,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,더블에지,한,수,2세,55,,김정준,안해양,♠(주)인펨,,497(10),2.1,1.0,망사
1,2,2,와우와우,한,수,2세,55,,송재철,송문길,♠(주)나스카,1¼,476(0),8.4,3.1,망사눈
2,3,6,올가림,한,수,2세,55,,조상범,지용철,임수복,1¾,506(-2),44.1,5.4,"계란형큰,망사눈+"
3,4,5,라온더펄,한,암,2세,53,,이혁,박종곤,♠라온건설,1¾,471(-4),7.0,2.8,망사눈
4,5,4,트리플런,한,암,2세,53,,장추열,정호익,이창모,6,513(-1),4.0,1.4,망사눈
5,6,12,매직주드,한,암,2세,53,,문성혁,서인석,♠최상일,5,475(5),19.1,3.1,
6,7,7,농본파이터,한,수,2세,55,,김효정,배대선,♠김용래,½,476(4),115.1,57.0,망사
7,8,8,미르베스트,한,수,2세,55,,박현우,임봉춘,김은갑,½,511(-10),75.3,15.2,
8,9,1,야무진왕초,한,수,2세,55,,조한별,안병기,♠우태율,½,464(-3),70.9,19.9,
9,10,11,대천뷰티,한,수,2세,55,,유승완,최봉주,♠김경민,1¼,479(-29),324.1,216.6,
10,11,10,희망챔프,한,수,2세,55,,김용근,최용건,♠박재범,1,481(-16),50.7,26.5,"계란형큰, 망사"
11,12,3,새내파워풀,한,수,2세,55,,함완식,홍대유,♠문금철,4,509(-3),7.9,2.4,
0,1,2,퍼플케이,한,암,2세,53,,김용근,송문길,♠강경운,,496(1),1.0,1.1,망사
1,2,9,화수분,한,암,2세,53,,장추열,정호익,♠양순희,10,445(0),23.9,1.5,
2,3,7,와일드러너,한,암,2세,53,,이철경,이관호,♠황은호,1½,485(10),37.6,3.6,"계란형큰+, 망사눈"
3,4,3,라온더아리아,한,암,2세,53,,박태종,박종곤,♠라온건설,1¾,451(-3),38.0,2.8,망사눈+
4,5,8,푸른요정,한,암,2세,53,,정정희,안병기,♠우태율,4,484(2),14.7,1.3,"계란형큰, 망사눈"
5,6,4,랠리퀸,한,암,2세,53,,송재철,김동균,♠최동근,½,474(-2),96.0,5.0,망사눈
6,7,6,큐피드세이프,한,암,2세,53,,임기원,박재우,♠서순배,3,430(17),138.7,12.3,망사+
7,8,1,스타로즈,한,암,2세,50,,(-4)김아현,지용철,♠금악목장,7,467(-4),88.8,13.2,
8,9,10,골든클래스,한,암,2세,53,,유승완,배휴준,♠김용래,3,459(6),29.3,6.5,망사
9,10,5,브라이트해피,한,암,2세,53,,빅투아르,조현수,함철원,8,488(1),79.0,4.5,"계란형큰, 망사"
0,1,1,쿨프린세스,한,암,3세,54,,장추열,임채덕,이용대,,476(5),2.1,1.3,"Triabit, 망사"
1,2,9,바이킹하트,한,거,3세,56,,송재철,이신영,♠(주)디알엠씨티,1¼,476(12),5.5,1.5,계란형큰
2,3,5,정문프린스,한,수,4세,56,,최범현,홍대유,♠김재영b,4,480(10),18.2,4.2,
3,4,7,스마트파워,한,수,3세,56,,김정준,송문길,김은갑,2,462(6),5.0,2.6,망사
4,5,8,럭셔리킹,한,수,3세,56,,김효정,김동철,♠김명식,1½,463(1),22.4,6.7,
5,6,12,소우주,한,수,3세,56,,정정희,안병기,♠우태율,1,496(-2),44.4,8.7,계란형큰
6,7,6,댓츠마이보이,한,거,3세,56,,이철경,이관호,♠(주)인펨,6,490(7),13.4,1.9,"계란형큰, 망사, 혀끈"
7,8,3,구름타고,한,거,3세,56,,최원준,지용철,김종식,2,468(-1),9.3,3.9,"계란형큰, 망사눈"
8,9,10,킹스맨,한,거,3세,56,,김옥성,최용구,♠최동근,1¾,512(27),30.4,3.8,
9,10,11,질풍백광,한,암,4세,54,,조상범,박대흥,조진환,2½,485(9),23.6,2.9,"승인편자, 망사"
10,11,2,어드밴스,한,암,4세,54,,정평수,최봉주,정승희,1¼,454(-7),177.5,22.1,망사눈
11,12,4,마성혼신,한,암,4세,54,,문성혁,서인석,천사들의 안장,4,493(15),96.8,37.2,"계란형큰, 눈가면"
0,1,3,라스트보스,한,수,3세,56,33,이혁,지용철,♠김선식,,490(-2),14.7,5.9,망사눈
1,2,5,벌말대장,한,수,3세,53.5,28,안토니오,리카디,구인택,머리,457(5),3.3,1.6,"계란형큰, 망사눈"
2,3,2,레드백,한,수,3세,55.5,32,박현우,박천서,윤훈현,1,493(7),11.2,3.1,"망사눈+, 혀끈,눈가면-"
3,4,8,카우보이탱고,한,거,3세,53,27,문정균,최상식,♠임동현,3,488(-1),24.6,7.6,
4,5,6,누비고,한,수,3세,55,31,이철경,서인석,천병득,½,516(3),19.1,4.1,"계란형큰, 눈가면"
5,6,1,베스트탑,한,수,4세,55.5,32,송재철,이희영,♠베스트샤인조합,½,501(16),15.2,5.2,망사
6,7,11,마칼루파워,한,수,4세,*52,24,박태종,서홍수,♠김세민,2½,467(1),11.3,2.5,망사
7,8,9,일격필살,한,수,3세,53,27,먼로,강성오,♠김창식,머리,486(3),6.3,2.1,"계란형큰, 눈가면,혀끈+"
8,9,10,발바투,한,수,4세,57,35,함완식,곽영효,안영환,2,502(3),8.7,2.8,망사눈
9,10,7,농본바다,한,암,3세,53.5,32,김효정,배대선,♠김용래,4,478(9),6.1,2.3,
10,11,12,바디스타,한,수,4세,53.5,28,조상범,임봉춘,김진태a,2,468(-7),17.6,3.5,망사
11,12,4,블랙참,한,수,3세,55.5,32,김용근,송문길,♠김세민,2½,477(5),21.5,8.7,
0,1,12,아스펜태양,한,수,2세,54,31,먼로,박대흥,♠박남성,,508(0),1.8,1.4,계란형큰
1,2,10,매직주니어,한,거,3세,55,31,문성혁,서인석,♠최상기,3,434(-4),35.0,3.9,"코굴레, 망사눈"
2,3,5,광양으뜸,한,거,4세,55.5,32,안토니오,박윤규,퍼플라인,1¾,478(7),3.1,1.1,"자극판, 망사"
3,4,3,위너블루,한,거,4세,55,31,장추열,우창구,♠전영범,1¼,485(-2),15.8,2.4,"Triabit, 망사눈"
4,5,6,페더럴아이,한,수,3세,54,29,조상범,지용철,♠금악목장,1¼,495(6),115.3,7.7,"Triabit, 망사눈"
5,6,7,아테나브이,한,암,5세,51,26,김용근,송문길,♠허장원,1¼,534(6),35.5,8.0,반가지큰
6,7,8,아이스스타,한,거,3세,51,31,(-4)김아현,이관호,♠이경희,¾,484(11),28.4,3.9,"계란형큰, 망사눈"
7,8,11,런던액티브,한,암,3세,55,35,송재철,안해양,임현성,목,492(-1),19.0,5.0,망사
8,9,1,탑퀄리티,한,거,3세,53.5,28,박태종,박종곤,♠김정철,3,475(-4),7.1,2.6,망사눈
9,10,4,왕인행차,한,수,4세,52,25,이기회,서홍수,전영규,½,470(-1),176.7,20.1,"계란형큰, 망사눈"
10,11,2,베스트스톰,한,수,4세,53.5,28,정정희,박재우,♠박정재,5,491(1),164.0,5.4,망사눈
11,12,9,빅포켓,한,거,3세,54,29,정평수,최봉주,♠이용식,7,527(1),179.1,13.1,망사눈
0,1,8,그린다르크,한,암,5세,55.5,45,임기원,구자흥,♠김재영b,,463(-4),3.7,1.8,눈가면
1,2,11,원더풀루비,한,암,5세,57,48,유승완,배휴준,♠지대섭,2,472(-3),21.1,3.6,"Triabit, 망사"
2,3,3,포에버원,한,암,4세,51.5,37,박태종,박종곤,강태구,½,486(-9),3.0,1.3,망사눈
3,4,4,밀키셰리,한,암,4세,51,36,(-4)김아현,지용철,♠금악목장,1¼,461(-5),43.1,9.0,
4,5,5,위너템플러,한,암,5세,52,38,먼로,박대흥,♠요시다 가츠미,머리,461(-6),8.7,3.0,
5,6,7,제마특급,한,암,5세,57,48,장추열,배대선,♠김봉겸,머리,453(0),25.0,3.2,"계란형큰, 망사"
