,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,강서프린세스,한,암,3세,54.5,,안토니오,토니,♠(주)디알엠씨티,,515(-15),1.6,9999.9,"계란형큰, 망사"
1,2,2,스틸더패션,한,암,3세,54.5,,먼로,박병일,♠임동현,4,500(-8),9999.9,9999.9,혀끈
2,3,1,농본바다,한,암,3세,54.5,,김효정,배대선,♠김용래,4,475(10),1.6,9999.9,
3,4,7,방탄여걸,한,암,3세,50.5,,(-4)김아현,이관호,♠김태권,1¾,410(2),9999.9,9999.9,"계란형큰, 망사"
4,5,12,팬시팬츠,한,암,3세,54.5,,송재철,서홍수,윤지중,3,421(0),9999.9,9999.9,
5,6,5,달타령,한,암,3세,54.5,,박현우,이관호,박태준,1½,501(0),9999.9,9999.9,"계란형큰, 망사"
6,7,6,플라잉바비,한,암,4세,55,,이동국,안해양,지원철,1½,437(-9),9999.9,9999.9,"계란형큰+,망사+"
7,8,3,따뜻한빛,한,암,3세,54.5,,조한별,안병기,♠우태율,1¾,448(-4),9999.9,9999.9,망사눈
8,9,8,퍼지퀸,한,암,3세,54.5,,이혁,조현수,김욱수,1,482(-15),9999.9,9999.9,망사
9,10,9,머니스톤,한,암,3세,51.5,,(-3)임다빈,김동균,♠정기환,3,415(0),9999.9,9999.9,계란형큰
10,11,10,다울사랑,한,암,3세,54.5,,하정훈,최용건,♠김봉겸,2½,462(5),9999.9,9999.9,"계란형큰, 망사"
11,12,11,빅터웨이,한,암,3세,54.5,,최범현,곽영효,♠김용재,13,421(14),9999.9,9999.9,
0,1,2,이스트임팩트,한,거,3세,56.5,,안토니오,박재우,♠김영구,,447(4),9999.9,9999.9,망사
1,2,7,선더챔프,한,수,3세,56.5,,함완식,홍대유,♠최동근,16,463(4),9999.9,9999.9,
2,3,10,대완구,한,거,3세,56.5,,김효정,배대선,♠김진영a,5,435(0),9999.9,9999.9,망사
3,4,8,스위트주스바,한,수,3세,56.5,,박을운,이신영,♠정영식,¾,531(-1),9999.9,9999.9,
4,5,9,쿨프린세스,한,암,3세,54.5,,권석원,임채덕,이용대,½,482(6),1.6,1.0,"계란형큰, 망사"
5,6,4,장산레이저,한,수,3세,56.5,,문세영,최용건,♠삼정,목,488(10),1.6,1.0,"계란형큰, 망사"
6,7,6,대세만세,한,암,3세,54.5,,김옥성,박희철,신영식,목,494(0),9999.9,9999.9,"계란형큰+, 망사눈"
7,8,12,모던알파,한,암,3세,50.5,,(-4)김아현,박병일,김중길,1¼,414(-13),9999.9,9999.9,
8,9,5,팍스나노,한,암,3세,54.5,,박현우,안해양,임두인,1½,463(-6),9999.9,9999.9,망사눈
9,10,11,룰즈클래스,한,수,3세,56.5,,김정준,김윤섭,지원철,½,459(-1),9999.9,9999.9,"망사눈,계란형큰-"
10,11,1,청담프라이드,한,암,3세,54.5,,이용호,서인석,♠삼정,코,453(10),9999.9,9999.9,
11,12,3,동서여걸,한,암,3세,54.5,,이철경,서홍수,♠김명식,88,402(-17),9999.9,9999.9,눈가면+
0,1,5,화이트윙,한,암,3세,54.5,,이현종,이신영,구리야마 타다시,,480(-6),9999.9,5.6,
1,2,1,마하지존,한,암,3세,54.5,,박을운,최용건,장철환,코,489(14),6.4,2.8,"계란형큰, 망사"
2,3,7,이스트질주,한,수,3세,53.5,,(-3)임다빈,정호익,♠김영구,½,468(8),1.3,1.0,눈가면
3,4,12,스마트파워,한,수,3세,56.5,,김정준,송문길,김은갑,5,453(-1),6.4,2.8,망사
4,5,10,드림펠라,한,거,3세,56.5,,유승완,전승규,♠드림커뮤니티,머리,482(4),6.4,1.9,"망사눈, Triabit"
5,6,11,위닝질주,한,거,3세,56.5,,조한별,김동철,♠양순희,3,448(-6),9999.9,5.6,망사
6,7,6,거센파워,한,수,3세,56.5,,함완식,박희철,♠강석대,1,477(-5),9999.9,5.6,망사
7,8,4,승승파워,한,수,3세,56.5,,송재철,박천서,♠이진경,코,447(-1),9999.9,5.6,"반가지큰, 망사눈, 혀끈"
8,9,9,시크릿보스,한,수,3세,56.5,,안토니오,서홍수,♠김명식,2,447(3),9999.9,5.6,망사+
9,10,2,금국화,한,암,3세,54.5,,김효정,우창구,♠배태곤,1¾,460(6),9999.9,5.6,망사+
10,11,3,문학포리스트,한,수,3세,56.5,,이용호,박재우,♠황봉기,½,496(-2),9999.9,5.6,
11,12,8,옥동공주,한,암,3세,54.5,,이혁,손영표,박흥길,4,480(-2),9999.9,5.6,
0,1,7,아침기상,한,암,3세,54.5,,박을운,이신영,♠(주)나스카,,487(-5),3.8,1.7,
1,2,12,모스트스피드,한,암,3세,54.5,,이용호,서인석,♠고재완,9,439(-9),5.1,1.7,"계란형큰, 망사눈"
2,3,9,서브에이스,한,암,3세,54.5,,먼로,이관호,♠김정철,1¼,456(9),15.2,5.1,망사
3,4,6,미스양호,한,암,3세,54.5,,이혁,전승규,박기태,5,464(-7),15.2,2.5,"계란형큰, 망사"
4,5,11,미스스피드,한,암,3세,54.5,,김옥성,김동철,♠김명식,5,424(-9),15.2,5.1,
5,6,5,야스,한,암,3세,54.5,,유승완,김윤섭,조금제,머리,481(2),15.2,5.1,"망사눈,계란형큰-"
