,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,정상스타,한,암,3세,54,,김동수,정호익,♠정동진,,510(18),3.0,1.3,반가지큰
1,2,10,송암캔디,한,거,3세,55,,(-1)이동진,박대흥,지원철,5,491(1),25.9,4.2,계란형큰
2,3,11,라온한니발,한,암,3세,54,,박태종,박종곤,♠라온산업개발(주),목,469(-3),18.2,2.6,망사눈
3,4,1,티즈로즈,한,암,3세,54,,다나카,강성오,♠김선식,1¼,447(18),23.0,4.9,"망사, Triabit"
4,5,8,경국지마,한,암,3세,54,,송재철,임봉춘,♠금악목장,1¾,463(3),13.7,2.8,"반가지큰,망사눈+,망사-"
5,6,2,달리는에이스,한,거,4세,56,,김용근,박희철,경규환,코,462(-1),14.5,2.4,"계란형큰, 망사눈"
6,7,5,안목항,한,암,3세,54,,안토니오,리카디,♠홍종철,머리,472(-7),1.8,1.1,망사
7,8,7,안양재규어,한,암,3세,54,,박을운,구자흥,(주)에이에프피,1,443(-2),30.2,4.1,반가지큰
8,9,3,기로,한,암,3세,53,,(-1)조한별,유재길,전기섭,3,421(-8),225.3,17.1,"계란형큰, 망사눈"
9,10,9,서울시티,한,암,3세,54,,안효리,최봉주,♠이시환,1½,467(-2),46.3,8.0,"계란형큰, 망사눈"
10,11,4,실버원더풀,한,암,3세,54,,지하주,김동균,최현기,1¾,451(8),106.9,28.6,망사눈
0,1,9,스페이드매시,한,거,3세,56,,다비드,사이먼,♠공이공팔,,483(2),9.9,1.9,"Triabit, 눈가면"
1,2,6,마하선더,한,수,3세,53.5,,(-2)김덕현,심승태,장철환,4,478(2),6.7,1.8,"계란형큰, 망사"
2,3,4,이글아이,한,암,3세,54,,김용근,이신영,♠(주)나스카,목,466(11),1.3,1.1,망사
3,4,10,만에하나,한,거,3세,54.5,,(-1)조상범,김동철,이원태,코,473(-2),21.9,2.5,망사눈
4,5,8,대용왕,한,수,3세,55.5,,박을운,임봉춘,♠박정재,5,473(-1),11.6,1.8,"망사, 반가지큰"
5,6,5,일여하여,한,암,4세,53.5,,박상우,최상식,제일사료(주),2,465(-2),78.6,19.6,망사눈
6,7,3,스마트한센,한,거,3세,55,,김옥성,박희철,노환영,½,490(-18),77.0,9.8,"계란형큰, 망사눈"
7,8,7,아리산,한,수,3세,55,,하정훈,박천서,♠청수,2½,477(7),74.1,6.4,
8,9,1,황금신화,한,암,4세,53,,문세영,심승태,김병수,2½,411(2),28.5,4.7,"계란형큰, 망사"
9,10,2,언성히어로,한,암,3세,53,,이동국,손영표,노병석,머리,469(-1),137.8,29.0,"계란형큰, 망사눈"
10,11,11,에이스샤인,한,수,3세,52,,(-3)문성혁,서인석,김광두,62,483(-2),32.8,4.0,"계란형큰+,망사눈+"
0,1,1,어치브,한,암,4세,55.5,34,문세영,강성오,♠요시다 가츠미,,483(6),1.2,1.1,"Triabit, 눈가면"
1,2,4,대한챔프,한,수,3세,54.5,29,신형철,서정하,대한사료,5,471(2),18.0,2.9,망사눈
2,3,2,페더럴캣,한,수,3세,53,26,김용근,지용철,♠금악목장,3,490(-5),14.1,2.1,"계란형큰, 망사눈"
3,4,6,백상,한,거,3세,55,30,송재철,전승규,♠김광명,¾,474(0),22.2,3.3,망사눈
4,5,3,불사불패,한,암,5세,56,35,먼로,서범석,지원철,2½,422(-3),45.6,6.7,망사눈
5,6,5,머니샤프,한,수,4세,52.5,27,(-1)김효정,배대선,한광세,2,480(2),70.7,7.3,망사눈
6,7,9,퀸오브캠프,한,암,3세,54.5,32,임기원,박재우,윤건구,1½,490(-2),5.7,1.2,망사눈
7,8,7,당대질주,한,암,3세,*52,26,이동하,안해양,조성옥,1¼,456(-5),21.0,2.0,망사눈
8,9,8,수제비,한,거,4세,52,24,하정훈,김순근,김순주,4,478(0),93.8,21.5,망사눈
0,1,9,킹즈스텝,호,수,3세,56,49,임기원,박재우,♠오종택,,479(3),1.3,1.1,망사눈
1,2,2,디케이나린,미,수,2세,55,38,먼로,최영주,♠표종순,1¾,484(1),23.9,2.6,"망사눈,계란형큰-"
2,3,6,불굴의러너,호,거,3세,56,38,함완식,김점오,이미양,2½,497(7),35.8,3.0,"반가지큰, 망사눈"
3,4,3,정상스마트,미,거,2세,55,38,송재철,박희철,♠정동진,6,512(-15),17.9,2.8,
4,5,7,아메리칸포스원,미,수,2세,55,38,문세영,지용철,♠서정범,1¼,507(4),3.9,1.1,"계란형큰+,망사+"
5,6,1,그레이킹덤,미,수,2세,55,38,이동하,지용철,♠장석린외1인(신치구),3,514(3),55.2,4.9,
6,7,5,캡틴포스원,미,수,2세,55,38,유승완,정호익,♠서정범,½,457(6),72.1,8.5,망사눈
7,8,4,금자유,미,암,2세,53,38,안토니오,박병일,♠배태곤,1¼,444(-12),12.6,2.1,망사눈+
8,,8,장산스타트,미,거,2세,55,38,김용근,박대흥,♠김병진,출전제외,454(5),----,----,"망사, 혀끈"
0,1,2,큐티바비,한,암,3세,53.5,,신형철,김윤섭,지원철,,477(3),4.4,1.6,
1,2,6,달려라속보,한,거,4세,56.5,,김용근,박희철,신영식,3,461(1),2.8,1.4,"계란형큰, 망사눈"
2,3,7,빛나는루비,한,암,4세,54.5,,다비드,홍대유,김인호,머리,480(8),13.1,2.7,"계란형큰, 망사눈"
3,4,5,우승마차,한,암,3세,52.5,,(-1)조한별,지용철,♠최성룡,2½,450(0),22.2,6.7,계란형큰
4,5,8,슈퍼빅터,한,암,3세,53.5,,이동하,지용철,♠김선식,1,472(3),10.2,2.7,Triabit
5,6,3,푸에르스페스,한,수,4세,55.5,,송재철,신삼영,♠베스트샤인조합,8,500(1),5.1,1.7,
6,7,4,퍼스트선더,한,수,4세,55,,김정준,심승태,장철환,머리,502(10),9.0,2.1,"망사, 반가지큰"
7,8,1,신의축복,한,암,3세,53,,문세영,심승태,김교완,14,466(0),8.3,2.7,
8,9,9,원더풀댄서,한,거,3세,55,,하정훈,최용구,♠(주)녹원목장,10,478(-9),48.7,13.4,"반가지큰, 망사눈"
