,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,라온라이트맨,한,거,2세,55,,조상범,안병기,♠라온건설,,461(2),2.7,1.1,"계란형큰, 망사눈"
1,2,5,한라블로섬,한,수,2세,55,,김효정,배대선,♠강홍수,3,491(-2),1.6,1.0,망사눈
2,3,2,빅리버,한,암,2세,53,,이철경,서인석,♠이종욱,½,513(-8),16.9,2.1,"계란형큰+,망사눈+"
3,4,6,스트롱레드,한,암,2세,53,,송재철,서범석,이성헌,7,476(4),37.9,3.1,
4,5,3,케이엔원더풀,한,수,2세,55,,이현종,박대흥,♠조경수,2,512(-11),101.2,10.0,"계란형큰, 망사눈, 혀끈"
5,6,4,청산가세,한,거,2세,55,,문세영,지용철,김종식,3,448(4),8.6,1.6,망사눈
6,7,1,해피뮤직,한,거,2세,55,,먼로,박희철,♠이미경,1¾,488(5),37.8,5.5,혀끈
7,8,8,스마트돌풍,한,수,2세,55,,박병윤,김동균,♠김태성,1,500(11),118.7,9.8,"계란형큰,망사눈+"
0,1,1,클린업해피,한,수,2세,55,,함완식,박재우,♠민형근,,515(12),1.5,1.0,망사눈+
1,2,8,제이에스캡틴,한,수,2세,55,,문세영,송문길,♠박정재,코,474(-4),2.9,1.3,망사+
2,3,6,디에코,한,암,2세,53,,조한별,김대근,♠안희철,9,455(2),32.1,3.8,
3,4,2,머니라인,한,수,2세,55,,빅투아르,배대선,박상헌,3,535(-2),14.6,1.8,"계란형큰, 망사눈"
4,5,7,레이크스타,한,암,2세,53,,박병윤,김동철,김은갑,3,439(-2),63.8,4.8,
5,6,3,로드핑크,한,암,2세,53,,다나카,임봉춘,♠표종순,3,477(-13),39.9,5.9,망사+
6,7,5,스루더스카이,한,거,2세,55,,하정훈,박천서,♠김종진,½,490(6),11.5,2.1,망사눈
7,8,4,세찬나리,한,암,2세,53,,문정균,정호익,강필석,3,469(-1),48.3,2.9,"계란형큰, 망사눈"
0,1,8,마하선더,한,수,3세,56.5,,김효정,심승태,장철환,,485(5),6.7,2.0,"계란형큰, 망사"
1,2,4,대군옥,한,암,3세,53.5,,먼로,손영표,♠표종순,1,449(2),2.7,1.3,"계란형큰, 망사눈"
2,3,7,비앙카,한,암,3세,53,,조재로,박희철,♠강석대,¾,431(-4),8.8,1.6,망사눈
3,4,1,밀키셰리,한,암,2세,52,,조한별,지용철,♠금악목장,½,456(-4),30.5,5.0,
4,5,5,파워프라이드,한,거,3세,55.5,,송재철,김동철,최현기,1,473(-1),9.7,2.3,"계란형큰, 망사눈"
5,6,6,원더플레이스,한,암,2세,52,,문세영,김순근,이장한,3,437(2),2.5,1.3,
6,7,2,로드힐스톰,한,수,3세,55.5,,김동수,박윤규,♠(주)자성실업,½,471(2),30.7,6.0,"망사눈+,양털코-"
7,8,3,풍문으로,한,암,4세,54,,이준철,김대근,박치문,6,481(2),36.0,6.2,
8,9,9,통합시대,한,암,4세,53.5,,박상우,최상식,♠김경민,2½,453(-10),46.9,7.5,망사눈
0,1,4,쿠카캣,한,암,3세,54,,다비드,사이먼,♠이시돌협회,,437(-2),3.9,1.2,Triabit
