,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,최강마,한,암,2세,53,,이현종,최영주,말사모,,452(-1),1.3,1.0,
1,2,2,클레이위너,한,수,2세,55,,조재로,배휴준,♠김용래,5,487(-1),18.4,1.9,"눈가면+,망사-"
2,3,6,로열축복,한,수,2세,55,,김동수,박병일,이장호,1¾,482(2),7.6,1.4,눈가면+
3,4,8,화씨벽,한,암,2세,53,,최범현,우창구,♠장수영,머리,433(15),17.6,3.1,
4,5,3,슈퍼엑톤,한,거,2세,55,,빅투아르,강환민,♠삼정,1¼,428(1),51.4,7.2,망사눈
5,6,5,큐피드비상,한,암,2세,53,,다비드,서범석,♠서순배,1½,470(24),15.5,2.9,"망사눈+,망사-"
6,7,9,회복,한,수,2세,54,,(-1)김덕현,박재우,이종천,5,490(-7),84.7,19.8,
7,8,12,천향국색,한,암,2세,53,,송재철,구자흥,♠김창만,2½,470(19),31.2,6.1,망사
8,9,1,아라리요,한,수,2세,55,,유승완,김동균,♠김한수,¾,508(33),11.4,2.5,"계란형큰+,망사눈+"
9,10,11,미르스카이,한,암,2세,53,,조상범,손영표,류재욱,목,488(-1),153.6,49.4,
10,11,7,스타러시,한,수,2세,55,,지하주,김동철,제주축협,목,458(-10),91.0,15.6,망사+
11,12,10,진동,한,수,2세,53,,(-2)문성혁,조현수,박세용,5,561(11),255.4,68.4,"계란형큰, 망사눈"
0,1,3,베스트럭키,한,수,2세,55,,문정균,최상식,♠고광숙,,486(1),1.4,1.0,망사눈
1,2,4,사나래,한,암,3세,54,,하정훈,조현수,박세용,6,462(-2),74.5,5.5,망사
2,3,2,스마트한센,한,거,3세,56,,조재로,박희철,노환영,코,493(-2),3.7,1.3,"계란형큰, 망사눈"
3,4,5,서울매직,한,수,3세,56,,박병윤,김동철,♠이시환,목,433(-5),60.8,6.8,망사
4,5,1,아즈위스톤,한,수,3세,56,,윤태혁,김동균,♠김한수,3,475(2),30.3,6.9,"계란형큰, 망사눈"
5,6,7,원더풀오렌지,한,암,2세,53,,이동하,배대선,청호컴넷(주),½,455(4),13.5,2.5,
6,7,10,더블퀸,한,암,3세,54,,윤영민,조현수,♠신윤경,3,453(-13),249.2,47.9,"계란형큰, 망사눈"
7,8,11,제주의여왕,한,암,3세,54,,최원준,최봉주,♠미즈타니 마사테루,1,450(-2),176.4,15.4,
8,9,8,해샘찬,한,암,3세,54,,김동수,정호익,최용도,목,474(-9),42.6,7.2,"계란형큰, 망사눈"
9,10,6,원더풀캣,한,암,2세,53,,송재철,최용구,♠(주)녹원목장,4,407(-5),21.8,2.1,망사
10,11,9,클린하트,한,수,2세,55,,이준철,김대근,♠김경민,11,515(-8),34.7,3.6,
0,1,2,가로수길,한,수,3세,55,,조한별,리카디,♠홍종철,,477(1),6.7,1.7,
1,2,12,천지꽃바람,한,암,2세,52,,유승완,조현수,이창모,5,498(2),10.1,1.8,"계란형큰, 망사"
2,3,8,공작왕,한,수,2세,54,,송재철,임봉춘,♠윤우환,½,525(7),1.6,1.1,망사+
3,4,7,굿원더,한,암,3세,53,,다비드,신삼영,♠오종환,½,509(3),4.4,1.6,
4,5,9,센킹,한,수,2세,54,,하정훈,박희철,경규환,2½,524(0),56.8,5.7,"계란형큰+,망사눈+"
5,6,6,더블던다스,한,거,3세,55,,이기회,박윤규,강현찬,3,454(3),103.6,11.3,"자극판, 망사눈"
6,7,10,페더럴퀸,한,암,3세,53,,박태종,정호익,♠금악목장,1¾,448(2),31.4,5.2,망사
7,8,11,최강다이아,한,암,4세,53,,박병윤,김동철,한종희,1¼,477(-2),225.4,20.4,"계란형큰, 망사눈"
8,9,1,오주애마,한,수,2세,54,,김정준,김윤섭,♠김두식,1¼,520(-9),176.5,26.8,
9,10,4,캠핑매니아,한,암,3세,53,,부민호,김순근,♠오상철,목,456(4),60.3,9.6,
