,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,골드히어로,한,암,3세,54,,다나카,곽영효,퓨리나코리아,,478(1),4.1,1.3,망사눈
1,2,8,망치블레이드,한,암,3세,54,,이아나,강환민,♠김병진,4,469(1),11.5,2.9,반가지큰
2,3,1,파워프라이드,한,거,3세,56,,윤태혁,김동철,최현기,3,470(-7),2.7,1.3,"계란형큰, 망사눈"
3,4,9,대용왕,한,수,3세,56,,박을운,임봉춘,♠박정재,코,479(6),3.0,1.2,"망사, 반가지큰"
4,5,5,졸리로저,한,수,2세,54.5,,이혁,이희영,♠김정성,코,459(0),38.7,7.8,망사눈
5,6,7,최강다이아,한,암,4세,54,,유승완,최용구,한종희,3,489(10),46.6,5.0,"계란형큰,망사눈+,망사-"
6,7,4,애니포스원,한,암,3세,54,,박태종,정호익,♠서정범,4,427(4),17.1,3.5,망사눈
7,8,3,로열축제,한,암,3세,54,,박상우,김대근,신상섭,1½,487(-12),9.5,2.6,
8,9,6,머니캣,한,수,3세,56,,조상범,손영표,♠최임규,1¾,467(10),129.6,17.9,망사눈
0,1,2,탱고타임,한,수,2세,53,30,유승완,최상식,♠변갑한,,502(8),1.5,1.1,
1,2,4,베스트이펙트,미,거,4세,56.5,34,박병윤,박천서,♠베스트샤인조합,3,486(-3),4.5,1.6,망사눈
2,3,7,캐논슈터,미,암,3세,54,34,(-1)조한별,지용철,박시용,머리,499(-6),25.9,3.7,망사
3,4,10,블루대자연,한,거,3세,53.5,28,조재로,배휴준,황철연,2½,470(-2),6.1,1.6,"계란형큰, 눈가면"
4,5,3,검홍,한,암,3세,52,28,빅투아르,박병일,♠드림커뮤니티,1¼,514(7),11.1,2.2,"망사눈,계란형큰-"
5,6,8,아이엠위너,한,암,4세,51,23,황종우,이희영,오왕근,1½,459(5),205.1,23.1,망사눈
6,7,9,버나디쇼,호,암,5세,53.5,31,김효정,배대선,♠장재형,1¾,456(6),55.1,5.7,망사
7,8,6,최고비상,한,거,4세,52.5,26,방춘식,김점오,과천시청,1¼,485(1),116.7,6.5,망사
8,9,1,운명에폴링,한,암,3세,52.5,29,조상범,안병기,김제영,2,485(-8),28.2,4.1,망사눈
9,10,5,승리라이크,한,거,4세,52,29,(-2)문성혁,서인석,김재성b,4,480(0),52.6,5.1,"계란형큰, 눈가면"
0,1,10,라온브라이언,한,거,3세,55,29,안토니오,이신영,♠라온건설,,487(-6),5.3,2.4,
1,2,8,솔개바람,한,암,3세,54,30,다비드,이희영,♠이종욱,4,473(12),9.0,2.7,
2,3,11,금순이스타,한,수,3세,55,29,빅투아르,박병일,♠배태곤,¾,530(8),8.7,2.5,계란형큰
3,4,3,하늘에이스,한,암,4세,53,27,하정훈,박천서,이종식,½,483(6),15.3,4.3,"반가지큰, 망사눈, 혀끈"
4,5,7,인디언에코,한,암,4세,53,28,김태훈,심승태,허영희,¾,465(5),8.3,2.5,
5,6,6,원더풀마린,한,수,3세,53,27,(-2)김덕현,이관호,♠이경희,½,438(-9),14.7,5.4,"망사, 혀끈"
6,7,9,내길의빛,한,거,4세,54,29,(-1)이동진,홍대유,유종국,2½,464(-8),85.5,26.6,계란형큰
7,8,1,와니케이,한,암,4세,54,32,신형철,유재길,♠김영완,1,452(11),12.2,3.6,망사
8,9,2,달리는웅지,한,수,4세,54,26,조상범,박희철,경규환,코,462(0),20.1,5.2,"계란형큰, 망사눈"
9,10,12,광폭주행,한,거,4세,57,34,최범현,박종곤,♠유희태,1¼,438(-1),14.2,3.7,망사눈
10,11,5,청수빅이어,한,암,3세,53,27,먼로,강성오,♠청수,4,436(2),7.9,2.9,"반가지큰, 눈가면"
11,,4,크레이지큐,한,암,3세,51,28,(-2)문성혁,서인석,♠서창식,주행중지,443(-7),4.2,1.6,"계란형큰, 망사눈"
0,1,1,만석지기,한,수,3세,54,29,이혁,박종곤,한종희,,466(6),10.7,3.7,망사눈
1,2,2,탄탄위너,한,수,3세,56,33,유승완,최용구,♠최동근,1¾,473(5),3.2,1.6,망사눈
2,3,4,퀸오브캠프,한,암,3세,52,32,(-2)김덕현,박재우,윤건구,1¾,492(2),5.1,2.1,망사눈
