,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,럭키상운,한,수,2세,54,,(-1)김덕현,박재우,최기영,,487(2),4.9,1.7,망사눈
1,2,9,스트롱레드,한,암,2세,53,,송재철,서범석,이성헌,7,476(0),31.2,4.6,
2,3,7,와일드우즈,한,거,2세,55,,김동수,최용구,♠최동근,½,478(-3),3.0,1.1,망사+
3,4,1,광야시대,한,암,2세,53,,이혁,심승태,장철환,1½,508(10),6.2,2.3,
4,5,4,알파독,한,수,2세,55,,안토니오,박대흥,♠우순근,1¾,523(6),3.3,1.3,"계란형큰, 망사눈"
5,6,8,바벨,한,거,2세,55,,다나카,조현수,♠윤우환,4,498(4),19.5,4.8,"계란형큰, 망사눈"
6,7,10,슈퍼마스터,한,수,2세,55,,먼로,김학수,♠김지훈,1¼,435(21),136.9,15.6,망사눈
7,8,3,원더풀글리터,한,암,2세,53,,김용근,임봉춘,♠지대섭,½,470(-4),25.5,6.5,망사눈
8,9,6,슈퍼파크,한,암,2세,53,,조재로,배휴준,♠이성재,¾,458(4),110.1,25.5,"망사, Triabit"
9,10,2,발바투,한,수,2세,55,,다비드,곽영효,안영환,1½,476(4),9.0,2.3,"계란형큰, 망사눈"
0,1,8,베스트군단,한,거,2세,54,,(-1)김덕현,박재우,♠박정재,,477(-5),1.7,1.0,망사눈
1,2,9,다행이다,한,수,2세,55,,빅투아르,안병기,♠우태율,7,475(1),4.8,1.5,"망사눈,계란형큰-"
2,3,6,천지바람,한,수,2세,55,,다나카,서홍수,이창모,1½,497(10),65.3,10.0,
3,4,4,질주의꿈,한,암,2세,53,,먼로,박대흥,♠박남성,1,502(2),3.8,1.5,"계란형큰,혀끈-"
4,5,11,넘버원타깃,한,암,2세,53,,이혁,임봉춘,♠태립,코,468(-3),21.2,4.5,
5,6,3,네버워크얼론,한,수,2세,55,,문정균,최봉주,♠김정철,코,434(0),66.1,8.2,망사
6,7,7,퍼펙트파워,한,거,2세,55,,송재철,최상식,지성한,1¾,499(-6),110.3,12.9,망사
7,8,10,스프링컴,한,거,2세,53,,(-2)문성혁,전승규,♠이관형,½,494(9),38.9,4.4,"망사눈, 혀끈, Triabit"
8,9,2,과천에이스,한,암,2세,53,,이기회,김동균,♠이시환,1¼,445(9),141.3,11.4,
9,10,1,원더풀어게인,한,암,2세,53,,박상우,서정하,♠최동근,2,469(-7),15.4,3.2,"계란형큰, 망사눈"
10,11,5,천마여제,한,암,2세,53,,안토니오,서인석,천병득,6,466(-6),56.7,25.4,망사눈
0,1,9,콰이어트아델,한,암,2세,52.5,,송재철,송문길,♠이종훈,,483(-7),6.6,1.2,"반가지큰, 망사눈"
1,2,5,초동로켓,한,수,2세,54.5,,김용근,최영주,♠손병철,¾,527(-5),4.5,1.2,망사눈
2,3,3,열린문,한,수,2세,52,,(-2)문성혁,서인석,♠김재성a,목,459(0),27.0,2.7,망사눈
3,4,1,케이엔원더풀,한,수,2세,54,,안토니오,박대흥,♠조경수,½,511(-1),50.6,4.1,"계란형큰, 망사눈,혀끈-"
4,5,6,록뉴스,한,거,2세,54,,먼로,정호익,최종환,4,506(8),144.4,12.6,망사눈
5,6,8,샌드파워,한,수,2세,54,,문정균,최상식,♠강석대,5,494(24),217.9,19.3,
6,7,2,파이팅나우,한,수,2세,55,,신형철,박종곤,♠김정철,3,471(-6),1.3,1.1,망사눈+
7,8,7,라온빅맨,한,수,2세,54,,김동수,이신영,♠라온산업개발(주),2,481(-7),96.1,8.5,망사
8,,4,정문볼트,한,수,2세,54,,이혁,홍대유,♠김재영b,주행중지,487(2),39.2,2.9,"계란형큰, 망사눈"
0,1,6,마성투혼,한,암,2세,51,,(-2)문성혁,서인석,천사들의 안장,,464(-2),2.1,1.0,"계란형큰+, 망사눈"
1,2,1,아워사이먼,한,암,3세,54,,김용근,신삼영,♠박정배,2½,461(7),2.6,1.3,
2,3,7,이스트챔프,한,수,2세,55,,안토니오,정호익,♠김영구,4,438(-2),11.3,2.4,눈가면
3,4,8,바디스타,한,수,2세,55,,하정훈,임봉춘,김진태a,1¾,476(-5),6.9,1.6,망사눈
4,5,9,환상터치,한,암,2세,53,,이준철,김대근,♠고광숙,2½,426(5),75.0,8.9,
5,6,2,라스트매직,한,암,3세,54,,김귀배,박종곤,이미양,¾,450(-3),23.6,3.9,망사눈+
6,7,10,플라잉토르,한,거,3세,56,,다나카,강환민,♠김형순,2½,536(2),26.4,3.6,"계란형큰, 망사눈"
7,8,5,정문레이저,한,거,3세,56,,조상범,구자흥,♠김재영b,¾,497(-5),129.2,20.9,"망사+, 반가지큰,망사눈-"
8,9,4,송암캣,한,암,2세,53,,박병윤,안해양,지원철,2½,429(-25),78.1,17.9,"망사+,망사눈-"
9,10,3,그랜드마스터,한,암,2세,53,,송재철,김윤섭,♠변갑한,1½,470(8),75.1,8.7,망사눈+
10,11,11,록하드스카이,한,수,3세,56,,부민호,박윤규,♠(주)자성실업,1½,468(6),96.5,20.3,"계란형큰, 망사눈"
11,,12,케이프어게인,한,암,3세,54,,박상우,김윤섭,김근영,출전제외,488(9),----,----,
0,1,5,울트라챔피언,한,거,3세,57,50,조상범,안병기,♠조명식,,479(5),6.6,1.3,"계란형큰, 망사눈"
1,2,6,캡틴불릿,미,수,2세,*52,38,조재로,배휴준,양현모,2½,495(2),10.6,1.4,"Triabit, 눈가면"
2,3,3,큐피드미션,미,수,2세,54.5,47,이혁,서범석,♠서순배,¾,477(10),1.1,1.1,
3,4,7,파이널칸지노,호,거,4세,51,37,다비드,리카디,♠함춘,3,497(-8),21.1,1.7,망사눈
4,5,2,브라보삭스,미,거,2세,*52,38,안효리,이관호,♠김창식,8,480(29),127.5,21.7,망사
5,6,4,땡큐보스,미,암,2세,*52,38,송재철,최용구,♠강용식,¾,488(-2),107.3,7.9,망사눈
6,7,9,빅토리메신저,호,거,3세,*52,38,김효정,배대선,서홍배,¾,541(9),82.9,3.9,
7,8,1,문학챔피언,미,수,2세,51,38,김용근,곽영효,김재영a,¾,539(-13),41.3,4.1,망사눈
8,9,10,피엔에스초록,아일,암,3세,*52,40,이해동,구자흥,♠피엔에스커튼월,4,466(2),162.5,24.2,
9,10,8,템플야라,미,암,3세,*52,40,신형철,김점오,이원태,1½,511(-1),184.2,17.3,망사눈
0,1,5,드래곤보트,한,거,3세,*52,36,먼로,최영주,♠박성구,,480(0),10.6,2.7,망사눈
1,2,6,글로벌보스,미,수,3세,53,41,박상우,최상식,♠장재형,5,513(9),5.7,1.8,"계란형큰, 망사눈"
2,3,4,돌아온뽀빠이,미,거,2세,*52,39,송재철,최용구,이영해,1,476(-2),5.1,1.8,"계란형큰+, 망사눈"
3,4,2,화이팅랭퍼,미,수,3세,57,49,빅투아르,이희영,♠권경자,½,497(0),3.2,1.7,망사눈
4,5,3,캐논슈터,미,암,3세,51,36,문정균,지용철,박시용,2,507(1),20.4,3.6,망사
5,6,8,마이로미오,미,수,2세,*52,38,신형철,이관호,♠(주)디알엠씨티,1¾,483(4),3.6,1.4,망사
6,7,10,파이널에센스,호,암,4세,51,37,다비드,리카디,♠함춘,¾,468(1),13.4,3.3,"계란형큰, 망사, 혀끈"
7,8,7,언디피티드,한,수,4세,52,39,김동수,우창구,유길상,7,448(7),22.8,4.1,자극판+
8,9,1,카일룸여제,한,암,4세,51,40,하정훈,최용구,한종희,12,468(2),33.2,6.4,"계란형큰, 눈가면"
9,,9,이럽션,미,수,2세,*52,38,이혁,김학수,♠이혜란,출전제외,500(3),----,----,망사눈
0,1,3,우리,미,수,3세,51,63,김용근,임봉춘,김진태a,,491(-9),5.1,1.9,망사눈
1,2,5,액티몬,미,거,3세,*52,66,먼로,박대흥,♠김호선,목,506(11),4.5,1.8,"계란형큰, 망사눈,승인편자+, 혀끈"
2,3,8,레이먼드,한,수,3세,53,71,이혁,이관호,♠박남성,1¾,482(6),6.6,1.9,양털코
3,4,10,탭패션드,미,거,4세,53,71,조재로,배대선,♠김진영a,2½,446(5),12.4,2.8,망사
4,5,9,소중한만남,미,수,5세,51,66,(-2)문성혁,서인석,♠최동천,¾,469(6),24.2,4.1,"계란형큰, 눈가면"
5,6,6,문학쓰나미,미,수,3세,56.5,78,안토니오,정호익,♠권경자,½,504(8),2.8,1.3,눈가면
6,7,1,문학타이거,미,수,3세,52.5,70,빅투아르,박재우,김재영a,½,516(13),7.0,2.2,반가지큰+
7,8,2,토함산파워,한,수,3세,51,66,다비드,배대선,♠박웅진,1½,501(6),30.1,5.9,망사
8,9,4,천행,미,거,6세,51.5,68,김동수,최봉주,♠박종율,6,482(-3),102.1,22.8,계란형큰
9,10,7,히비키,한,거,5세,52.5,70,다나카,신삼영,♠요시다 테루야,5,499(3),68.7,13.8,망사
0,1,6,페더럴캣,한,수,3세,53.5,28,김용근,지용철,♠금악목장,,491(0),5.7,1.7,"계란형큰, 망사눈"
1,2,10,킹오브선데이,한,수,3세,56.5,34,조재로,배휴준,양현모,½,497(0),2.2,1.3,망사눈
2,3,7,아르폰스,미,수,3세,57,35,박병윤,서정하,유정희,머리,466(-7),62.1,6.5,반가지큰
3,4,9,미사일캔디,한,수,4세,53,27,문정균,최영주,♠이장운,2,436(-4),23.3,3.5,망사눈
4,5,5,탱크삭스,한,암,2세,*52,29,안효리,강환민,♠김창식,목,458(11),3.3,1.4,
5,6,8,공주사랑,한,암,4세,51,24,다비드,곽영효,박흥길,코,493(4),11.4,2.6,
6,7,3,로열샬롬,한,암,3세,53.5,31,김동수,최용구,이장호,3,509(-1),69.5,8.3,"계란형큰, 눈가면"
7,8,1,원더풀팡팡,한,암,3세,*52,27,먼로,김학수,♠이혜란,코,526(-3),9.5,2.4,
8,9,11,달리는에이스,한,거,4세,53.5,28,송재철,박희철,경규환,½,469(-1),48.2,6.7,"계란형큰, 망사눈"
9,10,4,블랙윙윙,한,암,3세,51,28,(-2)문성혁,심승태,♠김지훈,¾,507(14),75.0,10.7,"계란형큰, 망사, 혀끈"
10,11,12,코팔레로,미,거,5세,53,27,윤영민,서정하,배창환,1¼,525(-9),177.4,32.8,
11,,2,월드비욘드,한,암,2세,52.5,31,유승완,전승규,♠손병현,출전취소,0(0),----,----,"망사눈,Triabit-"
0,1,1,솔개바람,한,암,3세,54,31,이혁,이희영,♠이종욱,,476(5),1.7,1.3,
1,2,11,천세만세,한,수,3세,54,28,김동수,박희철,신영식,5,515(1),7.8,2.8,망사눈
2,3,7,바람의미소,한,암,3세,*51,22,(-2)문성혁,전승규,♠류화영,코,480(-4),46.8,7.8,"계란형큰, 망사눈"
3,4,5,에코퍼스트온,미,암,3세,56,35,먼로,최봉주,박동준,5,466(6),9.0,2.0,"계란형큰, 망사"
4,5,4,광폭주행,한,거,4세,57,34,신형철,박종곤,♠유희태,코,438(0),35.1,5.0,망사눈
5,6,12,글로리번,한,암,4세,54.5,32,빅투아르,정호익,정범성,목,434(-2),14.0,3.0,망사
6,7,9,금빛탄환,한,수,3세,*52,23,이강서,이관호,♠박재범,1¼,499(-3),83.6,12.4,"계란형큰, 망사눈"
7,8,2,쿠카캣,한,암,3세,53,29,다비드,사이먼,♠이시돌협회,4,426(-11),10.4,2.3,Triabit
8,9,6,남쪽나라,한,암,4세,52,27,조재로,지용철,김종식,1¼,442(3),42.1,6.5,
9,10,8,사려니킹,한,거,6세,53.5,27,하정훈,박희철,♠오영익,1,471(2),131.4,45.2,망사눈
10,11,10,마하선더,한,수,3세,55,30,김효정,심승태,장철환,1,494(9),7.8,1.9,"계란형큰, 망사"
11,12,3,큐피드초이스,한,암,3세,51,23,문정균,유재길,♠서순배,½,441(12),36.0,5.1,망사
0,1,1,금로열,한,수,3세,52,40,(-1)김덕현,우창구,♠배태곤,,461(1),1.8,1.2,"반가지큰, 눈가면"
1,2,4,백두의정상,한,거,4세,53.5,41,안토니오,서인석,♠코리아호스랜드,4,471(-9),17.8,3.6,"계란형큰, 눈가면"
2,3,11,제주의흑선,한,암,4세,54,45,박상우,서범석,♠무라카미 켄세이,1½,495(-3),15.6,3.1,망사
3,4,2,스피드벨,한,거,3세,*52,37,송재철,임봉춘,♠최몽주,¾,452(4),10.5,3.1,망사
4,5,5,하늘의스타,한,거,5세,53.5,41,안효리,최봉주,♠미즈타니 마사테루,2½,455(-3),78.8,13.2,"계란형큰, 망사눈"
5,6,3,루미네스,한,거,3세,55,44,빅투아르,김순근,임민영,2,520(-9),4.6,1.7,반가지큰
6,7,9,천하형국,한,수,4세,53,40,이준철,김대근,♠김경민,¾,487(-5),16.3,3.1,눈가면
7,8,7,해피스트,한,수,6세,55,44,다비드,서정하,정안,목,492(-12),69.4,7.4,
8,9,12,세명스톰,한,수,3세,55.5,45,다나카,신삼영,이기철,¾,506(1),14.9,3.3,계란형큰
9,10,8,피케이전사,한,거,3세,54,42,하정훈,김동균,♠김태성,1,483(10),9.4,2.4,망사눈
10,11,6,남손,한,거,4세,54,42,박병윤,박천서,이동일,4,506(6),73.5,6.8,
11,,10,흰별,한,암,4세,*52,36,문정균,정호익,♠백국인,출전제외,0(0),----,----,"망사눈, 혀끈"
0,1,5,타우러스,한,수,4세,53.5,39,안토니오,박병일,♠한명로,,499(7),6.9,1.9,망사눈
1,2,4,스마티아델,한,암,3세,53,41,김용근,송문길,♠이종훈,2½,425(-2),10.4,2.6,망사
2,3,7,한양공주,한,암,4세,*52,36,먼로,박대흥,나종용,2,504(1),3.8,1.3,"계란형큰, 혀끈"
3,4,1,스트롱캡틴,한,거,4세,56,44,다비드,서범석,이성헌,목,471(-2),43.6,6.2,"계란형큰, 망사"
4,5,6,동작,한,거,3세,52.5,37,신형철,박재우,♠씨유네트워크,3,492(0),10.9,2.2,"반가지큰, 망사눈"
5,6,3,맘마로마,한,암,3세,54,43,다나카,리카디,♠김용래,1,478(8),2.6,1.3,"망사, 혀끈"
6,7,2,검향,한,암,3세,53,41,이혁,박병일,♠드림커뮤니티,2½,457(-5),4.4,1.5,눈가면
7,8,8,원더풀럭키,한,수,4세,55,42,김동수,김순근,청호컴넷(주),8,481(10),60.4,14.5,자극판
0,1,2,레이징엔젤,한,암,4세,*52,54,이혁,박종곤,한종희,,483(6),7.9,3.0,"반가지큰, 망사눈, 승인편자"
1,2,10,개나리송,한,수,3세,53.5,57,안토니오,박대흥,김원숙,코,512(10),3.9,1.4,"계란형큰, 망사"
2,3,8,님의향기,한,수,3세,53,56,빅투아르,토니,♠한명로,1,491(8),5.6,1.8,"계란형큰+,망사눈+,Triabit-,눈가면-"
3,4,12,마이호크,한,수,3세,52.5,55,박병윤,정호익,♠백국인,½,474(4),33.9,8.4,눈가면
4,5,1,볼드샤이닝,한,거,4세,51,51,조상범,안병기,신승열,½,457(-8),65.9,11.3,망사눈
