,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,갑오풀퀸,한,암,3세,53.5,,문세영,이관호,♠김평갑,,416(7),6.3,1.8,"자극판, 망사"
1,2,3,스페이드매시,한,거,3세,55,,다비드,사이먼,♠공이공팔,2,482(-1),2.7,1.5,"Triabit, 눈가면"
2,3,2,스마트군황,한,수,3세,55,,김정준,배휴준,♠김태성,1,525(5),11.1,3.1,"계란형큰, 눈가면"
3,4,5,프리마니케,한,암,3세,53.5,,이철경,서인석,천병득,1½,454(-7),4.0,1.7,"계란형큰+, 망사눈"
4,5,6,정조의꿈,한,거,3세,55,,유승완,강성오,♠이관형,3,462(2),95.5,14.3,"계란형큰+, 눈가면,반가지큰-"
5,6,4,최강매직,한,수,3세,55,,빅투아르,리카디,♠함춘,½,449(13),5.7,1.8,망사
6,7,10,블루밴드,한,암,3세,53,,안토니오,이신영,♠정영식,1¾,455(3),12.8,2.6,망사
7,8,7,운해베스트,한,수,3세,55,,김동수,송문길,♠박정재,4,434(5),197.8,31.3,망사
8,9,1,솔개바람,한,암,3세,53,,이혁,이희영,♠이종욱,¾,472(-2),57.6,11.3,
9,10,9,호크의영광,한,수,3세,55,,이동하,최봉주,♠오종환,½,483(1),95.7,9.5,"계란형큰, 망사눈"
10,11,8,위너마운틴,한,거,3세,55,,이기회,곽영효,♠이미경,목,462(-9),11.9,3.2,망사눈
11,12,12,사우스반,한,암,3세,53,,안효리,서범석,♠임종근,7,424(4),122.3,19.2,
0,1,5,골드페릴라,한,수,3세,52,,(-4)문성혁,지용철,임수복,,488(6),2.3,1.5,망사눈
1,2,1,본엔젤,한,수,3세,56,,다나카,신삼영,김창용,2,457(2),4.3,1.7,"계란형큰, 망사눈"
2,3,2,블랙윙윙,한,암,3세,54,,문세영,심승태,♠김지훈,3,498(3),2.3,1.3,"계란형큰,망사+"
3,4,6,안양재규어,한,암,3세,54,,이해동,구자흥,(주)에이에프피,2½,441(3),21.7,5.7,반가지큰
4,5,4,천세만세,한,수,3세,56,,부민호,박희철,신영식,목,503(4),18.1,6.2,"계란형큰, 망사눈"
5,6,8,스펙터퀸,한,암,3세,54,,박상우,이관호,배선규,5,445(5),75.8,21.3,"계란형큰, 망사눈"
