,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,우주의봄,한,암,3세,54,,김효정,배대선,강종우,,456(-16),3.2,1.4,망사
1,2,2,퀸의질주,한,암,3세,54,,장추열,김동균,김경남,½,481(7),5.7,1.6,
2,3,9,원더풀키티,한,암,3세,54,,이현종,서인석,♠지대섭,4,449(-1),2.2,1.2,"계란형큰,망사눈"
3,4,8,휘파람,한,암,3세,54,,박을운,조현수,♠(주)나스카,5,455(3),9,1.9,망사
4,5,7,위대한한마,한,암,3세,54,,정정희,박재우,이미양,¾,446(-12),43.6,9.3,망사
5,6,10,블러드문,한,암,3세,54,,김태훈,지용철,♠최성룡,2,488(-6),44.9,6.3,망사눈
6,7,4,천블릿,한,암,3세,51,,(-3)김아현,최봉주,조금제,1,429(-7),193.5,43.5,망사눈
7,8,1,해피뉴마,한,암,3세,54,,이혁,최용건,이재민,1¼,444(2),98.6,18.6,"계란형큰+,망사+"
8,9,13,스타프린세스,한,암,3세,54,,김옥성,임봉춘,♠금악목장,¾,475(0),211.7,23.3,"눈가면,혀끈-"
9,10,6,피엔에스얀,한,암,3세,54,,안토니오,손영표,♠피엔에스홈즈,3,497(4),11.4,2.8,망사+
10,11,5,플라잉센걸,한,암,3세,54,,김동수,임채덕,♠김형순,머리,440(-1),248.8,25.8,"망사눈,반가지큰+"
11,12,12,차돌런,한,암,3세,54,,최범현,홍대유,전은영,코,479(-5),62.5,10,
12,13,14,천적캣,한,암,3세,54,,조상범,배휴준,조금제,1¾,467(14),333.4,39.2,"계란형큰+,망사눈"
13,14,11,미라클케이,한,암,3세,54,,먼로,박대흥,♠강경운,¾,438(-10),46.2,8.4,
0,1,13,럭키선더,한,거,4세,56.5,,김귀배,홍대유,강승호,,496(39),17,3.9,"계란형큰,망사눈"
1,2,3,워리어선더,한,거,5세,56.5,,최범현,최봉주,윤지중,2,490(-4),4,1.5,"계란형큰,눈가면"
2,3,5,질주전사,한,수,3세,56,,장추열,심승태,김조은,머리,489(7),1.7,1,
3,4,6,킹크러시,한,수,4세,56.5,,정정희,최용건,♠박정배,½,518(-13),7.4,1.7,계란형큰
4,5,8,디스코보이,한,거,3세,56,,유승완,최영주,희망홀스,¾,459(1),41.7,7.2,"반가지큰+,계란형큰-"
5,6,1,럭키인디,한,암,3세,54,,김정준,안해양,♠김성래,½,410(-12),12.8,3.2,망사
6,7,9,패밀리캡틴,한,수,4세,56.5,,이용호,임봉춘,김은갑,1,462(-1),103.5,5.1,눈가면
7,8,10,라온더최강,한,암,4세,54.5,,조상범,박종곤,♠라온건설,3,410(-3),106.8,19.7,망사눈
8,9,12,바다의꿈,한,거,4세,56.5,,이혁,이희영,임현성,¾,452(-5),13.4,2.4,"계란형큰,눈가면"
9,10,2,논스톱데릭,한,수,4세,56.5,,김옥성,이희영,♠태립,2,486(1),122.1,29.5,"망사,계란형큰-"
10,11,4,거센광풍,한,수,3세,56,,김동수,최상식,♠강석대,2,472(-10),110.2,33.3,"계란형큰,망사눈"
11,12,14,천송이,한,암,3세,54,,박을운,배휴준,조금제,½,475(-10),349.5,105,"계란형큰+,망사눈,혀끈"
12,13,7,지산꽃,한,암,4세,54.5,,김효정,리카디,♠이기선,1¾,433(5),127.1,20.9,망사
13,14,11,골든스타,한,수,4세,53.5,,(-3)김아현,김윤섭,김재성b,¾,462(-15),338.9,52.7,계란형큰
0,1,4,세인트루카,한,수,3세,56,,유승완,김윤섭,김재성b,,463(1),3.1,1.5,계란형큰-
1,2,2,선더플래시,한,수,3세,56,,김옥성,임봉춘,이장운,코,467(6),10,2.5,"망사,반가지큰"
2,3,5,드림스피드,한,암,3세,54,,정정희,리카디,남기태,4,479(1),2.2,1.2,양털코
3,4,9,은혜드림,한,암,3세,54,,김정준,박병일,강태구,목,418(-4),9.7,2.1,망사눈+
4,5,7,퀸오브레이싱,한,암,3세,54,,김태훈,배휴준,김진철,4,423(-13),40.8,5.6,"계란형큰,눈가면,혀끈"
5,6,14,아치참,한,암,3세,54,,박을운,서홍수,♠김세민,1,478(3),7.5,2,
6,7,12,바람살,한,암,3세,54,,이용호,최상식,제일사료(주),½,469(-1),53.4,6.2,망사
7,8,10,브라운참,한,거,3세,56,,빅투아르,강성오,♠김세민,½,482(0),19.3,4.6,망사
8,9,3,해제반도,한,수,3세,56,,박현우,박천서,♠손학봉,½,470(-2),116.4,17.6,"망사눈,반가지큰"
9,10,1,금성환희,한,수,3세,55,,(-1)임다빈,손영표,♠조창규,1,491(-3),102.2,21.3,계란형큰
10,11,6,정문스피드,한,수,3세,56,,김귀배,홍대유,♠김재영b,목,506(1),73.9,11,
11,12,11,천스닥,한,암,3세,54,,박병윤,김윤섭,조금제,2½,450(-13),117.7,16,눈가면
12,13,8,워프나인,한,수,3세,56,,이현종,서인석,홍상기,9,466(-5),150.4,27.4,
13,14,13,피엔에스더킹,한,거,3세,56,,조상범,손영표,♠피엔에스커튼월,1,503(3),226.3,29.4,망사
0,1,2,빅스고,한,수,3세,56.5,35,먼로,우창구,♠이선호,,496(8),1.4,1,망사
1,2,8,스텔라로드,한,암,4세,54.5,34,이혁,전승규,♠손병현,2½,438(-5),16.7,3.1,망사눈
2,3,13,왕인행차,한,수,5세,55.5,32,안토니오,서홍수,전영규,5,483(4),28.8,4.1,"계란형큰,망사눈"
3,4,4,지산군,한,수,4세,56,33,김정준,이관호,♠(주)인펨,½,416(4),12.8,2.5,"계란형큰,망사"
4,5,14,하이퍼카,한,거,5세,57,35,장추열,김동균,♠장석은,½,474(5),11.7,2.3,
5,6,11,나인아이,한,수,4세,55.5,32,김태훈,지용철,♠금악목장,½,506(-2),34.4,5.4,"계란형큰,망사"
6,7,6,최강장산,한,거,4세,53,27,빅투아르,토니,♠김호선,½,504(9),45.2,11.1,"계란형큰,망사눈+,눈가면-"
7,8,5,새내윈,한,수,4세,54.5,30,박병윤,홍대유,♠문금철,머리,490(-1),34.5,4.2,망사눈
8,9,9,골드케이,한,거,4세,56.5,34,다비드,박대흥,♠강경운,1½,467(3),7.9,2.2,"계란형큰,양털코"
9,10,7,패스트트랙,한,수,3세,54,30,최범현,강환민,♠윤우환,목,464(-2),25.5,3.7,"계란형큰,망사"
10,11,3,럭키마이더스,한,수,6세,52,25,김옥성,김윤섭,♠조창규,코,477(-4),94.4,17.3,"계란형큰,망사눈"
11,12,12,폴카,한,암,5세,*52,28,김동수,조현수,정광화,1¼,442(-3),183.9,34.3,"계란형큰,망사눈"
12,13,10,금아스위프트,한,거,4세,52,25,이철경,이관호,♠금아산업(주),18,499(4),95.7,14.7,"계란형큰,망사눈"
13,,1,신의한수,한,수,4세,55,31,박을운,최용건,장철환,출전제외,510(-3),----,----,
0,1,3,바이킹하트,한,거,4세,56,27,안토니오,이신영,♠(주)디알엠씨티,,468(-14),8.9,2.3,계란형큰
1,2,6,원더풀케이,한,수,4세,56,30,최범현,배대선,♠강경운,코,459(8),3.7,1.8,망사
2,3,2,캡틴브라보,한,거,5세,56,25,장추열,곽영효,♠김용래,¾,436(2),7.9,2.1,계란형큰
3,4,4,스피어건,한,수,4세,56,27,박병윤,유재길,♠김영완,2,483(0),25.3,5.8,망사눈
