,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,영광의행진,한,수,3세,56,,임기원,김동균,♠변창덕,,473(-6),5.6,1.3,"계란형큰, 망사눈"
1,2,10,광양으뜸,한,거,4세,56,,문세영,박윤규,김광영,2,475(-7),1.7,1.5,망사눈
2,3,9,실버햄튼,한,암,3세,54,,조상범,박대흥,♠김경민,머리,463(-23),97.7,2.8,망사눈
3,4,11,그린필스타,한,암,3세,54,,최범현,홍대유,♠김재영b,목,478(-2),10.4,2.0,"망사,계란형큰-"
4,5,2,원더풀화성,한,수,3세,56,,송재철,곽영효,조중호,4,488(-1),218.1,14.8,"계란형큰, 망사눈"
5,6,8,불의가속,한,거,3세,54,,(-2)임다빈,손영표,신상섭,코,453(17),3.6,1.6,망사눈
6,7,5,스타크레이지,한,수,3세,56,,박을운,심승태,♠선우파워텍(주),2,513(6),25.5,5.9,눈가면+
7,7,12,오로라로드,한,암,3세,54,,유승완,최영주,♠손병현,동순위,438(15),100.9,6.2,"계란형큰, 망사눈"
8,9,4,구름타고,한,거,3세,56,,최원준,지용철,김종식,1½,466(13),57.9,34.2,"계란형큰, 망사눈"
9,10,7,빛나는질주,한,수,3세,56,,박상우,유재길,제주축산개발,2½,529(-15),54.8,8.0,"계란형큰, 망사눈"
10,11,1,스마일레이디,한,암,3세,54,,권석원,임채덕,박광순,½,408(4),51.5,6.8,"자극판+,망사눈+"
11,12,6,미사일퀸,한,암,3세,54,,이동국,조현수,♠이장운,7,440(6),9999.9,9.7,망사
0,1,6,에이스프린스,한,수,3세,56,,송재철,최봉주,♠우상우,,476(-8),2.3,1.1,망사눈
1,2,12,동행,한,암,3세,54,,이현종,우창구,♠배은정,1½,446(8),5.4,1.1,
2,3,10,미스양호,한,암,3세,54,,유승완,전승규,박기태,4,469(5),28.2,3.1,"계란형큰, 망사"
3,4,5,보고또보고,한,거,4세,54,,(-2)임다빈,임봉춘,김진태a,2½,509(3),6.0,5.7,
4,5,8,히어로스피드,한,암,3세,54,,문성혁,최용건,♠고재완,½,445(1),79.9,23.2,"계란형큰, 망사눈"
5,6,2,빅리치,한,거,3세,56,,정정희,배휴준,김진철,1¼,479(0),12.1,5.0,
6,7,13,큐피드코리아,한,거,4세,56,,함완식,송문길,♠서순배,1,464(-8),7.1,1.4,망사눈
7,8,3,송암캣,한,암,4세,54,,김옥성,안해양,지원철,2½,439(1),21.3,4.5,망사
8,9,7,위닝질주,한,거,3세,56,,부민호,김동철,♠양순희,3,461(-3),21.8,31.3,"계란형큰+, 망사"
9,10,9,퀸라이언,한,암,4세,50,,(-4)김아현,조현수,♠신우철,코,452(17),16.9,13.4,"계란형큰, 망사눈"
10,11,4,럭키어필,한,수,3세,56,,이철경,김동철,♠금악목장,½,447(-8),85.1,28.2,망사눈
11,12,1,온천하,한,수,3세,56,,조상범,지용철,♠김광명,3,491(-6),112.0,47.0,망사눈+
12,13,11,모든날함께해,한,수,3세,56,,먼로,안병기,♠우태율,11,527(-6),43.5,17.9,"계란형큰, 망사눈"
0,1,3,논스톱기상,한,수,3세,56,,임기원,신삼영,♠태립,,492(5),2.9,1.4,망사
1,2,7,이스머스,한,거,3세,54,,(-2)임다빈,김점오,♠이성인,머리,462(0),8.6,1.7,"계란형큰, 망사"
2,3,1,피케이로드,한,암,3세,54,,우에다,손영표,♠김태성,1¼,472(16),4.3,1.5,
3,4,12,이무기,한,수,3세,56,,함완식,이관호,♠황은호,½,472(16),9.6,2.3,망사눈
4,5,4,알짜,한,수,4세,56,,김효정,배대선,♠이태인,1¼,475(-2),10.5,2.4,망사
5,6,14,원지,한,거,4세,56,,정정희,안병기,♠우태율,코,475(-6),58.3,14.1,"반가지큰, 망사눈"
6,7,2,야스,한,암,3세,54,,김옥성,김윤섭,조금제,½,486(3),74.2,19.0,망사
7,8,11,블랙킹,한,수,4세,56,,박을운,이신영,♠김두식,2,470(4),10.2,3.0,망사눈
8,9,9,파워프라이드,한,거,5세,56,,송재철,임봉춘,최현기,2½,473(9),9.7,10.1,"반가지큰, 망사눈"
9,10,8,클라우터,한,거,3세,52,,(-4)김아현,곽영효,♠김용래,½,460(-10),124.3,51.2,"계란형큰, 망사눈"
10,11,10,금세다,한,거,3세,56,,이동국,박병일,♠배태곤,2½,490(19),16.2,17.1,"반가지큰, 망사눈"
11,12,6,인빅터스,한,암,3세,54,,이용호,최용건,♠김정철,½,485(-3),30.7,5.2,"계란형큰, 망사"
12,13,13,베가킹,한,수,4세,56,,이현종,배대선,김정두,2,422(-8),149.0,17.8,망사
13,14,5,슈퍼마스터,한,수,4세,56,,다비드,박윤규,♠김지훈,4,463(9),62.2,11.4,"계란형큰, 망사눈, 혀끈"
0,1,8,퀸즈투어,한,암,3세,54,,조상범,임봉춘,♠안희철,,462(3),2.4,1.1,망사
1,2,9,농본바다,한,암,3세,54,,김효정,배대선,♠김용래,7,467(-2),12.9,1.9,
2,3,7,녹리총,한,암,4세,54,,이강서,송문길,♠이긍열,3,485(11),9.2,5.5,망사
3,4,10,해피먼스,한,암,4세,54,,빅투아르,박윤규,♠박덕희,목,507(-5),24.6,4.1,"계란형큰,눈가면+,망사눈-"
4,5,6,천마여제,한,암,4세,54,,우에다,서인석,천병득,머리,461(-9),315.9,10.0,"계란형큰, 망사눈"
5,6,5,아침함성,한,암,3세,54,,장추열,박희철,♠이미경,½,440(-6),6.5,2.8,"계란형큰, 망사눈,혀끈-"
6,7,3,델피니,한,암,3세,54,,먼로,이신영,♠이한준,9,477(1),3.5,1.2,"계란형큰, 눈가면"
7,8,1,윈디러시,한,암,4세,54,,정정희,구자흥,제주축협,4,475(2),114.2,10.9,"반가지큰, 망사눈"
8,9,2,원더풀원더,한,암,3세,54,,문성혁,최봉주,윤지중,3,458(-3),344.6,24.5,"계란형큰, 망사눈"
9,10,4,청담여걸,한,암,4세,54,,유승완,박대흥,♠삼정,13,482(1),6.4,2.2,"계란형큰,혀끈-"
