,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,송암바비,한,암,4세,53,,(-1)조한별,유재길,지원철,,459(5),4.7,1.4,가지-
1,2,9,블랙스피릿,한,암,4세,54,,먼로,김학수,♠이혜란,¾,433(-1),44.5,8.5,망사눈
2,3,8,장군의시대,한,암,3세,54,,빅투아르,박재우,강필석,1½,450(8),9.4,2.5,"망사,반가지큰+"
3,4,11,마하천하,한,암,4세,54,,다나카,강환민,장철환,1¼,498(13),63.1,8.2,계란형큰
4,5,4,크레이지퀸,한,암,3세,54,,이동국,서인석,♠서창식,1¼,503(-7),1.8,1.1,계란형큰
5,6,10,풍문으로,한,암,4세,54,,이준철,김대근,♠고광숙,1¼,479(4),18.4,3.5,
6,7,5,빛나는루비,한,암,4세,54,,신형철,홍대유,김인호,머리,467(-1),10.5,2.6,"계란형큰, 망사눈"
7,8,6,피스오브룰즈,한,암,3세,54,,서승운,김동균,♠이혜란,1¼,466(-19),84.6,17.9,망사눈+
8,9,2,선샤인마린,한,암,3세,54,,마누엘,이관호,♠이경희,½,477(-5),23.5,4.5,"계란형큰, 망사, 혀끈"
9,10,7,최강공주,한,암,3세,53,,(-1)조상범,사이먼,♠함춘,½,497(13),19.7,3.9,Triabit
10,11,3,레몬키드,한,암,3세,54,,다비드,리카디,이원태,2,464(3),14.0,3.1,양털코
0,1,4,로만블레이드,한,암,4세,53.5,32,먼로,박재우,♠김형란,,432(2),10.5,2.7,망사
1,2,12,리빙스턴,한,수,4세,56.5,35,지하주,김동균,♠최임규,2,500(3),16.3,2.9,망사눈
2,3,7,하늘에이스,한,암,4세,*52,27,신형철,박천서,이종식,2½,478(11),12.2,2.6,"반가지큰+, 망사눈, 혀끈"
3,4,5,퍼펙트삭스,한,암,5세,55,35,김정준,지용철,♠김창식,1¼,509(-2),31.4,5.3,망사눈
4,5,11,해왕,한,수,3세,54,30,서승운,김동철,♠김선식,1,497(0),4.3,1.8,망사눈
5,6,9,쏜살같이,한,암,7세,*52,28,김귀배,이희영,홍기석,¾,445(-2),64.5,7.9,망사눈
6,7,1,큐피드강자,한,거,4세,54.5,31,방춘식,박흥진,♠태희종합건설,1¼,464(-10),22.9,4.0,
7,8,3,퀸포스원,한,암,4세,54,33,박병윤,조현수,♠서정범,½,452(-1),30.7,5.8,"계란형큰, 망사눈"
