,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,질주대로,한,거,3세,56,,안토니오,서홍수,♠이혜란,,427(-12),1.5,1.2,"계란형큰, 망사눈"
1,2,8,빅토리샘,한,암,3세,54,,최범현,곽영효,이효선,2½,461(6),7.2,2.3,"계란형큰, 망사눈"
2,3,12,데스크탑,한,수,3세,56,,이용호,배휴준,조금제,3,464(0),17.6,1.4,"망사+,망사눈-"
3,4,3,특급여왕,한,암,3세,54,,송재철,최봉주,말사모,1½,435(-8),7.8,1.7,망사눈
4,5,2,천상성,한,수,3세,56,,먼로,최용건,임정균,4,491(2),11.3,2.9,"계란형큰, 눈가면"
5,6,11,매직만점,한,거,4세,54,,(-2)임다빈,손영표,김창희,¾,473(5),105.4,39.7,
6,7,1,티즈파이팅,한,거,3세,56,,정정희,안병기,신승열,1,462(-4),13.7,3.1,"계란형큰, 망사눈"
7,8,9,패밀리캡틴,한,수,3세,56,,박현우,임봉춘,류재욱,1½,445(-3),40.4,11.6,눈가면
8,9,5,국향,한,암,3세,54,,임기원,박재우,김창만,2,471(-3),52.7,9.6,망사
9,10,4,쿨게이트,한,암,3세,54,,최원준,이희영,♠이종욱,목,435(-13),658.6,9.0,망사눈+
10,11,6,엔에스미래,한,수,3세,56,,박상우,구자흥,♠피엔에스홈즈,½,480(2),42.4,34.8,"계란형큰, 망사"
11,12,10,스터닝어게인,한,거,5세,56,,다비드,서범석,♠청팅콩,4,476(-14),79.3,11.8,"계란형큰, 망사눈"
0,1,7,중추부사,한,암,3세,54,,임기원,강성오,♠김기종,,475(2),1.4,1.0,"계란형큰, 망사눈"
1,2,12,강서프린세스,한,암,3세,54,,안토니오,토니,♠(주)디알엠씨티,목,524(4),4.4,1.6,"계란형큰, 망사,혀끈+,승인편자-"
2,3,5,농본락,한,암,4세,54,,다비드,배대선,♠김용래,6,416(-3),30.2,5.2,망사
3,4,1,팬시팬츠,한,암,3세,54,,송재철,서홍수,윤지중,½,434(-5),10.7,3.7,
4,5,11,토루크막토,한,암,3세,54,,박상우,곽영효,김봉섭,4,476(10),83.4,8.7,"계란형큰+,망사눈+,눈가면-"
5,6,3,비엔토,한,암,3세,54,,부민호,심승태,♠선우파워텍(주),1¼,439(-6),16.7,2.3,"계란형큰, 망사눈"
6,7,10,달타령,한,암,3세,54,,하정훈,이관호,박태준,목,511(10),50.0,4.5,"계란형큰, 망사"
7,8,8,야스,한,암,3세,54,,김옥성,김윤섭,조금제,목,485(-1),61.2,43.8,망사
8,9,4,송암캣,한,암,4세,54,,박현우,안해양,지원철,½,438(-1),38.0,4.1,망사
9,10,9,히트하트,한,암,4세,50,,(-4)김아현,박천서,정승희,2½,458(-8),2429.7,126.3,망사눈
10,11,6,큐피드원더,한,암,3세,54,,신형철,이희영,♠서순배,1¼,446(6),63.2,3.2,"반가지큰+, 망사눈"
11,12,13,블루비치,한,암,3세,54,,이철경,강환민,♠이종원,2,438(-18),607.4,36.7,망사
12,13,2,글로리칸,한,암,3세,52,,(-2)임다빈,정호익,정범성,11,493(8),95.0,6.7,망사눈
13,,14,위닝투게더,한,암,3세,54,,김정준,최영주,김창국,주행중지,461(1),55.0,37.4,"계란형큰, 망사눈"
0,1,14,특권,한,수,3세,54,,(-2)임다빈,우창구,♠이장운,,449(1),4.4,2.0,
1,2,10,별빛보석,한,수,3세,56,,박을운,신삼영,♠이장운,½,474(6),4.4,2.2,망사눈
2,3,6,이터널메모리,한,거,4세,56,,빅투아르,박재우,♠오종택,1,468(-5),4.9,2.0,망사
3,4,11,젊은영웅,한,수,3세,56,,먼로,최용건,박치문,머리,454(-15),12.5,5.4,계란형큰
4,5,12,베오울프,한,수,3세,56,,송재철,송문길,♠(주)나스카,코,484(8),21.7,7.0,망사+
5,6,1,아이스스타,한,거,3세,52,,(-4)김아현,이관호,♠이경희,1½,477(-7),6.3,2.4,"계란형큰, 망사눈"
6,7,2,우승환희,한,암,3세,54,,임기원,김동균,이연수,3,493(6),9.0,1.8,"계란형큰, 망사눈"
7,8,9,원더풀파워,한,수,4세,56,,우에다,손영표,김은갑,½,496(2),53.2,9.9,망사
8,9,4,거센파워,한,수,3세,56,,장추열,박희철,♠강석대,1½,477(5),6.9,2.8,망사눈
