,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,플라워로드,한,암,3세,53,,정정희,김점오,♠강균호,,467(-8),3.2,1.1,"반가지큰, 망사눈"
1,2,12,로열스마티,한,수,3세,55,,이준철,김대근,신상섭,4,458(2),15.7,2.9,망사눈
2,3,10,호프킹덤,한,거,3세,56,,문세영,김윤섭,최장석,1¾,527(-2),1.6,1.1,망사
3,4,8,탑뮤직,한,거,3세,55,,마누엘,서홍수,윤훈열,2,459(-17),94.8,6.4,눈가면
4,5,7,베프케이,한,거,3세,55,,이동하,배대선,♠강경운,목,498(4),161.9,20.2,망사
5,6,4,호크아리랑,한,암,3세,53,,이혁,최봉주,♠오호극,1½,464(0),22.0,2.5,"계란형큰, 망사눈"
6,7,9,청담제패,한,암,4세,54.5,,박태종,우창구,♠삼정,1¼,482(-4),10.7,2.1,망사
7,8,2,최강다이아,한,암,4세,53,,유승완,최용구,한종희,7,484(-4),12.0,2.9,"계란형큰, 망사"
8,9,3,컨트리송,한,암,4세,53,,최원준,서범석,♠정영식,½,436(-1),277.2,28.1,망사
9,10,1,원더풀브라보,한,수,3세,55,,문정균,최영주,임흥호,1¼,455(-3),77.1,10.7,"반가지큰, 눈가면"
10,11,5,천기,한,거,3세,55.5,,박병윤,이관호,♠황은호,5,452(0),215.3,25.5,"망사눈+,눈가면-"
11,12,11,실버원더풀,한,암,3세,53,,김정준,김동균,최현기,3,452(-3),161.9,26.7,망사눈+
0,1,1,세명스톰,한,수,3세,55,,다나카,신삼영,이기철,,502(-8),3.1,1.3,망사눈
1,2,2,뉴패러다임,한,암,3세,54,,문세영,배휴준,♠오상철,¾,490(-9),2.4,1.2,"계란형큰+, 망사눈,반가지큰-"
2,3,3,프라이빗맨,한,수,3세,56.5,,이동하,배대선,♠김경민,10,467(16),3.7,1.6,망사
3,4,4,킹오브이글,한,거,3세,56,,빅투아르,이신영,♠신우철,2,469(0),22.9,3.5,"자극판, 반가지큰,혀끈+"
4,5,12,골드레벨,한,암,3세,53,,임기원,서홍수,♠이미경,1¼,450(-3),60.2,5.3,망사눈
5,6,9,천지폭풍,한,수,3세,53.5,,(-3)김덕현,서인석,홍상기,목,459(-2),7.3,1.8,계란형큰
6,7,10,올마이퀸,한,암,3세,53,,방춘식,김동철,♠양순희,1¼,449(-10),158.0,19.0,"망사, 반가지큰"
7,8,6,베스트신화,한,암,3세,53.5,,최원준,이희영,♠베스트샤인조합,머리,487(14),43.8,4.9,망사
8,9,5,레지나,한,암,3세,52,,(-1)이동진,안해양,신기철,1¾,437(2),157.6,9.1,
9,10,11,최고여왕,한,암,3세,53,,하정훈,김순근,제주축산개발,목,478(-6),313.4,30.3,
10,11,7,에드윈,한,수,3세,55,,부민호,최상식,♠강석대,4,460(-5),119.8,9.2,망사눈
11,12,8,정동사랑,한,암,3세,53,,윤영민,서정하,구본순,2,460(7),383.8,45.4,"망사눈,반가지큰-"
0,1,4,심장의고동,한,수,3세,56,31,이혁,지용철,♠오종환,,511(-3),1.6,1.2,
1,2,2,낭만스타,한,거,5세,57,33,문세영,안해양,지원철,3,521(6),4.5,1.5,
2,3,1,갤럭시피스,한,암,3세,52,29,(-1)김효정,배대선,미리내,1¾,511(-5),8.7,1.8,망사
3,4,5,희망스타,한,암,4세,52,25,김정준,김학수,♠(주)녹원목장,5,435(-1),27.6,4.7,망사눈
4,5,11,불후의명곡,한,거,5세,54,35,(-3)김덕현,강성오,♠김경민,½,463(7),10.9,2.5,"망사, 반가지큰"
5,6,3,창성강자,한,수,4세,53,22,빅투아르,조현수,임흥호,코,460(-7),45.7,5.8,"계란형큰, 망사"
6,7,7,라스트잭팟,한,거,5세,56,32,이해동,배휴준,♠강승연,3,468(-1),27.2,3.2,"양털코,계란형큰-"
7,8,10,플라잉조이,한,수,4세,57,35,박태종,심승태,♠김형순,1¼,471(5),10.5,2.5,"계란형큰,망사눈+"
8,9,8,창성진주,한,암,6세,51,23,마누엘,서정하,배창환,5,431(7),93.9,10.0,
9,10,9,선빅터,한,수,6세,56,31,부민호,서범석,이신근,7,480(-1),142.8,22.4,"계란형큰, 망사눈"
10,11,6,코팔레로,미,거,5세,56,32,김옥성,서정하,배창환,2,546(3),182.3,17.1,
0,1,3,루미네스,한,거,3세,54.5,31,김용근,김순근,임민영,,526(-3),2.7,1.1,"반가지큰+,망사눈-"
1,2,8,블랙파티,한,암,3세,52.5,30,문세영,박대흥,♠정형철,4,497(5),2.6,1.3,"계란형큰,망사눈-"
2,3,2,트라이선더,한,거,3세,56.5,35,김정준,박종곤,이웅열,1½,459(0),3.5,1.3,"망사눈, 승인편자"
3,4,6,미스평촌,한,암,5세,51,27,이아나,서인석,안병렬,4,470(5),42.6,6.8,
4,5,9,에이스재퍼,미,거,5세,55,32,이동하,최봉주,♠우상우,¾,478(-4),68.6,9.0,"망사, Triabit,혀끈-"
5,6,7,팝캣,한,암,4세,52,29,다비드,김학수,♠(주)녹원목장,1½,425(6),76.3,12.2,망사눈
6,7,4,볼드나이너,한,암,5세,55,35,방춘식,서범석,청호컴넷(주),코,431(11),44.4,5.5,"망사, 반가지큰"
7,8,10,하늘나래,한,수,3세,54.5,31,임기원,이관호,♠(주)디알엠씨티,1½,483(-4),26.4,3.7,망사눈
8,9,1,촘니아,한,암,4세,53,31,정평수,김동철,조규학,머리,465(1),15.2,3.0,눈가면
9,10,5,베스트메이드,한,암,5세,53.5,32,하정훈,박천서,윤지중,2½,444(-7),30.4,5.0,눈가면
0,1,8,조우니가,미,암,3세,53.5,45,(-1)조한별,임봉춘,♠안희철,,435(1),5.0,1.4,
1,2,7,바램,미,암,3세,51,40,(-1)이동진,박대흥,이미양,1½,510(-2),35.6,8.4,망사+
2,3,6,에모리삭스,미,암,3세,56,48,문세영,이관호,♠김창식,2,465(1),2.6,1.4,망사
3,4,2,요리조리,미,암,4세,52,40,임기원,곽영효,♠권경자,½,495(5),8.9,2.7,"계란형큰, 망사눈"
4,5,1,소울리마제스틱,미,암,3세,51.5,39,이철경,서인석,김재성b,4,473(0),8.1,2.7,"계란형큰,망사눈+"
5,6,9,서울퀸,한,암,6세,54,44,박태종,이관호,김진엽,1,471(3),19.3,5.3,망사눈
6,7,12,라온윌리엄스,한,암,3세,51,38,정정희,안병기,♠라온산업개발(주),½,454(7),12.7,3.4,"망사+,망사눈-"
7,8,4,돌격앞으로,미,암,3세,52,40,유승완,최봉주,민홍기,½,472(1),42.1,9.6,"반가지큰, 망사눈"
8,9,5,마이시스터니나,미,암,3세,52,40,마누엘,서인석,♠김종진,목,467(10),7.4,2.4,계란형큰+
9,10,11,골드블루매직,호,암,4세,*52,37,김정준,서홍수,황철연,½,465(7),16.8,3.7,"계란형큰, 망사눈"
10,11,3,엠제이파티,미,암,3세,*52,35,지하주,김동균,류재욱,4,501(1),136.5,17.9,
11,12,10,대성만리,미,암,5세,56.5,49,빅투아르,정호익,홍평우,¾,466(6),26.1,5.7,눈가면
0,1,3,님의향기,한,수,3세,51,36,다비드,사이먼,♠한명로,,486(2),3.0,1.4,"Triabit, 눈가면"
1,2,4,금성황제,한,수,3세,52.5,39,임기원,박재우,♠조창규,5,491(5),2.6,1.2,망사눈
2,3,9,빅선더,한,암,4세,53,43,김용근,안해양,최종환,3,471(5),17.2,4.0,
3,4,5,델타케이,한,거,5세,53.5,43,(-1)조한별,김점오,♠강균호,목,502(11),21.5,3.2,"망사눈, Triabit"
4,5,6,더프리마,한,암,4세,51,37,이철경,서인석,천병득,½,470(-3),12.5,2.7,"계란형큰+, 망사눈"
5,6,8,아이엠스타,한,거,6세,51.5,37,방춘식,박흥진,류중하,½,510(-4),45.0,7.9,망사눈
6,7,2,한양공주,한,암,4세,*52,36,최범현,박대흥,나종용,½,496(3),8.6,2.5,"계란형큰, 혀끈,망사-"
7,8,12,아워캣,한,거,7세,55.5,45,정평수,김동철,고제광,2½,439(0),183.4,27.8,"망사, Triabit"
8,9,11,금아선더,한,암,4세,51,41,(-1)김효정,배대선,♠금아산업(주),목,486(-8),49.5,9.6,
9,10,1,스마트드림,한,암,5세,52,36,유승완,김동균,류재욱,½,471(-11),51.7,9.1,"계란형큰,혀끈+,눈가면-"
10,11,7,언디피티드,한,수,4세,54,42,문세영,우창구,유길상,1¼,463(11),6.7,2.2,
11,12,10,지공불패,한,암,5세,52,41,이혁,유재길,명인환,3,523(7),114.7,16.6,망사눈
0,1,2,야호선더캣,한,수,3세,52.5,42,임기원,박재우,이태식,,490(-5),2.1,1.1,"반가지큰, 망사눈"
1,2,10,글로벌천하,한,수,3세,52.5,42,이혁,최상식,♠장재형,6,486(-2),3.5,1.5,망사눈
2,3,4,헤일로버드,한,암,6세,*52,38,이동국,김학수,♠(주)녹원목장,목,479(-4),62.4,6.8,망사눈
3,4,11,보드람,한,암,4세,*52,39,최범현,박대흥,강동구,¾,489(9),23.8,4.3,"반가지큰+, 망사눈, 혀끈,가지-"
4,5,6,남손,한,거,4세,51.5,40,하정훈,박천서,이동일,¾,512(0),16.3,3.1,
5,6,8,금아글로리,한,암,3세,51,36,이동하,배대선,♠금아산업(주),머리,454(-2),17.3,4.4,망사
6,7,7,강촌의별,한,암,4세,55,50,문정균,김대근,최상섭,1¾,464(7),19.5,3.6,
