,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,12,그린필스타,한,암,3세,54,,최범현,홍대유,♠김재영b,,478(0),4.4,3.3,망사
1,2,5,일향달마,한,암,3세,54,,조상범,조현수,이창모,1¾,445(-12),5.0,1.4,"계란형큰, 망사"
2,3,2,다시두손,한,암,4세,54,,안토니오,박재우,이도명,4,456(-15),3.4,2.3,눈가면
3,4,6,세명햇살,한,암,3세,54,,조한별,서정하,이기철,1,475(-1),8.2,1.7,
4,5,4,원더풀하와이,한,암,3세,54,,김동수,서범석,♠지대섭,2,414(4),677.5,34.0,망사눈+
5,6,3,방탄여걸,한,암,3세,54,,유승완,이관호,♠김태권,1¾,422(-1),4.2,1.8,"계란형큰, 망사"
6,7,13,인빅터스,한,암,3세,54,,김효정,최용건,♠김정철,3,482(-3),397.2,8.2,"계란형큰, 망사"
7,8,8,명진캔디,한,암,3세,54,,황순도,임봉춘,♠(주)자성실업,2,459(7),55.6,8.3,눈가면
8,9,10,정겨운,한,암,3세,54,,박상우,유재길,♠이장운,3,409(12),575.9,47.6,
9,10,9,비다사랑,한,암,3세,54,,하정훈,심승태,♠김순건,2,505(-15),38.5,7.8,
10,11,11,보라퀸,한,암,3세,54,,김옥성,박희철,윤명수,9,454(-3),37.0,8.8,
11,12,14,런던아이,한,암,3세,54,,송재철,안해양,임현성,¾,473(-2),44.3,8.5,"계란형큰+,망사눈+"
12,13,7,에이스천하,한,암,4세,54,,우에다,토니,김광두,15,482(-7),14.3,2.1,"계란형큰,혀끈+,자극판-,망사눈-"
13,,1,동행,한,암,3세,52,,(-2)임다빈,우창구,♠배은정,출전제외,0(0),----,----,
0,1,8,참일호,한,암,4세,54,,안토니오,박대흥,이대봉,,469(-2),5.7,3.5,
1,2,3,원더풀니키야,한,암,4세,54,,조상범,최봉주,♠지대섭,1¼,448(-7),21.7,3.2,"계란형큰, 망사눈"
2,3,7,거센질풍,한,수,3세,56,,유승완,이신영,♠강석대,1,505(7),5.2,1.8,"계란형큰, 망사눈"
3,4,2,코리아기적,한,거,4세,56,,빅투아르,지용철,♠오종환,4,482(-3),3.6,1.5,
4,5,5,블랙킹,한,수,4세,56,,장추열,이신영,♠김두식,1,465(0),14.7,2.7,망사눈
5,6,4,럭셔리킹,한,수,3세,56,,김효정,김동철,♠김명식,목,458(1),196.7,44.4,
6,7,1,금세다,한,거,3세,56,,김정준,박병일,♠배태곤,머리,474(0),10.6,3.8,"반가지큰, 망사눈,혀끈-"
7,8,12,비봉마루,한,암,4세,50,,(-4)김아현,서정하,유영준,3,489(-7),8.5,2.4,
8,9,11,금성차밍,한,수,4세,56,,이용호,박재우,♠조창규,¾,516(-6),3.9,1.4,
9,10,10,에이원킹,한,수,5세,56,,박상우,유재길,임영수,목,490(2),210.9,18.7,망사눈
10,11,9,비바레이디,한,암,3세,54,,황순도,임봉춘,박세용,3,474(-1),134.6,19.1,망사
11,12,6,지금여기에,한,수,3세,56,,정평수,지용철,♠최성룡,4,435(-2),208.8,31.6,
0,1,7,신의아들,한,수,3세,55,31,송재철,임봉춘,김진태a,,475(11),13.9,2.9,망사
1,2,4,스카이망치,한,거,3세,55.5,32,박을운,이신영,♠윤우환,1,466(0),2.0,1.3,계란형큰
2,3,6,에너자이저,한,수,3세,56,33,문세영,안해양,♠박재홍,4,479(3),3.9,1.5,
3,4,11,원더케이,한,수,5세,55,31,유승완,우창구,♠강경운,목,481(-1),38.3,14.6,"망사눈, Triabit"
4,5,3,논스톱기상,한,수,3세,54.5,30,임기원,신삼영,♠태립,½,499(7),14.6,2.9,망사
5,6,12,피케이로드,한,암,3세,51.5,28,우에다,손영표,♠김태성,½,469(-3),22.5,4.4,
6,7,5,파크윈,한,수,4세,55,31,최원준,이희영,드림조합,¾,481(4),27.0,4.4,망사
7,8,9,에이스프린스,한,수,3세,55,31,안토니오,최봉주,♠우상우,¾,486(10),16.1,4.1,망사눈
8,9,10,엠제이베스트,한,수,3세,54,29,이혁,임봉춘,♠박정재,¾,479(6),19.8,4.0,"계란형큰, 망사눈"
9,10,8,어서와,한,수,3세,55,31,최범현,강환민,♠강용식,3,463(-3),9.4,2.1,"계란형큰, 망사눈"
10,11,2,녹리총,한,암,4세,*52,28,이강서,송문길,♠이긍열,목,476(-9),347.9,32.6,망사
11,12,14,대지의여걸,한,암,3세,52.5,30,이현종,강성오,♠김명식,머리,465(5),135.2,24.6,망사눈
12,13,1,캡틴브라보,한,거,4세,53,27,박현우,곽영효,♠김용래,2,434(1),99.1,78.3,계란형큰
13,14,13,달려라광산,한,암,6세,52.5,30,먼로,구자흥,♠김한수,2½,480(-3),983.8,22.4,망사
0,1,1,터프맨,한,수,3세,53.5,41,장추열,정호익,♠김광명,,514(-4),2.9,1.0,망사눈
1,2,6,나의전설,한,수,4세,57,48,우에다,송문길,박복용,4,472(-6),1.8,1.4,망사
2,3,4,머니챔프,한,거,4세,57,48,박을운,김동균,♠최임규,1¾,476(0),8.8,1.8,"계란형큰, 망사눈"
3,4,5,비사연,한,거,5세,53.5,41,최범현,심승태,전좌식,¾,463(-2),61.2,4.3,"계란형큰, 망사눈"
4,5,11,교룡득수,한,수,4세,53,40,조상범,지용철,♠(주)디알엠씨티,1¾,514(-1),9.7,3.9,"계란형큰, 망사눈"
5,6,3,마성질주,한,수,5세,*52,36,이철경,서인석,천사들의 안장,목,488(-6),18.4,4.3,"나비고리, 눈가면"
6,7,10,굴참나무숲,한,암,6세,*52,39,다비드,서인석,♠이종욱,½,504(-2),100.2,4.3,"계란형큰, 망사눈"
7,8,8,자이언트걸,한,암,4세,*52,36,김동수,김동균,♠신윤경,3,481(-3),23.4,4.2,"계란형큰, 망사눈"
8,9,7,탑뮤직,한,거,5세,52,38,방춘식,서홍수,윤훈열,1½,471(-5),436.2,15.3,망사눈
9,10,9,스트롱러너,한,수,6세,55.5,45,먼로,서범석,이성헌,½,479(-1),237.9,12.3,"계란형큰,눈가면+,망사-"
10,11,2,스트롱캡틴,한,거,6세,52.5,39,문정균,서범석,이성헌,1¼,460(6),721.9,64.8,"계란형큰,망사+"
0,1,1,몬스터케이,미,거,3세,*52,36,이현종,우창구,♠강경운,,498(8),4.5,2.2,망사
1,2,5,록라인,한,수,4세,*52,33,김정준,최영주,소태영,머리,493(-3),24.5,6.0,
2,3,8,새내선,미,암,3세,*52,38,이용호,홍대유,♠문금철,4,489(-9),5.4,1.3,
3,4,2,멋진금성,한,수,4세,55.5,44,임기원,박재우,♠조창규,4,441(-8),6.6,1.3,
4,5,9,레이스로열,미,암,3세,52.5,42,다비드,서인석,♠최상기,코,454(3),1.8,1.1,눈가면-
5,6,6,블랙펀치,미,거,4세,*52,36,정정희,박종곤,강태구,1½,487(5),31.7,5.8,
6,7,4,밀키셰리,한,암,4세,51,36,(-4)김아현,지용철,♠금악목장,¾,460(2),36.0,9.0,
7,8,3,마이티킥,미,수,3세,52.5,38,빅투아르,서홍수,♠조병태,목,470(9),36.0,5.7,
8,9,10,어나더초이스,미,암,4세,*52,37,김효정,리카디,김중길,1¼,482(-9),135.4,7.7,"계란형큰+,망사눈+"
9,10,7,아이언돌핀,미,수,3세,52.5,38,박현우,이신영,♠(주)디알엠씨티,10,481(8),181.2,23.4,"계란형큰, 망사눈"
0,1,10,문학파이어,미,수,5세,52.5,38,하정훈,신삼영,♠에스지이건설,,513(1),9.4,2.3,망사
1,2,9,글로벌신화,미,수,3세,58,49,장추열,최상식,♠장재형,1½,485(-5),3.2,1.7,"계란형큰, 망사"
2,3,4,청춘비바,미,거,3세,53.5,40,김정준,박병일,♠한명로,¾,454(-6),4.0,2.2,망사눈
3,4,6,그린질주,미,암,3세,*52,36,최범현,홍대유,♠김재영b,1¼,472(5),37.2,4.2,망사눈
4,5,1,유니콘브라보,미,수,3세,52,37,송재철,최용구,♠권태석,1¼,475(-4),18.1,3.5,"계란형큰,망사눈+,망사-"
5,6,5,내생애최고,미,수,3세,51.5,44,(-4)김아현,안병기,♠우태율,1¾,465(0),8.0,1.7,망사눈
6,7,7,이스트포인트,호,거,4세,*52,36,이용호,박재우,♠김영구,5,449(0),243.1,11.6,망사눈+
7,8,3,천지광풍,미,수,2세,*52,38,문세영,박윤규,♠김영선,½,493(5),2.8,1.3,망사눈
8,9,8,마이로미오,미,거,4세,52,37,박을운,이관호,♠(주)디알엠씨티,5,500(3),160.0,6.6,"계란형큰, 망사, 혀끈"
9,10,2,빅토리고고,미,암,4세,*52,36,이동국,서인석,최영훈,¾,472(10),158.3,7.1,"계란형큰, 망사눈"
0,1,7,콜조이,한,거,3세,53.5,30,최범현,곽영효,♠이미경,,449(6),3.6,2.1,망사눈
1,2,5,경부도령,한,수,4세,52,27,박상우,유재길,♠허건호,10,457(-3),20.5,2.8,
2,3,1,코리안펄,한,거,4세,53.5,30,빅투아르,서홍수,♠박순옥,¾,445(-8),34.4,11.0,"계란형큰, 망사, 혀끈"
3,4,12,벌말대장,한,수,3세,52.5,28,이현종,리카디,구인택,목,458(-1),4.2,2.1,"계란형큰, 망사눈"
4,5,2,서던맨,한,거,5세,52,27,김동수,홍대유,♠이경희,¾,459(-10),32.2,4.5,양털코
5,6,4,호크의영광,한,거,5세,52,27,우에다,최봉주,♠코리아호스랜드,1,476(-4),28.3,2.6,계란형큰
6,7,9,러피언파크,한,거,4세,52.5,28,이혁,김동철,♠박종율,½,464(-8),5.6,3.2,"망사눈, 혀끈"
7,8,11,고웰,한,수,4세,52,27,김정준,최영주,퓨리나코리아,1½,464(-11),6.7,3.8,망사눈
8,9,6,페더럴킹,한,수,4세,52,35,(-4)김아현,지용철,♠금악목장,1½,503(-5),9.6,2.2,"망사눈, Triabit"
9,10,3,원더풀조이,한,거,3세,54.5,32,임기원,안병기,♠김기종,목,476(0),7.9,1.8,망사눈
