,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,컴플리트밸류,한,수,2세,54,,임기원,박재우,♠장세준,,495(-7),1.7,1.0,망사눈+
1,2,1,에이원퀸,한,암,3세,54,,다비드,우창구,임영수,3,482(7),8.2,2.5,"망사,반가지큰+,계란형큰-"
2,3,2,원더풀케이,한,수,3세,56,,장추열,배대선,♠강경운,3,438(-3),3.4,1.7,망사
3,4,7,파이널에이스,한,암,4세,52,,(-2)임다빈,조현수,♠김선식,1½,483(-5),27.0,4.3,"계란형큰, 망사눈"
4,5,14,예스아이캔,한,거,3세,56,,박현우,안해양,김길중,2½,478(0),47.1,6.4,망사눈
5,6,4,빅리치,한,거,3세,56,,정정희,배휴준,김진철,1,484(5),12.7,4.4,
6,7,8,그랜드마스터,한,암,4세,54,,김옥성,김윤섭,♠변갑한,½,479(7),28.6,3.8,망사눈
7,8,6,스타크레이지,한,수,3세,56,,박을운,심승태,♠선우파워텍(주),1¾,500(-13),20.8,1.6,"망사눈+,눈가면-"
8,9,10,정문최강,한,거,3세,56,,김정준,홍대유,♠김재영b,2½,483(-18),77.6,7.3,눈가면
9,10,12,빅에너지,한,수,3세,56,,김덕현,이관호,♠김광명,머리,512(-5),3203.7,79.3,망사
10,11,3,빛나는질주,한,수,3세,56,,박상우,유재길,제주축산개발,2½,524(-5),148.5,22.8,"계란형큰, 망사눈"
11,12,13,럭키밸리,한,암,3세,54,,이동국,구자흥,정찬헌,1½,509(3),431.3,20.9,눈가면-
12,13,5,원모어카드,한,수,3세,52,,(-4)김아현,지용철,박시용,1¼,503(-4),9999.9,82.8,"계란형큰, 망사눈"
13,14,9,질풍천하,한,암,3세,54,,조상범,박대흥,조진환,19,453(-9),339.8,40.9,망사+
0,1,14,광양으뜸,한,거,4세,56,,문세영,박윤규,김광영,,472(-3),1.7,1.3,망사눈
1,2,7,스텔라로드,한,암,3세,54,,김용근,최영주,♠손병현,8,469(-1),6.4,2.1,망사눈
2,3,9,온천하,한,수,3세,56,,조상범,지용철,♠김광명,½,483(-8),646.2,72.0,망사눈
3,4,6,블랙인디,한,수,3세,56,,박을운,김동철,♠오종환,5,519(4),4.9,1.4,"계란형큰, 망사눈, 혀끈"
4,5,13,마에스트로,한,수,3세,54,,(-2)임다빈,박희철,♠우동희,1¾,485(13),117.0,5.7,"계란형큰, 망사눈"
5,6,2,슈퍼버드,한,암,3세,54,,김정준,김윤섭,최장석,코,467(0),54.5,8.9,
6,7,12,부케팔로스,한,수,3세,56,,박병윤,유재길,♠권택종,4,455(10),357.1,89.5,"계란형큰+, 망사,가지-"
7,8,8,헤시안,한,수,3세,56,,김귀배,박병일,신기철,1,538(17),10.6,1.6,
8,9,1,컴플리트챔프,한,암,3세,54,,유승완,조현수,♠장세준,3,497(-2),15.1,3.9,"계란형큰+, 승인편자"
9,10,5,과천신세계,한,암,3세,50,,(-4)김아현,신삼영,♠김성진,3,472(4),253.7,11.5,"반가지큰-,망사눈-"
10,11,3,트리운포,한,암,3세,54,,박현우,최용구,♠선우파워텍(주),코,489(-13),115.0,28.1,"계란형큰, 망사눈, 혀끈"
11,12,4,하륭,한,수,3세,56,,김효정,안해양,임흥호,2½,494(0),9999.9,67.9,
12,13,10,허리케인삭스,한,거,4세,56,,이현종,강성오,♠김창식,38,458(2),9.4,2.3,망사눈
13,,11,슈퍼케이,한,수,3세,56,,박상우,박대흥,♠강경운,출전제외,533(-20),----,----,승인편자+
0,1,10,콘도르여왕,한,암,4세,52,,(-2)임다빈,김점오,문창완,,483(6),8.9,1.7,망사눈
1,2,11,원지,한,거,4세,56,,조한별,안병기,♠우태율,2½,474(-1),11.8,2.3,"반가지큰, 망사눈"
2,3,9,최강장산,한,거,3세,56,,안토니오,토니,♠김호선,¾,495(2),3.1,1.6,"계란형큰, 눈가면"
3,4,6,원더풀오렌지,한,암,4세,54,,다비드,배대선,♠(주)녹원목장,1½,461(2),10.3,2.7,망사
4,5,4,초원의기적,한,암,4세,54,,김효정,우창구,조홍구,머리,445(16),163.0,9.3,반가지큰
5,6,3,어플리트마린,한,암,4세,54,,최범현,홍대유,♠이경희,2,453(-1),2.3,1.5,눈가면
6,7,14,하니,한,암,3세,54,,김정준,임채덕,황혜정,2,431(-2),753.3,41.9,"자극판, 망사눈, 승인편자"
7,8,12,불화산,한,거,3세,56,,이철경,이관호,♠황은호,½,435(6),18.4,5.8,"계란형큰+, 망사눈"
8,9,13,킹엔젤마리아,한,거,3세,56,,이용호,김동철,♠이월희,2½,474(-1),3981.8,52.4,"반가지큰+, 망사눈"
9,10,5,신대로,한,수,4세,56,,송재철,최용건,♠박정배,½,466(-7),9.0,2.0,계란형큰
10,11,7,클라우터,한,거,3세,56,,박상우,곽영효,♠김용래,¾,456(0),276.0,28.6,"계란형큰, 망사눈"
11,12,2,킹심바,한,거,3세,56,,김동수,강성오,♠이관형,목,492(8),41.2,6.4,"계란형큰,망사+,양털코-"
12,13,1,천문,한,수,3세,56,,정정희,배휴준,조금제,½,475(7),145.9,25.0,망사눈
13,14,8,상승행진,한,수,3세,56,,방춘식,지용철,곽태훈,1,468(3),3097.0,77.3,
0,1,10,보디가드,한,수,3세,56,,이혁,조현수,♠(주)나스카,,498(12),2.4,1.6,"계란형큰, 망사, 승인편자"
1,2,2,스피어건,한,수,3세,56,,함완식,유재길,♠김영완,1½,472(6),6.5,2.2,"계란형큰,망사눈+"
2,3,7,아침함성,한,암,3세,54,,우에다,박희철,♠이미경,2½,438(-2),22.1,4.1,"계란형큰, 망사눈"
3,4,5,큐피드코리아,한,거,4세,56,,송재철,송문길,♠서순배,1,470(6),6.3,1.7,망사눈
4,5,11,질풍백광,한,암,4세,54,,안토니오,박대흥,조진환,1½,476(-2),18.5,2.6,"망사,승인편자+"
5,6,1,은혜가득,한,수,3세,56,,조한별,박병일,강태구,2½,434(-2),262.5,6.6,"계란형큰, 망사"
6,7,12,원더풀맘보,한,암,4세,54,,최범현,최봉주,♠(주)녹원목장,코,441(-20),14.1,3.8,망사눈
7,8,9,스타러시,한,수,4세,56,,김용근,김동철,제주축협,½,447(0),3.3,1.3,망사
8,9,14,구름타고,한,거,3세,56,,방춘식,지용철,김종식,1,471(-2),94.1,22.5,"계란형큰, 망사눈"
9,10,8,럭키바우,한,거,3세,56,,정정희,임채덕,♠김성래,½,470(6),158.6,15.8,"망사눈, 혀끈, Triabit"
10,11,13,비바챔피언,한,수,3세,56,,김덕현,임봉춘,박세용,¾,512(17),160.7,12.5,망사
11,12,3,티케이플렉스,한,수,3세,56,,박을운,강환민,♠김태권,9,461(-3),90.5,21.4,"계란형큰, 망사"
