,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,천향국색,한,암,3세,54,,조상범,구자흥,♠김창만,,469(-1),17.6,3.8,망사
1,2,5,새로운보배,한,암,4세,54.5,,김정준,심승태,류재욱,2½,456(10),3.3,1.2,"계란형큰, 망사눈"
2,3,8,신의축복,한,암,4세,54.5,,김동수,심승태,김교완,¾,465(0),15.8,3.9,Triabit
3,4,12,해피먼스,한,암,3세,54,,문세영,박윤규,♠박덕희,4,510(7),4.6,1.5,망사눈
4,5,2,하루온,한,암,3세,54,,신형철,박병일,♠고광숙,¾,477(-12),2.3,1.4,
5,6,3,골든스위치,한,암,3세,54,,김귀배,강환민,♠이용대,2,459(-11),12.9,2.6,"계란형큰, 눈가면"
6,7,1,초원의기적,한,암,3세,54,,송재철,우창구,조홍구,4,442(2),98.2,14.7,
7,8,11,농본락,한,암,3세,54,,김효정,배대선,♠김용래,1¾,410(-5),95.6,16.1,망사
8,9,6,세명강자,한,암,3세,54,,지하주,최영주,이기철,¾,441(10),18.6,2.9,"계란형큰+,망사눈+"
9,10,7,일기비호,한,암,3세,54,,조재로,배휴준,명인환,2½,449(-5),152.2,37.7,망사
10,11,4,히든그레이스,한,암,3세,54,,이동하,서홍수,♠오종택,3,440(-3),76.0,11.3,
11,12,10,파라다이스퀸,한,암,3세,54,,이해동,배휴준,강종우,½,477(-7),291.9,47.1,계란형큰
0,1,7,초동무적,한,거,3세,55,,조상범,최영주,♠손병철,,471(-3),99.9,34.0,"계란형큰,눈가면-"
1,2,4,그레이트웨이,한,암,3세,53,,이혁,이신영,♠정영식,¾,459(-10),4.9,1.7,"계란형큰, 망사"
2,3,12,샌드파워,한,수,3세,55.5,,문정균,최상식,♠강석대,½,486(2),6.6,2.2,
3,4,3,보고또보고,한,수,3세,55,,다비드,임봉춘,김진태a,2,520(-2),5.5,2.0,
4,5,10,리얼팩,한,거,3세,55,,신형철,박병일,♠고광숙,½,480(2),6.7,1.6,눈가면
5,6,11,이천특급,한,수,3세,55,,김동수,서인석,♠이종욱,1¾,455(-2),71.5,16.3,"계란형큰, 망사눈"
6,7,6,퍼펙트파워,한,거,3세,55,,박태종,최상식,지성한,¾,491(-3),78.6,16.5,"망사눈,혀끈+"
7,8,5,머니라인,한,수,3세,55,,이동하,배대선,박상헌,1¼,530(-10),43.4,5.5,망사눈
8,9,2,런던보스,한,수,3세,55,,송재철,김학수,임흥호,¾,462(19),18.3,3.0,계란형큰
9,10,1,하이천둥,한,거,3세,55,,김용근,서인석,♠이종욱,½,475(15),29.5,8.3,"계란형큰, 망사눈"
10,11,8,샤인파이터,한,암,3세,54.5,,김효정,심승태,♠김용래,3,444(5),2.5,1.5,
11,12,9,블루킹,한,거,3세,55,,조재로,배휴준,♠강승연,3,491(0),51.1,8.0,"망사, Triabit"
0,1,4,베스트럭키,한,수,3세,56,34,문정균,최상식,♠고광숙,,486(5),1.9,1.2,망사눈
1,2,5,광폭주행,한,거,5세,57,35,조한별,박종곤,♠유희태,목,444(1),22.4,3.0,망사눈
2,3,3,스페이드매시,한,거,4세,53.5,28,최범현,안해양,♠공이공팔,4,502(4),9.0,1.8,"Triabit,눈가면-"
3,4,1,싱싱장수,한,거,4세,54.5,30,조재로,배휴준,전석호,1,479(2),19.3,3.0,"반가지큰, 눈가면"
4,5,2,조이브라더,한,거,3세,54,30,김용근,강환민,♠이성인,2½,455(-3),2.5,1.1,"계란형큰, 망사눈"
5,6,9,대군옥,한,암,4세,51,25,다비드,손영표,♠표종순,목,453(2),15.3,2.4,"계란형큰, 망사눈"
6,7,8,블랙스피릿,한,암,5세,*52,24,먼로,김학수,♠이혜란,목,443(7),77.1,8.5,망사눈
7,8,6,메이플문,미,수,4세,54.5,30,안효리,유재길,곽승용,2,498(11),41.5,5.8,
8,9,10,새내빅토리,한,암,4세,*52,22,김귀배,안해양,♠문금철,20,454(4),119.9,19.7,"계란형큰, 눈가면"
9,,7,천하여제,한,암,4세,54.5,33,문세영,지용철,♠금악목장,출전제외,0(0),----,----,
0,1,8,질주의꿈,한,암,3세,53.5,31,문세영,박대흥,♠박남성,,507(7),2.0,1.5,계란형큰
1,2,9,파워타워,한,암,3세,55.5,35,송재철,임봉춘,윤지중,1¼,465(-3),3.7,1.4,망사
2,3,12,원더풀하트,한,암,3세,52,28,김용근,강환민,♠지대섭,½,509(1),27.4,5.7,"계란형큰, 망사눈"
3,4,6,빅리버,한,암,3세,52.5,29,김동수,서인석,♠이종욱,3,508(6),20.2,3.9,"계란형큰, 망사눈"
4,5,10,블랙윙윙,한,암,4세,53,29,이동국,심승태,♠김지훈,½,500(-3),34.7,5.2,"계란형큰, 망사, 혀끈"
5,6,4,천은짱,한,암,4세,53.5,30,조재로,최봉주,조금제,½,425(-4),32.9,4.3,"계란형큰, 망사눈"
6,7,1,안목항,한,암,4세,56,35,이동진,리카디,♠홍종철,1,450(-5),4.8,1.6,"계란형큰, 망사"
7,8,2,해피하와이,한,암,4세,51.5,26,박태종,박윤규,♠오종환,½,474(12),79.7,10.7,"망사, 반가지큰, 혀끈"
8,9,3,와니케이,한,암,5세,53,29,신형철,유재길,♠김영완,머리,445(-7),55.5,6.0,"반가지큰, 눈가면"
