,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,,1,쿠레레쿠스,한,수,3세,56,,이현종,이관호,♠이재원,,0(0),1172.8,,망사
1,,2,베스트포스,한,수,3세,56,,김정준,심승태,♠김태성,,0(0),11.2,,망사+
2,,3,브이원,한,거,3세,56,,김덕현,박재우,♠김세권,,0(0),29.3,,망사
3,,4,로즈데이마린,한,암,3세,54,,이혁,홍대유,♠이경희,,0(0),78.2,,
4,,5,금아로버스트,한,암,3세,54,,안효리,이신영,♠금아산업(주),,0(0),234.6,,망사+
5,,6,섀도우퀸,한,암,3세,54,,김용근,신삼영,링크폴로,,0(0),234.6,,
6,,7,폴카,한,암,3세,52,,(-2)문성혁,조현수,정광화,,0(0),234.6,,"계란형큰+,망사눈+"
7,,8,힐링공주,한,암,3세,54,,송재철,박종곤,이미양,,0(0),21.3,,"반가지큰+, 망사눈"
8,,9,선더케이,한,수,3세,56,,안토니오,박대흥,♠강경운,,0(0),1.2,,
9,,10,튼트나,한,수,3세,56,,박태종,정호익,홍평우,,0(0),9999.9,,망사눈
10,,11,럭키위크,한,수,3세,56,,박상우,김대근,김도윤,,0(0),5.0,,눈가면
11,,12,사려니퀸,한,암,3세,54,,임기원,구자흥,♠오영익,,0(0),9999.9,,눈가면+
