,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,12,블레이드스톰,한,거,3세,56,,임기원,신삼영,♠조창석,,482(22),2.4,1.3,"망사눈,혀끈+"
1,2,11,최강캠프,한,암,3세,54,,다비드,사이먼,♠함춘,5,450(-7),9.1,2.0,"혀끈, Triabit"
2,3,9,장수나봄,한,수,2세,52.5,,(-2)김덕현,박재우,서동해,1,444(4),2.3,1.2,망사눈
3,4,4,컬러즈윙,한,암,3세,54,,이혁,박윤규,♠(주)자성실업,¾,436(-19),25.7,4.2,망사눈
4,5,5,제이에스파워,한,수,2세,54.5,,박을운,김동철,♠박정재,2½,465(-3),8.1,1.5,망사
5,6,2,그린레이저,한,암,3세,54,,먼로,홍대유,♠김재영b,머리,461(-4),22.3,4.8,
6,7,1,퍼펙트라이트,한,암,2세,52.5,,이동하,우창구,♠변갑한,코,437(-1),107.4,10.2,
7,8,10,으뜸이루리,한,수,3세,56,,신형철,박천서,고정아,2½,471(-18),38.5,5.1,"눈가면,반가지큰-"
8,9,8,마초브레시,한,암,3세,54,,김정준,김윤섭,권인택,4,457(14),84.6,9.8,망사
9,10,6,센킹,한,수,2세,54.5,,송재철,박희철,경규환,목,511(-11),67.8,8.2,"계란형큰+, 망사눈"
10,11,3,금상천하,한,수,3세,56,,박병윤,박천서,민규동,머리,435(-3),161.4,33.2,
11,,7,해샘찬,한,암,3세,54,,김동수,정호익,최용도,출전제외,478(38),----,----,"계란형큰, 망사눈"
0,1,2,위너블루,한,수,2세,54,,이동하,우창구,♠전영범,,481(8),1.8,1.0,망사
1,2,7,거센질주,한,암,2세,52,,문세영,이신영,♠강석대,코,475(-2),2.4,1.2,망사눈
2,3,11,컴플리트캡틴,한,수,2세,54,,임기원,박재우,♠장석영,5,517(0),9.9,2.1,눈가면+
3,4,1,메이블루,한,암,2세,52,,김효정,박윤규,♠박덕희,2,436(21),122.3,17.8,망사눈+
4,5,10,천지꽃바람,한,암,2세,52,,조한별,조현수,이창모,1,494(0),245.1,30.2,"계란형큰, 망사"
5,6,8,스프링데이,한,수,2세,54,,김용근,송문길,♠(주)나스카,¾,452(1),131.2,8.5,"반가지큰, 망사눈"
6,7,12,백두산천지,한,수,2세,54,,다비드,박병일,♠이관형,1½,464(0),18.4,2.8,
7,8,3,컴플리트매직,한,암,2세,52,,김정준,심승태,♠장석영,1¼,495(-1),55.1,6.4,
8,9,4,스마트돌풍,한,수,2세,52,,(-2)김덕현,김동균,♠김태성,1¼,489(6),68.0,6.3,계란형큰
9,10,6,다나은석세스,한,거,2세,54,,송재철,홍대유,♠이진경,2,461(1),13.8,2.1,망사눈
10,11,5,라온슈퍼맨,한,거,2세,54,,이혁,박종곤,♠라온건설,8,413(-7),127.1,23.7,
11,12,9,레스카,한,암,2세,52,,박태종,곽영효,구본순,1¾,508(-6),113.1,11.8,"계란형큰,망사눈+"
0,1,9,라피도볼트,한,수,2세,53.5,,송재철,송문길,♠허장원,,528(3),3.4,1.4,망사
1,2,1,베스트골드,한,암,4세,53,,방춘식,이희영,♠베스트샤인조합,4,437(2),91.4,26.3,망사
2,3,2,아워사이먼,한,암,3세,53,,김용근,신삼영,♠박정배,목,454(8),2.7,1.4,
3,4,10,천년의고도,한,수,3세,55,,김효정,배대선,♠류주영,1,470(-2),7.9,2.3,망사
4,5,6,만세,한,수,2세,53.5,,안토니오,임봉춘,김진태a,2,485(-8),21.0,4.4,"망사+, 반가지큰,망사눈-"
5,6,7,아라시,한,거,3세,56,,윤태혁,김동철,♠김광명,머리,475(5),7.2,1.9,"반가지큰, 망사눈"
6,7,3,실버드래곤,한,수,3세,55,,유승완,임봉춘,♠(주)나스카,1¼,488(4),32.9,4.9,"반가지큰, 망사눈"
7,8,12,캐럿시커,한,수,4세,55.5,,함완식,김동균,♠공이공팔,3,450(-4),18.7,3.0,"계란형큰, 망사눈"
8,9,8,금노래,한,암,3세,54,,이동국,박병일,♠배태곤,4,439(-2),6.4,2.4,망사
9,10,5,아리산,한,수,3세,55,,박병윤,박천서,♠청수,코,473(-4),147.2,21.7,
10,11,4,사일런트,한,거,3세,55,,황순도,강환민,♠김순건,2½,527(-10),116.1,29.0,"망사+, 반가지큰"
11,12,11,스페셜어게인,한,암,2세,51.5,,다비드,곽영효,♠이미경,¾,466(0),107.8,19.8,망사눈+
0,1,5,밸리퀸,한,암,3세,54,32,김동수,홍대유,김인호,,464(0),10.4,2.7,
1,2,6,달리는에이스,한,거,4세,53,27,다나카,박희철,경규환,5,466(-2),20.4,4.0,"계란형큰, 망사눈"
2,3,10,그레이트리,미,거,3세,57,35,이혁,김학수,♠이혜란,¾,429(10),18.6,4.5,망사눈
3,4,1,웃게해줄게,한,거,3세,55,31,임기원,안병기,♠우태율,¾,450(-6),3.4,1.6,망사눈
4,5,11,금로열,한,수,3세,56,33,최범현,우창구,♠배태곤,½,458(-6),4.3,1.5,"반가지큰, 눈가면"
5,6,12,안목항,한,암,3세,51.5,29,(-1)이동진,리카디,♠홍종철,½,473(12),10.2,3.1,"계란형큰, 망사"
