,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,라온핑크,한,암,2세,53,,이혁,박종곤,♠라온산업개발(주),,467(-15),5.8,1.7,망사눈
1,2,5,드림펠라,한,거,2세,55,,우에다,전승규,♠드림커뮤니티,1½,475(2),1.3,1.0,"망사눈, Triabit"
2,3,6,파이어로드,한,수,2세,55,,김정준,송문길,♠손병철,7,494(11),114.1,25.7,망사눈
3,4,9,에피파니,한,수,2세,55,,장추열,안병기,♠우태율,1¼,488(4),45.8,4.5,계란형큰
4,5,7,금국화,한,암,2세,53,,김효정,우창구,♠배태곤,2,454(-8),322.6,12.9,
5,6,3,메니스퍼트,한,암,3세,54,,부민호,심승태,최현기,1½,511(2),309.9,50.8,
6,7,10,천마여제,한,암,3세,54,,이철경,서인석,천병득,머리,470(-2),655.9,68.5,망사눈
7,8,2,히트에이스,한,암,2세,53,,송재철,이관호,정승희,1,470(-5),35.6,5.6,망사+
8,9,8,명진캠프,한,암,2세,53,,이현종,박대흥,♠정은섭,½,461(13),16.3,1.4,"계란형큰,망사눈-"
9,10,11,운륭풍호,한,수,2세,51,,(-4)김아현,지용철,♠김광명,8,475(-18),138.6,10.5,
10,11,4,스프링컴,한,거,3세,56,,김동수,임채덕,박기태,1,485(-2),6.2,1.3,"망사눈,승인편자+"
11,12,12,전우사대,한,수,2세,55,,이기회,김동균,♠김용래,2½,478(-12),554.2,46.3,
0,1,7,블랙실버,한,암,3세,54,,이철경,서인석,홍상기,,445(-3),2.2,1.1,계란형큰
1,2,11,아로마,한,수,3세,56,,박현우,이관호,♠최수군,목,480(10),14.8,2.7,망사눈
2,3,8,영광의미소,한,암,2세,53,,임기원,박재우,♠변창덕,7,453(-1),2.7,1.5,
3,4,12,르루아블랑,한,암,3세,54,,신형철,박천서,♠박병룡,1¼,467(-3),141.4,12.7,망사눈+
4,5,6,러빙댄서,한,암,3세,54,,조한별,서홍수,윤지중,1¼,460(-19),184.9,13.8,망사눈
5,6,10,스타러시,한,수,3세,56,,부민호,김동철,제주축협,½,464(6),46.1,7.6,망사
6,7,1,우승환희,한,암,2세,53,,최범현,김동균,이연수,1¼,478(-7),42.0,3.6,"계란형큰, 망사눈"
7,8,3,영웅대마,한,거,2세,55,,장추열,정호익,♠김광명,1,490(0),66.2,3.0,망사눈
8,9,4,프라임서밋,한,암,3세,54,,박상우,유재길,김영표,1¼,462(-11),51.0,11.5,
9,10,2,페더럴스트롱,한,거,3세,52,,(-4)김아현,지용철,♠이수길,1,492(1),4.4,1.6,망사
10,11,5,시크릿선더,한,암,3세,54,,김정준,구자흥,이화연,½,483(0),155.0,9.3,반가지큰
11,12,9,크라운조이,한,암,2세,53,,김효정,배대선,♠이미경,4,470(-5),56.9,9.8,
0,1,3,라온더파이터,한,수,2세,55,,이혁,박종곤,♠라온산업개발(주),,463(3),1.5,1.0,망사눈
1,2,12,파크윈,한,수,3세,56,,이동진,이희영,드림조합,9,477(-11),43.0,3.6,망사
2,3,6,하이하이,한,수,2세,51,,(-4)임다빈,정호익,♠김경민,½,521(11),2.9,1.4,"계란형큰+,망사눈+"
3,4,5,폴카,한,암,3세,54,,조한별,조현수,정광화,1½,423(-28),243.3,48.3,"계란형큰, 망사눈"
4,5,4,원더풀조이,한,거,2세,55,,신형철,안병기,♠김기종,2½,467(-2),112.0,5.4,"계란형큰, 망사눈"
5,6,1,갑오사랑해,한,암,3세,54,,우에다,김동철,♠김평갑,코,432(2),11.3,2.0,
6,7,9,매드블레이드,한,거,2세,55,,안토니오,강환민,♠김형란,¾,446(8),14.8,2.1,망사
7,8,2,제니퀸,한,암,3세,54,,김효정,박희철,선우패션,2½,476(6),254.5,34.6,눈가면
8,9,10,어플리트마린,한,암,3세,54,,빅투아르,홍대유,♠이경희,코,457(-9),146.1,12.6,
9,10,11,레이디대로,한,암,3세,54,,김정준,심승태,김은갑,3,443(-16),183.5,20.1,
10,11,8,막판찬스,한,암,3세,54,,이강서,유재길,♠김수경,3,466(12),295.3,50.6,
11,12,7,로열블레이드,한,거,4세,56,,김동수,임채덕,♠김형란,30,497(5),56.6,2.8,"계란형큰, 망사눈"
0,1,9,퍼펙트파워,한,거,3세,56,,신형철,최상식,지성한,,499(16),5.4,1.4,"망사눈, 혀끈"
1,2,5,플라잉스티드,한,수,2세,55,,최범현,서범석,♠청메이칭,5,501(-7),1.8,1.2,망사
2,3,2,드림패션,한,수,3세,56,,우에다,박병일,♠드림커뮤니티,¾,473(-1),8.5,1.9,
3,4,6,이터널메모리,한,거,3세,56,,김덕현,박재우,♠오종택,¾,474(4),12.0,2.8,망사
4,5,12,그린볼트,한,암,3세,54,,김정준,홍대유,♠김재영b,1½,495(-4),62.7,3.9,"망사눈,자극판-,D형구리-"
5,6,8,매드디바,한,암,3세,54,,지하주,박천서,♠한명로,6,474(0),39.9,4.2,"반가지큰, 망사눈, 혀끈"
6,7,7,엘리트어게인,한,암,3세,54,,방춘식,유재길,오왕근,½,479(4),129.2,9.4,망사
7,8,11,튼트나,한,수,3세,52,,(-4)임다빈,정호익,홍평우,½,494(-5),41.8,19.7,망사눈
8,9,1,파이널에이스,한,암,3세,54,,이혁,조현수,♠김선식,1½,477(4),4.8,2.1,"계란형큰, 망사눈"
9,10,4,호크의영광,한,거,4세,56,,하정훈,최봉주,♠코리아호스랜드,1½,473(8),250.8,41.6,계란형큰
10,11,3,선샤인레이디,한,암,4세,54,,김동수,조현수,♠신윤경,3,454(-5),196.3,7.6,"계란형큰, 망사"
11,12,10,그랜드마스터,한,암,3세,54,,조한별,김윤섭,♠변갑한,4,481(11),394.4,19.2,망사눈
0,1,5,록뉴스,한,거,3세,52,,(-4)임다빈,정호익,최종환,,521(15),3.1,1.4,망사눈
1,2,11,안양호랑이,한,암,3세,54,,이혁,홍대유,(주)에이에프피,2,452(7),19.5,2.8,계란형큰
2,3,8,로드로즈,한,암,3세,54,,김덕현,구자흥,♠표종순,¾,495(-5),62.8,15.4,망사
3,4,1,해찬,한,수,3세,56,,문세영,안병기,♠박남성,1¼,527(1),1.6,1.1,"계란형큰, 망사"
4,5,6,천총,한,수,3세,56,,하정훈,최봉주,조금제,머리,462(7),10.7,1.7,망사눈
5,6,10,사우스반,한,암,4세,54,,이동국,서범석,♠임종근,4,449(12),49.3,12.4,
6,7,3,레이디럭키,한,암,3세,54,,최범현,곽영효,♠이월희,6,452(10),29.9,3.2,
7,8,2,시크릿걸,한,암,3세,54,,조한별,박윤규,♠김영선,½,454(2),354.5,15.8,"계란형큰, 눈가면"
8,9,9,청담여걸,한,암,3세,54,,안토니오,박대흥,♠삼정,½,496(15),10.8,2.1,"계란형큰, 망사눈, 혀끈"
9,10,7,헤리티지,한,수,3세,56,,권석원,신삼영,♠이혜란,1¼,492(3),542.4,27.8,망사
10,11,12,패밀리호프,한,암,4세,54,,다비드,손영표,김은갑,1¾,470(-4),657.1,25.8,망사눈
11,12,4,슈퍼파크,한,암,3세,54,,김용근,배휴준,♠이성재,½,457(-9),449.0,15.3,"계란형큰, 망사"
0,1,9,백산선더,한,암,3세,54,31,이현종,리카디,♠이용식,,451(-4),3.8,1.5,"계란형큰,망사+"
1,2,11,킹에이스,한,수,3세,56,32,문세영,전승규,♠박철근,2½,511(12),1.5,1.1,"승인편자, 혀끈, Triabit, 눈가면"
2,3,8,골드필드,한,암,4세,53.5,30,박병윤,조현수,윤영기,2½,450(-10),458.8,20.7,"계란형큰, 망사"
3,4,2,해피하와이,한,암,4세,52,27,조한별,박윤규,♠오종환,½,491(-4),647.3,32.0,"망사, 반가지큰"
4,5,6,월드비욘드,한,암,3세,55,33,신형철,최영주,♠손병현,목,475(15),113.3,8.9,망사눈
5,6,10,다행이다,한,수,3세,52.5,25,이동진,안병기,♠우태율,¾,492(20),160.6,11.1,"망사눈+,눈가면-"
6,7,1,아테나브이,한,암,4세,53,29,송재철,송문길,♠허장원,¾,530(5),17.2,2.3,"반가지큰+,계란형큰-"
7,8,3,백두와한라,한,암,3세,53.5,30,김용근,박병일,♠이관형,5,440(-1),10.5,2.5,"계란형큰, 눈가면"
8,9,5,초강국,한,암,3세,51.5,28,(-1)문성혁,홍대유,김종철,1,482(6),39.0,4.2,망사눈
9,10,4,아토,미,거,4세,57,34,박현우,곽영효,♠최임규,4,457(-20),253.0,24.9,망사눈
10,11,7,해랑,한,암,4세,54,31,안토니오,우창구,이보원,2½,492(9),21.6,3.0,망사눈
11,12,12,라스트매직,한,암,4세,53.5,30,최범현,박종곤,이미양,2,439(-10),18.4,2.3,망사눈
0,1,10,장산탱크,미,거,3세,54,37,문세영,최용건,♠김병진,,524(1),1.7,1.1,"계란형큰, 망사눈"
1,2,6,정문에이스,미,수,3세,54,36,김정준,홍대유,♠김재영b,1,492(8),28.8,1.9,
2,3,4,스트롱퀸,한,암,3세,52,38,송재철,서홍수,곽영숙,4,513(-7),3.4,1.6,"계란형큰, 망사"
3,4,9,한센바로우즈,한,수,5세,54,37,우에다,서인석,♠이노쿠마 히로츠구,9,481(-9),10.3,2.3,양털코
4,5,12,판타스틱콤비,미,거,5세,57,50,박현우,박천서,한영석,1¼,466(-6),15.2,4.0,혀끈
5,6,5,금성여왕,미,암,5세,51,48,(-4)임다빈,손영표,♠조창규,¾,490(1),11.0,2.9,망사눈
6,7,7,애비보컬스,아일,수,4세,54,36,이철경,구자흥,♠피엔에스홈즈,9,473(3),55.5,7.2,"망사, 반가지큰"
7,8,11,캡틴포스원,미,수,3세,51,36,(-4)김아현,지용철,♠서정범,½,460(3),271.7,19.2,"망사눈, Triabit"
8,9,8,모닝타이거,호,거,4세,54,36,장추열,조현수,지앤지프로덕션,1,542(-8),51.5,6.2,"계란형큰, 망사눈, 승인편자"
9,10,1,그린와트,미,암,3세,52,36,하정훈,홍대유,♠김재영b,7,496(0),104.4,8.6,망사눈
10,11,3,메인이벤트,한,수,5세,54,36,김효정,배대선,♠박웅진,8,476(7),56.7,6.6,망사
11,,2,큐티바비,한,암,4세,54,43,신형철,김윤섭,지원철,출전제외,481(3),----,----,
0,1,5,럭키재산,한,암,2세,52.5,31,임기원,박재우,최기영,,453(6),1.3,1.2,
1,2,1,달리는빛깔,한,수,3세,54,29,김용근,지용철,김종식,2,472(1),12.3,2.4,망사눈
2,3,11,럭키클럽,한,수,2세,53.5,30,이혁,서홍수,이본희,1¼,440(-15),7.3,1.7,
3,4,6,천향국색,한,암,3세,53,30,빅투아르,구자흥,김창만,2½,473(2),109.4,11.2,"계란형큰+, 망사"
4,5,7,서울크라운,한,수,3세,55,31,안토니오,이관호,김진엽,코,501(8),9.7,1.9,"계란형큰, 망사눈"
5,6,3,안목항,한,암,4세,55.5,35,권석원,리카디,♠홍종철,¾,472(22),22.3,5.5,"계란형큰, 망사"
6,7,10,베스트군단,한,거,3세,54.5,30,김덕현,박재우,♠박정재,¾,479(1),29.6,5.1,망사눈
7,8,12,메니스탠드,한,암,4세,53.5,31,장추열,김동균,이근우,3,468(7),109.1,9.1,망사눈
8,9,9,야호엠제이캣,한,암,4세,*52,27,김동수,조현수,이태식,½,437(-9),531.4,64.1,"계란형큰, 망사눈"
9,10,2,미라클호프,한,수,4세,52,33,(-4)임다빈,우창구,♠변갑한,2,474(-5),147.6,6.0,"망사, Triabit"
10,11,8,배다리캔디,한,암,2세,52,30,이현종,홍대유,♠송한우,½,463(0),35.2,4.1,
11,12,4,소서노레전드,한,암,3세,53,30,송재철,송문길,♠(주)나스카,5,458(-4),34.4,2.4,망사
0,1,10,컴플리트캡틴,한,수,3세,57.5,50,임기원,박재우,♠장석영,,523(10),2.7,1.1,눈가면
1,2,4,초인강자,한,수,3세,55,45,장추열,안병기,♠박남성,¾,483(0),2.1,1.6,"계란형큰, 망사눈"
2,3,9,제주의흑선,한,암,5세,54.5,47,박상우,서범석,♠무라카미 켄세이,4,495(-8),143.3,15.9,"계란형큰, 망사"
3,4,5,다이아키,한,수,3세,*52,38,김효정,배대선,강종우,1½,458(17),11.7,2.4,망사
4,5,7,심플스타일,한,수,3세,51.5,38,김용근,송문길,♠(주)나스카,½,469(-7),7.2,2.2,"계란형큰, 눈가면"
5,6,11,하이비트,한,거,5세,52.5,40,김정준,심승태,류재욱,코,513(7),137.7,5.0,Triabit
6,7,8,챔프케이,한,수,4세,52.5,40,신형철,김윤섭,♠강경운,목,479(4),150.5,7.4,"계란형큰, 망사눈"
7,8,2,마성질주,한,수,4세,*52,37,김귀배,서인석,천사들의 안장,½,494(20),35.3,7.5,눈가면
8,9,1,피케이전사,한,거,4세,55,45,하정훈,김동균,♠김태성,½,487(8),18.0,2.9,망사눈
9,10,12,화이트벨벳,한,거,4세,51,36,(-4)김아현,지용철,♠오종환,¾,498(11),178.0,30.3,망사
10,11,6,굴참나무숲,한,암,5세,52.5,43,이철경,서인석,♠이종욱,코,508(15),175.9,12.0,"계란형큰, 망사눈"
11,12,3,천강성,한,수,5세,53.5,50,(-4)임다빈,강성오,♠씨유네트워크,2½,468(-1),17.2,3.7,망사눈
