,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,아이언머스킷,한,암,3세,54.5,,조상범,배휴준,♠홍종철,,499(14),92.8,3.2,망사+
1,2,2,일격필살,한,수,3세,56.5,,박을운,강성오,♠김창식,4,484(-1),1.8,3.2,계란형큰+
2,3,8,남산시대,한,수,3세,56.5,,빅투아르,박병일,♠이기선,2,481(-6),1.8,3.2,
3,4,6,주말의시작,한,암,3세,51.5,,(-3)임다빈,박윤규,김광영,4,471(7),92.8,3.2,
4,5,5,레드마운틴,한,수,3세,56.5,,김동수,강성오,♠박순옥,3,429(2),92.8,3.2,망사+
5,6,4,비바챔피언,한,수,3세,56.5,,김덕현,임봉춘,박세용,1,475(-21),92.8,3.2,
6,7,12,플라잉풀문,한,암,3세,54.5,,이혁,임채덕,♠김형순,1½,483(-10),18.6,3.2,"가지+,눈가면+"
7,8,1,원더풀원더,한,암,3세,54.5,,신형철,최봉주,윤지중,2½,450(0),92.8,3.2,"계란형큰, 망사눈"
8,9,9,댓츠마이보이,한,거,3세,56.5,,박현우,이관호,♠(주)인펨,1½,474(-1),92.8,3.2,망사
9,10,10,베스트빅뱅,한,수,3세,56.5,,임기원,박재우,♠김태성,2½,493(4),92.8,3.2,망사+
10,11,7,금성강자,한,암,3세,54.5,,안효리,신삼영,♠조창규,1,434(-4),92.8,3.2,망사+
11,12,11,뉴그랜드,한,암,3세,54.5,,이기회,임봉춘,류재욱,8,442(-8),92.8,3.2,망사눈
0,1,4,유롱스타,한,암,4세,55,,장추열,정호익,♠장위에셩,,474(-4),20.8,5.6,망사눈
1,2,1,러닝킹,한,수,3세,56.5,,문세영,지용철,♠오종환,4,510(-3),10.4,5.6,계란형큰+
2,3,8,플라잉카라,한,거,3세,56.5,,박을운,심승태,♠김형순,2,455(4),2.1,5.6,"계란형큰, 망사"
3,4,12,퀸즈투어,한,암,3세,54.5,,조상범,임봉춘,♠안희철,1,457(1),20.8,5.6,망사+
4,5,2,라온샹젤리,한,암,3세,54.5,,이혁,박종곤,♠라온건설,코,480(2),20.8,5.6,망사눈
