,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,럭키마이더스,한,수,3세,56,,김정준,김윤섭,♠조창규,,452(0),20.0,2.2,
1,2,5,청수빅이어,한,암,3세,54,,마누엘,강성오,♠청수,1¾,422(-8),16.2,2.5,"반가지큰, 눈가면"
2,3,6,센토사,한,암,3세,51,,(-3)문성혁,서인석,♠박철근,2,455(-5),1.2,1.2,눈가면
3,4,2,내길의빛,한,거,4세,56,,윤태혁,홍대유,유종국,1½,464(0),8.4,1.7,계란형큰
4,5,8,제이엔리,한,거,3세,56,,이동국,김학수,♠이혜란,½,409(2),53.0,5.2,"망사눈, D형구리"
5,6,3,행복의내일,한,암,3세,54,,신형철,구자흥,♠오종환,4,443(0),12.8,1.5,"반가지큰, 양털코"
6,7,7,스피드플라잉,한,암,3세,54,,박병윤,조현수,♠최몽주,목,467(19),60.8,6.8,"계란형큰+, 망사눈"
7,8,1,컨트리송,한,암,4세,54,,최원준,서범석,♠정영식,½,436(0),44.6,10.3,"계란형큰+, 망사"
8,9,9,비엔토퍼스트,한,암,3세,53,,(-1)조한별,안해양,말사모,6,427(-7),28.3,3.0,"망사, Triabit"
0,1,5,금빛열정,한,암,3세,51,,(-3)문성혁,이관호,♠이경희,,505(10),12.7,2.0,"망사, 반가지큰"
1,2,2,천년의바람,한,거,3세,56,,다나카,임봉춘,♠류주영,3,476(-3),1.9,1.1,"반가지큰, 눈가면"
2,3,3,문학치타,한,수,3세,56,,유승완,곽영효,김재영a,4,486(1),35.7,5.3,"계란형큰, 망사눈"
3,4,7,로드힐스톰,한,수,3세,56,,마누엘,구자흥,♠(주)자성실업,1¼,462(1),6.9,1.8,양털코
4,5,4,솔개바람,한,암,3세,54,,다비드,이희영,♠이종욱,2½,468(-4),157.2,18.1,
5,6,10,만에하나,한,거,3세,55,,(-1)조상범,김동철,이원태,1¼,477(5),38.5,5.6,망사눈
6,7,8,오피엠제이,한,수,3세,56,,이준철,김대근,오퍼스원,목,507(-6),13.6,2.3,
7,8,1,신부,한,암,3세,54,,먼로,박재우,♠씨유네트워크,1,503(-9),3.2,1.4,"망사눈,반가지큰-"
8,9,6,슈퍼위크앤드,한,거,4세,56,,이현종,박대흥,♠오상철,1¼,489(-5),24.4,4.8,"계란형큰,망사눈+, 혀끈"
9,,9,깨우침,한,수,3세,56,,문세영,안병기,♠우태율,출전제외,482(-6),----,----,"계란형큰,망사눈+,망사-"
0,1,8,럭셔리파워,한,수,3세,56,,김용근,신삼영,김은갑,,481(-2),3.5,1.1,"계란형큰, 망사눈"
1,2,3,칸에이스,한,거,3세,56,,이동국,심승태,♠김용래,1¾,490(0),16.9,2.0,"계란형큰, 망사"
2,3,6,페더럴캣,한,수,3세,56,,문세영,지용철,♠금악목장,1¼,503(3),1.5,1.1,"계란형큰, 망사눈"
3,4,4,대군옥,한,암,3세,54,,먼로,손영표,♠표종순,1½,459(1),21.1,2.6,망사눈
