,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,스피드팔콘,한,암,2세,53,,유승완,김동균,♠정기환,,476(-2),5.7,3.5,망사눈
1,2,1,더리퍼,한,수,2세,55,,안토니오,토니,♠한명로,5,473(5),5.1,1.0,"계란형큰,망사눈+,망사-"
2,3,5,자이언트킬링,한,수,2세,55,,김용근,송문길,♠이종훈,머리,473(-2),9.1,10.4,망사
3,4,11,영블러드,한,수,2세,55,,장추열,김동철,♠김선식,1,475(-7),5.1,3.5,망사눈
4,5,8,드림스피드,한,암,2세,53,,빅투아르,리카디,남기태,1¼,452(9),5.1,3.5,양털코
5,6,3,너를응원해,한,암,2세,53,,최범현,이준철,♠임동현,1,429(-4),11.4,3.5,
6,7,6,모닝펄,한,암,2세,53,,문성혁,서인석,♠최상기,1¾,432(-9),15.2,10.4,
7,8,10,포에버드림,한,수,2세,55,,송재철,이관호,♠이진경,2½,480(-7),9999.9,10.4,망사눈
8,9,7,컴플리트럭키,한,암,2세,53,,임기원,박재우,♠장세준,½,475(0),4.6,2.6,망사눈+
9,10,2,킹마운틴,한,수,2세,55,,이혁,홍대유,♠이미경,½,515(-3),9999.9,10.4,
10,11,9,피엔에스갬블,한,수,2세,55,,박상우,조현수,♠피엔에스커튼월,2½,472(-8),9999.9,3.5,
11,12,12,유로퀸,한,암,2세,53,,먼로,신삼영,♠박성구,1½,477(-15),9999.9,3.5,망사눈
0,1,2,루비스타,한,암,3세,54,,문정균,곽영효,허영희,,527(2),6.4,4.5,망사눈+
1,2,4,피엔에스행복,한,수,2세,54.5,,김동수,조현수,♠피엔에스커튼월,5,537(-9),12.8,1.0,망사
2,3,9,프린세스데이,한,암,3세,54,,조한별,조현수,♠김선식,코,505(12),6.4,4.5,
3,4,12,다이아마이트,한,암,3세,54,,정정희,안병기,♠우태율,2½,484(10),9.6,4.5,"계란형큰, 망사눈"
4,5,11,기적의힘,한,수,3세,56,,이혁,유재길,♠이장운,9,440(3),9.6,4.5,양털코
5,6,10,달빛타고,한,암,3세,50,,(-4)김아현,김동철,김종식,1¾,422(-10),9.6,4.5,
6,7,5,피엔에스루체,한,암,3세,54,,박상우,유재길,♠피엔에스커튼월,1¾,433(13),12.8,4.5,
7,8,8,엠제이돌풍,한,수,3세,56,,이기회,서홍수,♠박정재,1¾,493(-11),12.8,4.5,
8,9,6,다모아트리플,한,수,3세,56,,김귀배,손영표,박흥길,5,491(11),19.2,4.5,
9,10,7,통일전사,한,거,3세,56,,김옥성,김점오,♠백경무,2½,509(-2),6.4,4.5,"망사눈, 가지, 혀끈"
10,11,3,매직그라운드,한,암,3세,54,,김정준,최영주,♠손병철,½,492(17),12.8,4.5,눈가면
11,12,1,아라선샤인,한,암,3세,54,,하정훈,임채덕,손칠규,1¼,475(-14),9.6,4.5,"계란형큰+,망사눈+"
0,1,9,김천영웅,한,거,3세,56,,장추열,임채덕,박충범,,464(5),9999.9,2.5,"자극판+, 망사눈,계란형큰-"
1,2,8,런런런,한,수,3세,56,,최범현,서범석,♠청메이칭,6,469(10),6.5,2.5,망사
2,3,12,세명캡틴,한,수,3세,56,,윤태혁,서정하,이기철,2,493(11),9999.9,9999.9,
3,4,7,태양타고,한,암,3세,50,,(-4)김아현,지용철,♠최성룡,½,432(-9),39.2,5.1,망사눈
4,5,5,베스트포스,한,거,4세,56,,부민호,심승태,♠김태성,¾,442(-1),7.8,2.5,"계란형큰, 망사"
5,6,2,아델나래,한,거,3세,56,,김정준,송문길,♠이종훈,¾,503(2),9999.9,5.1,"망사눈+,망사-"
6,7,1,티나,한,암,3세,54,,유승완,이관호,곽홍석,1,498(10),6.5,2.5,"계란형큰, 망사눈"
7,8,11,사우스반,한,암,5세,54,,박상우,서범석,♠임종근,1¼,449(-2),1.6,2.5,
8,9,3,은혜가득,한,수,3세,56,,조한별,박병일,강태구,11,435(7),6.5,2.5,"계란형큰, 망사"
9,10,4,킹엔젤마리아,한,거,3세,56,,문성혁,김동철,♠이월희,7,472(-2),9999.9,5.1,"반가지큰, 망사눈"
10,11,6,미스스피드,한,암,3세,54,,최원준,김동철,♠김명식,3,441(2),9999.9,2.5,망사
11,12,10,디바인파워,한,수,4세,56,,문정균,손영표,류재욱,3,493(12),9999.9,2.5,망사눈
0,1,3,매직레코드,한,암,3세,*52,28,빅투아르,리카디,남기태,,480(-7),4.0,34.9,"눈가면+,망사눈-"
1,2,9,퀸즈투어,한,암,3세,54,33,이혁,임봉춘,♠안희철,3,466(-1),4.0,9999.9,망사
2,3,6,파이팅나우,한,수,4세,57,35,최범현,박종곤,♠김정철,4,481(9),4.0,1.0,망사눈
3,4,10,베스트탑,한,수,4세,55.5,32,송재철,이희영,♠베스트샤인조합,¾,485(4),4.0,9999.9,망사
4,5,7,논스톱위닝,한,거,5세,54,29,조한별,유재길,♠태희종합건설,1¾,453(0),9999.9,9999.9,망사눈
5,6,5,참일호,한,암,4세,52.5,30,장추열,박대흥,이대봉,6,468(-1),9999.9,11.6,
