,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,로드란,한,암,2세,53,,문세영,안해양,♠표종순,,471(0),2.4,1.1,계란형큰+
1,2,4,한센초이스,한,암,2세,53,,김용근,김학수,♠이혜란,4,457(-11),20.1,3.8,
2,3,3,송암플레이어,한,암,2세,53,,이현종,전승규,지원철,2,434(2),3.8,1.4,
3,4,1,천향국색,한,암,2세,53,,송재철,구자흥,♠김창만,1¼,451(-5),162.9,10.2,망사
4,5,9,보헤미안뮤직,한,암,2세,53,,김효정,배대선,♠이미경,2½,466(3),2.8,1.3,망사+
5,6,6,쏘아라여장군,한,암,2세,53,,박상우,김대근,현태봉,¾,435(-3),82.1,9.7,
6,7,2,블랙실버,한,암,2세,51,,(-2)문성혁,서인석,홍상기,½,463(-13),184.0,15.3,
7,8,12,돌아온셀라,한,암,2세,53,,최원준,박천서,♠손학봉,5,456(2),218.9,40.6,망사눈+
8,9,10,다크피스,한,암,2세,53,,이혁,전승규,♠김용래,4,436(-8),134.9,14.3,"계란형큰+,망사눈+"
9,10,11,소서노레전드,한,암,2세,53,,유승완,송문길,♠(주)나스카,1½,471(-11),10.4,2.6,망사
10,11,5,일기비호,한,암,2세,53,,이해동,배휴준,명인환,목,452(6),169.7,26.5,망사
11,12,8,천지여걸,한,암,2세,53,,이기회,김동균,♠최임규,16,490(7),29.3,2.9,"계란형큰, 망사눈"
0,1,3,굿마운트,한,수,4세,56,,이혁,심승태,♠김지훈,,455(4),1.7,1.2,망사
1,2,11,울트라애니,한,암,2세,53,,임기원,안병기,♠조명식,5,466(-21),7.2,2.2,망사눈+
2,3,10,원더풀라이트,한,암,2세,53,,문정균,최상식,♠변갑한,¾,461(7),59.1,5.4,
3,4,7,프리티조이,한,암,3세,52,,(-2)문성혁,전승규,박태준,2,450(11),12.5,2.4,"망사눈, Triabit"
4,5,8,졸리로저,한,수,2세,55,,김용근,이희영,♠김정성,¾,460(-3),3.5,1.4,망사눈
5,6,6,클레이위너,한,수,2세,55,,조재로,배휴준,♠김용래,¾,488(15),68.6,12.1,망사
6,7,2,클래식댄서,한,암,3세,54,,김효정,김순근,임민영,5,507(-2),28.8,4.2,
7,8,12,뉴드림,한,수,2세,55,,먼로,곽영효,세계건설(주),¾,465(11),29.6,3.7,"계란형큰+, 양털코"
8,9,1,아스트로,한,수,2세,55,,유승완,최영주,서운석,머리,474(-9),56.3,9.2,"망사눈+, 승인편자"
9,10,9,베스트파티,한,암,2세,53,,송재철,박천서,♠이진경,1,444(0),104.6,16.1,"반가지큰,망사눈+, 혀끈,눈가면-"
10,11,4,포에버럭키,한,암,2세,53,,박상우,김윤섭,♠조창규,1¼,456(-4),135.0,9.7,
11,12,5,과천에이스,한,암,2세,53,,이기회,김동균,♠이시환,목,436(-4),48.9,4.3,
0,1,5,만세,한,거,2세,54,,안토니오,임봉춘,김진태a,,480(-5),14.2,3.2,"망사, 반가지큰"
1,2,12,천년의고도,한,수,3세,55,,이동하,배대선,♠류주영,½,473(5),8.4,1.9,"망사눈+,망사-"
2,3,10,베스트럭키,한,수,2세,54,,문정균,최상식,♠고광숙,목,485(7),4.2,1.6,망사눈
3,4,4,서던맨,한,거,3세,55,,이현종,홍대유,♠이경희,¾,462(-1),7.8,2.5,
4,5,11,굿원더,한,암,3세,53,,다나카,신삼영,♠오종환,4,506(-11),11.0,3.0,
5,6,2,호남대로,한,거,3세,55,,마누엘,최영주,말사모,¾,418(8),85.6,11.2,
6,7,1,실버드래곤,한,수,3세,55,,조재로,임봉춘,♠(주)나스카,1,490(2),73.5,9.8,"반가지큰, 망사눈"
7,8,9,로열리멤버,한,수,3세,55,,이혁,최용구,이장호,5,481(3),5.6,2.0,"계란형큰, 망사눈"
8,9,7,최강매직,한,거,3세,56.5,,빅투아르,리카디,♠함춘,목,439(-5),2.8,1.6,"망사+,혀끈+,망사눈-"
9,10,8,율도장사,한,암,2세,52,,김용근,서정하,♠공이공팔,1¼,441(7),51.7,10.8,망사
10,11,6,센킹,한,수,2세,54,,송재철,박희철,경규환,7,515(5),65.0,14.6,
11,12,3,한라명운,한,암,2세,52,,김효정,배대선,♠강홍수,2,458(-9),148.4,22.3,망사+
0,1,2,킹오브룰즈,한,수,3세,56.5,34,먼로,조현수,♠이혜란,,508(-5),1.9,1.2,승인편자
1,2,5,럭키법전,한,수,2세,52.5,28,문세영,박재우,최기영,1,484(19),2.3,1.2,망사눈
2,3,12,금아슈프림,한,거,3세,54,29,송재철,박천서,♠금아산업(주),2½,476(2),36.1,4.5,"반가지큰, 망사눈"
3,4,10,백색광채,한,거,3세,54,29,이동하,배대선,미리내,¾,481(1),21.9,2.4,망사
4,5,4,엑스블레이드,한,거,3세,54,29,조재로,박종곤,♠김형란,½,464(-4),173.9,12.9,
5,6,11,솔개바람,한,암,3세,54,32,이혁,이희영,♠이종욱,1¼,471(-4),10.2,2.2,
6,7,8,동서제패,한,거,3세,52.5,26,박상우,곽영효,♠김명식,2,504(6),69.8,9.1,"반가지큰, 망사눈"
7,8,1,카히나,한,암,3세,52,28,빅투아르,이관호,♠오종택,1,443(-4),26.5,3.5,망사눈
8,9,9,대운하,한,수,4세,52.5,26,함완식,송문길,♠박정재,½,424(-3),145.4,9.5,"계란형큰, 망사눈"
9,10,6,상비군,한,거,6세,55,31,문정균,최상식,지성한,6,481(6),216.9,20.5,
10,11,7,스타리스트,한,암,4세,55,34,박을운,김동철,♠금악목장,1,469(-11),90.7,7.2,
11,12,3,블랙스피릿,한,암,4세,52,28,이현종,김학수,♠이혜란,2½,443(-2),45.4,4.3,망사눈
0,1,8,스피돔,미,거,2세,55.5,49,김용근,최용구,♠강무웅,,502(12),2.3,1.1,"계란형큰, 망사눈"
1,2,4,문학리워드,미,암,2세,*52,39,이혁,홍대유,♠권경자,1½,451(4),13.7,2.1,망사눈
