,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,굿바우,한,암,3세,54,,다비드,이희영,이재상,,479(-2),12.8,1.6,망사눈
1,2,2,블랙실버,한,암,3세,54,,안토니오,서인석,홍상기,3,440(0),25.6,3.2,계란형큰
2,3,9,버닝포인트,한,암,3세,54,,조상범,임봉춘,윤지중,4,486(3),25.6,3.2,
3,4,5,라온스페셜,한,암,3세,54,,이혁,박종곤,♠라온산업개발(주),목,433(-1),25.6,3.2,망사눈
4,5,1,비앙카,한,암,4세,54,,유승완,박희철,♠강석대,½,447(-5),1.2,3.2,망사눈
5,6,3,로드로즈,한,암,3세,54,,박현우,최용구,♠표종순,6,510(7),25.6,3.2,망사
6,7,7,청담탱크,한,암,3세,54,,김용근,토니,♠삼정,1¾,447(-15),25.6,3.2,"계란형큰,망사눈+,눈가면-"
7,8,6,막판찬스,한,암,3세,54,,이강서,유재길,♠김수경,2½,452(-7),25.6,3.2,
8,9,10,엑설런트하이,한,암,3세,54,,김동수,심승태,류재욱,1,476(6),25.6,3.2,눈가면
9,10,8,돌아온셀라,한,암,3세,54,,하정훈,박천서,♠손학봉,½,476(23),25.6,3.2,"망사눈, 혀끈"
10,11,4,시크릿걸,한,암,3세,54,,김귀배,박윤규,♠김영선,3,462(6),25.6,3.2,"계란형큰, 눈가면"
0,1,1,사만다치타,한,암,2세,53,,빅투아르,박병일,♠이관형,,454(-15),10.8,3.8,
1,2,3,슈퍼챔피언,한,수,2세,55,,이혁,전승규,♠신우철,6,440(7),9.3,11.5,
2,3,8,제이호크,한,수,2세,55,,유승완,송문길,♠허장원,1,442(-2),5.9,2.1,"망사눈+,망사-"
3,4,2,영웅대마,한,수,2세,55,,이현종,정호익,♠김광명,4,488(20),9.3,1.0,망사눈+
4,5,6,올하트,한,암,2세,53,,함완식,김동균,김창희,1¼,468(-1),9.3,11.5,망사눈+
5,6,5,금빛여전사,한,암,2세,53,,김동수,전승규,♠장석은,머리,417(-10),3.1,2.1,망사눈+
6,7,4,새내황제,한,수,2세,55,,김정준,홍대유,♠문금철,9,440(14),5.9,2.1,
7,8,7,삼상,한,암,2세,53,,조상범,임봉춘,이종천,2½,465(8),5.9,2.1,"반가지큰+,망사눈+"
0,1,9,골드필드,한,암,4세,54,,유승완,조현수,윤영기,,455(-5),1.0,2.4,"계란형큰, 망사"
1,2,6,통일질주,한,거,3세,56,,박현우,곽영효,박흥길,½,447(-2),129.6,2.4,"계란형큰, 망사눈"
2,3,5,야호엠제이캣,한,암,4세,54,,이철경,조현수,이태식,3,443(-12),7.5,2.4,망사눈
3,4,3,천총,한,수,3세,56,,김귀배,최봉주,조금제,1½,458(6),518.4,2.4,망사눈
4,5,8,윈디러시,한,암,3세,54,,이현종,구자흥,제주축협,½,474(-15),32.4,2.4,망사
5,6,2,마스터퓨처,한,거,3세,56,,김효정,서홍수,♠김명식,1¼,454(-9),129.6,2.4,
6,7,1,성파장,한,암,4세,54,,하정훈,김순근,서운석,2½,479(-4),518.4,2.4,망사눈
7,8,4,센킹,한,수,3세,56,,박병윤,박희철,경규환,5,502(-17),518.4,2.4,"계란형큰,망사눈+,눈가면-"
8,9,7,호크의영광,한,거,4세,56,,조상범,최봉주,♠코리아호스랜드,2½,461(-1),518.4,2.4,계란형큰
