,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,8,라스트매직,한,암,4세,54.5,,최범현,박종곤,이미양,,448(-2),1.3,1.2,망사눈
1,2,5,라온블러드,한,암,3세,54,,이혁,안병기,♠라온건설,2,481(-1),9.5,1.7,망사눈+
2,3,11,송암플레이어,한,암,3세,54,,조상범,전승규,지원철,½,444(10),8.2,1.6,눈가면+
3,4,2,임페리얼실크,한,암,3세,54,,박태종,정호익,♠마칭,1½,513(-6),22.4,5.0,
4,5,12,러브위드미,한,암,3세,54,,김효정,배대선,♠서창식,½,455(-9),231.7,19.5,"망사눈, Triabit"
5,6,3,비앙카,한,암,4세,54.5,,김용근,박희철,♠강석대,¾,439(19),32.4,4.0,망사눈
6,7,10,윈드힐,한,암,3세,52,,(-2)문성혁,서인석,♠최상기,½,476(-1),14.1,3.1,망사눈
7,8,1,매드디바,한,암,3세,54,,하정훈,박천서,♠한명로,3,475(0),23.8,2.3,"망사+, 혀끈,망사눈-"
8,9,6,언브레이커블,한,암,4세,54.5,,김동수,이신영,♠김정철,½,458(-10),92.9,5.6,망사눈
9,10,4,내길의축복,한,암,3세,54,,이동진,박대흥,유종국,1½,479(6),82.9,6.2,"계란형큰, 망사눈"
10,11,7,초동럭키,한,암,3세,54,,유승완,최영주,♠손병철,½,470(12),129.4,31.2,눈가면
11,12,9,원더풀글리터,한,암,3세,54,,조한별,임봉춘,♠지대섭,1¾,463(-7),205.5,31.1,망사눈
0,1,3,킹에이스,한,수,3세,56,,유승완,전승규,♠박철근,,499(1),1.5,1.1,"승인편자+, 혀끈, Triabit, 눈가면"
1,2,8,에이투제트,한,수,3세,56.5,,이동하,지용철,♠최성룡,7,470(-5),3.8,1.4,"계란형큰,망사눈+,망사-"
2,3,6,나의전설,한,수,3세,56.5,,빅투아르,송문길,박복용,2½,450(-2),6.9,1.5,"망사, 반가지큰"
3,4,7,더비스트,한,수,3세,55,,임기원,박병일,♠한명로,4,483(-15),15.7,2.0,
4,5,5,정문프린스,한,수,3세,55,,송재철,홍대유,♠김재영b,1¼,475(2),115.9,11.8,"계란형큰,망사+"
5,6,1,선더윈드,한,수,3세,55,,이동진,리카디,♠조건진,목,507(2),160.1,19.2,
6,7,4,골드브릿지,한,거,3세,55.5,,김용근,최영주,♠손병현,¾,518(1),30.2,3.2,망사눈
7,8,11,코리아기적,한,수,3세,55,,박태종,지용철,♠오종환,코,488(-12),133.6,15.0,
8,9,2,강화처녀,한,암,3세,51,,(-2)문성혁,서인석,서운석,코,437(1),165.3,15.2,망사눈
9,10,10,야호골든캣,한,수,3세,56,,김덕현,박재우,이태식,1¾,498(7),50.9,4.6,망사
10,11,9,스루더스카이,한,거,3세,55,,하정훈,박천서,♠김종진,7,497(3),53.6,6.4,"반가지큰+, 망사눈"
0,1,7,럭키플랜,한,암,3세,53,,빅투아르,이희영,김재영a,,472(-8),17.5,3.1,망사
1,2,4,디에코,한,암,3세,54,,조한별,김대근,♠안희철,1,441(-3),3.2,1.3,
2,3,5,컴플리트모션,한,암,4세,54.5,,김동수,조현수,♠장석영,2½,486(13),11.7,2.5,망사
3,4,1,파워프라이드,한,거,4세,56.5,,송재철,김동철,최현기,목,473(1),8.3,1.9,"계란형큰, 망사눈"
4,5,10,마칼루퀸,한,암,3세,53,,김효정,서홍수,♠김명식,2½,442(0),22.8,3.6,
5,6,8,골드필드,한,암,4세,54,,유승완,조현수,윤영기,3,453(10),13.0,3.3,"계란형큰, 망사"
6,7,2,로열축복,한,수,3세,56,,임기원,박병일,이장호,½,476(2),2.0,1.2,눈가면
7,8,11,플라잉주노,한,암,4세,54,,이동국,심승태,♠김형순,¾,472(-12),159.0,24.4,"반가지큰, 망사눈"
8,9,3,오주애마,한,수,3세,55,,김옥성,김윤섭,♠김두식,코,511(7),127.3,30.6,
9,10,6,대길이,한,거,5세,57,,이강서,송문길,♠윤우환,4,402(-1),57.0,9.1,"계란형큰, 망사"
10,11,12,수호륭,한,수,3세,55,,김정준,김학수,임흥호,½,503(-1),191.3,25.1,망사눈+
11,12,9,비바킹,한,거,4세,55.5,,김귀배,손영표,♠박정배,22,479(5),172.6,24.3,"자극판, 망사눈"
0,1,12,굿원더,한,암,4세,53.5,,김정준,신삼영,♠오종환,,504(-1),4.9,1.5,
1,2,1,스피드마운틴,한,수,4세,55.5,,조상범,조현수,♠최몽주,½,504(10),6.0,2.4,"계란형큰, 망사눈"
2,3,6,영주스톤,한,수,3세,55,,김용근,서정하,유영준,4,469(-9),2.6,1.5,"망사,반가지큰+"
3,4,5,새로운군주,한,거,4세,55.5,,박병윤,심승태,권용수,2½,427(-9),116.8,21.0,망사
4,5,11,으뜸이루리,한,수,4세,56.5,,하정훈,박천서,고정아,목,485(-3),9.8,2.2,"반가지큰+, 눈가면"
5,6,3,선샤인레이디,한,암,4세,53.5,,김동수,조현수,♠신윤경,2½,469(15),17.3,3.8,망사
6,7,2,성파장,한,암,4세,54.5,,김옥성,김순근,서운석,½,481(-7),20.1,5.0,망사눈
7,8,4,키스인더파크,한,암,4세,53.5,,이해동,안해양,♠이시돌협회,½,447(5),131.8,27.1,"망사, Triabit"
8,9,9,젝스칸,한,거,4세,56.5,,유승완,박희철,윤명수,목,459(-1),10.9,2.6,"계란형큰, 망사눈"
9,10,8,리커버리탑,한,암,4세,53.5,,박상우,김윤섭,♠변갑한,코,473(-1),6.7,2.3,"계란형큰, 망사눈"
10,11,7,실버윈,한,암,3세,53,,이혁,임봉춘,♠금악목장,1¾,450(-9),111.7,25.8,"반가지큰+,망사눈+,망사-"
11,12,10,그린레이저,한,암,4세,53.5,,송재철,구자흥,♠김재영b,2,475(15),45.5,9.7,
0,1,1,고속페달,한,수,3세,56,,김용근,배휴준,명인환,,500(6),1.4,1.1,"계란형큰, 망사"
1,2,3,위너템플러,한,암,4세,55,,빅투아르,리카디,♠요시다 가츠미,¾,439(-5),6.7,1.7,"계란형큰+,혀끈+"
2,3,9,블루밴드,한,암,4세,55,,김동수,이신영,♠정영식,2½,426(5),22.2,2.8,"계란형큰, 망사"
