,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
6,7,5,더비스트,한,수,2세,54,,먼로,박병일,♠한명로,¾,478(1),2.8,1.4,
7,8,4,아리산,한,수,3세,55,,박병윤,박천서,♠청수,3,469(-4),194.6,23.4,
8,9,8,초강국,한,암,2세,52,,김동수,박희철,김종철,목,479(-6),29.7,4.1,망사눈
9,10,3,백두거포,한,거,3세,55.5,,마누엘,구자흥,♠김봉겸,2½,476(5),26.2,3.8,"반가지큰+,계란형큰-"
10,11,6,캠핑매니아,한,암,3세,53,,이동하,김순근,♠오상철,10,446(-3),22.3,4.4,
11,12,2,로드힐스톰,한,수,3세,55.5,,안토니오,박윤규,♠(주)자성실업,2½,469(7),12.9,2.9,양털코
0,1,2,천둥여울,한,암,2세,53.5,32,다나카,김학수,♠김광명,,477(11),1.2,1.1,망사눈
1,2,8,퀸오브캠프,한,암,3세,53.5,34,(-2)김덕현,박재우,윤건구,10,496(4),7.0,1.5,망사눈
2,3,3,프라임퀸,한,암,3세,53.5,30,유승완,송문길,김진철,½,484(-5),16.7,2.3,"계란형큰, 망사"
3,4,7,마샤,한,암,4세,52,27,문정균,정호익,♠박남성,½,398(-8),43.6,3.5,망사
4,5,9,광야불기둥,한,암,5세,54.5,32,박병윤,임봉춘,이종천,목,406(-11),34.4,5.7,망사
5,6,4,송암바비,한,암,4세,52,27,김용근,유재길,지원철,½,478(8),24.2,3.3,
6,7,6,라온미라클,한,암,4세,54,31,이혁,박종곤,♠라온건설,목,472(-12),14.7,2.6,망사눈
7,8,12,블랙윙윙,한,암,3세,53,29,김정준,심승태,♠김지훈,1½,493(-18),54.5,3.9,"계란형큰, 망사, 혀끈"
8,9,11,브레인스피더,한,암,3세,51,25,김동수,서범석,이성헌,목,491(11),98.2,11.9,
9,10,5,다이아파크,한,암,3세,*52,24,이현종,김동균,♠박정재,5,486(3),137.0,14.2,계란형큰
10,11,1,엠제이파티,미,암,3세,54,31,임기원,김동균,류재욱,1,484(-13),128.0,16.8,
11,12,10,스마트파티,한,암,3세,53,29,안효리,심승태,♠김태성,3,475(1),165.3,13.1,망사
0,1,7,정상스타,한,암,3세,51,37,김동수,정호익,♠정동진,,497(-9),4.8,1.6,반가지큰
1,2,12,금성황제,한,수,3세,55,50,(-2)김덕현,박재우,♠조창규,4,496(-8),9.1,2.2,망사눈
2,3,4,울트라챔피언,한,거,3세,56,48,조상범,안병기,♠조명식,½,474(7),7.5,1.9,"계란형큰, 망사눈"
3,4,1,와와여장부,한,암,5세,52.5,44,조재로,배휴준,곽희원,1½,462(0),31.1,5.5,"계란형큰, 망사"
4,5,2,사과랑,한,암,4세,53,45,다나카,최봉주,♠미즈타니 마사테루,1½,507(7),1.8,1.1,망사눈
5,6,9,초동레이스,한,거,5세,57,50,김옥성,최영주,♠손병현,¾,469(3),57.2,8.5,"자극판, 망사눈"
6,7,8,골든스텝,한,거,5세,56,48,안토니오,최용구,송용만,목,474(12),22.7,5.2,"반가지큰, 망사눈"
7,8,6,블랙윈드,한,암,4세,51,40,마누엘,서정하,유영준,목,475(-7),37.2,6.3,"반가지큰+,눈가면+"
8,9,11,피렌체힐,한,수,3세,51,38,김용근,신삼영,안병렬,½,480(-3),13.5,2.9,"계란형큰,망사눈+"
9,10,10,헤일로버드,한,암,6세,*52,37,이동국,김학수,♠(주)녹원목장,3,473(2),102.6,14.6,망사눈
10,11,3,루카스,한,암,3세,52,43,유승완,심승태,♠강석대,1¼,478(3),81.2,16.5,"망사눈,혀끈-"
11,12,5,정상돌풍,한,수,4세,*52,36,먼로,박희철,♠정동진,코,466(-3),51.4,9.7,계란형큰
0,1,2,큐티바비,한,암,3세,53,29,신형철,김윤섭,지원철,,480(6),5.5,1.7,
1,2,9,시스푸마위너,한,거,5세,55,35,(-2)김덕현,박천서,♠김종진,코,493(-7),7.4,2.3,"망사눈, Triabit"
2,3,7,불사불패,한,암,5세,55,33,김동수,서범석,지원철,1,411(-13),20.9,5.3,망사눈
3,4,4,아마로네,한,암,4세,54,31,송재철,임봉춘,피닉스,목,429(11),10.6,2.8,망사눈
4,5,12,골드레벨,한,암,3세,54,30,이동하,서홍수,♠이미경,3,462(2),20.5,5.6,망사눈
5,6,5,청담호랑이,한,수,3세,55,27,안토니오,리카디,♠삼정,½,484(-6),5.1,2.4,눈가면
6,7,11,컬러즈킹,한,거,3세,55,28,김정준,김윤섭,김종철,1¾,496(-5),7.3,2.3,눈가면
7,8,10,레드선,한,거,3세,56,30,마누엘,사이먼,♠이시돌협회,2,492(0),5.1,2.2,"Triabit, 눈가면"
8,9,3,남쪽나라,한,암,4세,53,27,하정훈,지용철,김종식,2½,441(0),19.1,5.4,
9,10,1,에이스돈키,한,수,3세,55,29,김효정,심승태,♠김순건,½,532(7),32.3,9.2,
10,11,6,금빛탄환,한,수,3세,54,24,다나카,이관호,♠박재범,3,502(9),50.4,8.7,"계란형큰, 망사눈"
11,12,8,드림머니,한,거,3세,55,28,이현종,박윤규,♠박덕희,10,478(4),9.3,3.4,망사눈
0,1,11,제마특급,한,암,3세,51.5,42,김동수,조현수,♠김봉겸,,478(-4),7.9,2.1,망사
1,2,6,맥파이,한,암,4세,51,38,이현종,김점오,♠강균호,¾,507(-12),15.6,3.4,망사눈
2,3,1,장산스타트,미,거,2세,*52,37,먼로,박대흥,♠김병진,½,460(3),10.2,2.5,"혀끈,눈가면+,망사-"
3,4,12,슈룹,미,암,3세,*52,40,이준철,김대근,♠김경민,¾,488(8),142.4,15.5,
4,5,3,금아어누이티,미,거,4세,54.5,49,(-2)김덕현,박천서,♠금아산업(주),1½,471(0),6.5,1.6,"망사눈, Triabit"
5,6,2,금성여왕,미,암,4세,55.5,50,문세영,손영표,♠조창규,¾,492(7),2.2,1.4,망사눈
6,7,10,그레이킹덤,미,수,2세,51,36,이동하,지용철,♠장석린외1인(신치구),5,517(4),200.0,41.3,
7,8,9,리암스무니,미,거,3세,51,37,(-2)문성혁,서인석,이유환,2,513(7),39.3,5.9,"계란형큰,눈가면+"
8,9,7,문학의전사,미,수,3세,54.5,45,임기원,박재우,세계건설(주),1¼,517(-1),4.0,1.6,망사눈
9,10,5,강남맨,미,수,2세,*52,38,김정준,김윤섭,♠박평양,4,430(1),218.1,24.3,망사+
10,11,8,페이버릿스토리,미,거,3세,52,40,하정훈,안해양,♠서창식,1,520(-4),193.9,43.9,
11,,4,그레이트리,미,거,3세,*52,36,이혁,김학수,♠이혜란,주행중지,426(-3),19.0,3.6,망사눈
0,1,3,심장의고동,한,수,3세,53.5,73,문세영,지용철,♠오종환,,518(0),1.3,1.1,계란형큰
1,2,1,원더풀잭팟,한,수,4세,56,78,최범현,박대흥,♠지대섭,1½,517(2),14.9,2.9,혀끈-
2,3,6,클린업시크릿,한,수,4세,56,78,김용근,송문길,♠민형근,3,482(-8),9.1,2.2,망사
3,4,8,짱콩,미,수,4세,54,74,김효정,배대선,♠이태인,코,499(-3),11.9,2.4,"계란형큰, 망사"
4,5,4,불의고리,한,수,4세,57,80,유승완,전승규,♠이관형,¾,489(-18),11.4,2.0,"계란형큰, 망사눈, 승인편자"
5,6,5,최강고수,미,수,4세,51,68,문정균,정호익,홍평우,1½,514(-1),36.0,3.7,
6,7,2,스마트파크,한,암,5세,*52,70,하정훈,김동균,♠김태성,목,484(6),108.5,13.4,"계란형큰, 망사눈"
7,8,9,팔팔빅토리,한,거,4세,51.5,69,이현종,박윤규,♠박덕희,7,519(-1),12.2,1.6,망사눈
8,9,7,붕마드림,미,거,6세,*52,69,다비드,박병일,♠한명로,3,467(-5),124.3,8.0,"계란형큰, 망사눈"
9,10,10,럭키루키,한,수,4세,*52,67,먼로,우창구,♠(주)인펨,30,453(5),86.0,17.9,망사눈
0,1,5,돌콩,미,수,5세,57,129,안토니오,배대선,♠이태인,,466(-10),2.4,1.1,계란형큰
1,2,1,청담도끼,미,거,5세,57,129,임기원,리카디,♠김병진,5,481(5),3.3,1.3,망사눈
2,3,8,[부]투데이,한,거,5세,57,126,정도윤,김영관,♠고정수,½,489(3),28.4,3.3,계란형큰
3,4,4,샴로커,미,수,6세,57,119,박태종,송문길,♠최몽주,1¾,506(4),33.6,3.3,망사
4,5,7,문학치프,미,수,4세,57,131,문세영,김순근,♠권경자,¾,529(1),2.6,1.2,망사눈
5,6,11,티즈플랜,미,수,4세,57,104,먼로,박재우,♠권경자,½,486(8),35.8,4.6,
6,7,9,[부]백문백답,미,거,4세,57,115,유현명,김영관,♠유연욱,4,520(1),34.5,3.7,계란형큰
7,8,3,원더볼트,미,거,9세,57,96,조한별,지용철,김영진,12,442(-1),192.5,42.9,
8,9,2,위너레드,미,거,6세,57,85,이동하,우창구,♠전영범,2,496(5),278.2,23.7,"반가지큰, 눈가면"
9,10,10,야호스카이캣,한,거,7세,57,104,(-2)김덕현,박재우,이태식,8,484(-1),216.2,18.8,망사
10,11,6,피케이파티,한,암,4세,55,81,김정준,송문길,♠김태성,10,493(4),154.2,21.9,망사
0,1,4,에버더챔프,미,거,3세,53,53,김용근,배휴준,♠권택종,,493(12),17.1,4.3,계란형큰
1,2,10,대변화,한,거,4세,54,54,이동하,지용철,♠이수길,1½,501(6),5.0,1.8,"계란형큰, 망사눈"
2,3,5,대군천하,미,수,3세,57,65,먼로,최용구,♠표종순,코,556(0),3.3,1.5,"계란형큰, 양털코"
3,4,7,킹메신저,한,수,5세,55,59,안토니오,박대흥,죽마조합,목,503(-7),6.2,2.3,계란형큰
4,5,6,조우니가,미,암,3세,54,60,조한별,임봉춘,♠안희철,목,440(-4),6.0,2.2,
5,6,12,하와이보스,미,거,5세,55,57,이현종,서홍수,김규중,목,469(6),15.7,3.0,망사눈
6,7,8,금석돌파,미,거,3세,54,56,박을운,김동철,♠유희태,4,519(19),34.1,7.4,"계란형큰, 망사"
7,8,9,인천치프,미,수,3세,54,54,문세영,정호익,세계건설(주),4,497(5),8.7,2.8,"망사눈,혀끈+"
8,9,3,골든블랙,미,거,4세,54,55,이철경,서인석,유영준,1¼,518(16),50.8,9.9,
9,10,11,선제일격,미,수,6세,54,54,유승완,이희영,오왕근,2½,498(1),61.8,10.5,
10,11,2,탑매직마스터,호,거,4세,53,52,최범현,우창구,이미양,6,489(6),20.4,5.4,망사
11,12,1,번개라이언,미,수,6세,54,61,(-2)문성혁,서정하,변영남,7,484(-1),15.7,4.8,
0,1,11,위너브라운,한,수,3세,52.5,54,유승완,전승규,♠손병현,,497(-8),2.4,1.6,"망사, Triabit"
1,2,2,마차부차,한,수,4세,52.5,54,이철경,서인석,유영준,2,519(3),28.8,4.1,망사눈
2,3,12,님의향기,한,수,3세,52.5,54,다비드,사이먼,♠한명로,1¼,483(-6),5.5,1.9,"Triabit, 눈가면"
3,4,7,서클댄서,한,암,5세,55,62,다나카,최봉주,이수행,2,461(5),35.6,4.9,망사눈
4,5,3,볼드샤이닝,한,거,4세,51,51,조상범,안병기,신승열,1,465(3),38.0,7.1,망사눈
5,6,4,빅이어,한,암,4세,56,64,이현종,송문길,♠최몽주,½,511(-9),7.8,2.6,
6,7,6,혜성여왕,한,암,5세,*52,53,조재로,배휴준,서상주,1¼,501(14),42.9,6.3,"계란형큰, 망사눈"
7,8,10,레이징엔젤,한,암,4세,51,54,박태종,박종곤,한종희,목,477(-13),6.4,1.9,"반가지큰, 망사눈, 승인편자"
8,9,1,거센마풍,한,암,4세,53.5,59,박을운,김동철,♠유희태,목,449(-6),16.5,3.2,망사
9,10,8,그린케이,한,암,4세,*52,51,이동진,홍대유,♠김재영b,1¼,472(-4),85.4,25.5,망사눈
10,11,5,티아고터치,한,수,4세,54.5,58,하정훈,박천서,♠손학봉,2½,474(-4),8.5,2.2,"망사눈, Triabit,승인편자-"
11,12,9,강촌의별,한,암,4세,51,51,문정균,김대근,최상섭,6,466(-1),17.7,6.6,
