,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,8,플라잉빅터,한,수,3세,56,,송재철,강성오,♠김형순,,473(4),3.2,1.4,"계란형큰,눈가면+"
1,2,1,그레이트선더,한,수,3세,56,,조상범,최용건,♠조건진,½,508(2),5.0,1.3,"계란형큰, 망사"
2,3,3,아라크투윈,한,암,3세,54,,김용근,배휴준,양현모,1¼,471(14),3.9,1.9,눈가면
3,4,7,별빛마루,한,암,2세,52.5,,임기원,박재우,♠서순배,3,461(1),4.3,1.9,망사눈+
4,5,4,마이더스캠프,한,수,3세,56,,문성혁,서인석,이유환,½,453(10),21.7,4.9,"계란형큰, 눈가면"
5,6,2,원더풀샘,한,암,3세,54,,우에다,박희철,윤훈열,1¼,505(-4),23.6,4.1,계란형큰
6,7,6,댓츠마이보이,한,거,3세,56,,안토니오,이관호,♠(주)인펨,코,483(2),73.4,7.3,"계란형큰, 망사, 혀끈"
7,8,5,동서여걸,한,암,3세,50,,(-4)김아현,서홍수,♠김명식,½,410(2),16.2,7.9,망사
8,9,11,엘리트룰즈,한,암,3세,54,,이혁,이희영,♠태희종합건설,1¼,457(0),40.4,3.7,망사눈
9,10,10,볼드어게인,한,암,3세,54,,유승완,전승규,신상섭,1,436(0),30.5,9.6,"망사눈, Triabit"
10,11,9,깡돌이,한,암,3세,54,,방춘식,지용철,김영진,6,419(-1),44.8,6.2,망사눈
0,1,2,매직주니어,한,거,3세,56,,문성혁,서인석,♠최상기,,427(-3),4.5,1.7,"망사눈, 코굴레"
1,2,6,티나,한,암,3세,54,,유승완,이관호,곽홍석,½,488(4),53.8,7.6,"계란형큰, 망사눈"
2,3,3,원더풀타이쿤,한,수,3세,56,,안토니오,서홍수,♠(주)녹원목장,1¾,423(3),2.0,1.1,
3,4,4,정성대로,한,암,3세,54,,이혁,최용건,임정균,5,492(20),3.8,1.3,"계란형큰, 망사"
4,5,10,거센기상,한,암,3세,54,,먼로,이신영,♠강석대,3,484(-7),9.4,2.6,승인편자
5,6,5,베스트빅뱅,한,거,3세,56,,장추열,박재우,♠김태성,1½,467(2),25.9,4.1,망사
6,7,1,퍼스트로드,한,암,3세,54,,박상우,박대흥,죽마조합,2½,450(-15),32.1,3.2,망사
7,8,8,원더풀러커스,한,암,3세,54,,우에다,서인석,♠지대섭,1¼,468(21),19.8,3.8,
8,9,7,그레이트아이,한,수,3세,52,,(-4)김아현,지용철,♠금악목장,1½,454(1),120.6,25.2,망사눈
9,10,12,하륭,한,수,3세,56,,김효정,안해양,임흥호,4,488(-6),76.9,23.1,계란형큰+
10,11,11,히트볼,한,수,3세,56,,문정균,최상식,♠변갑한,6,466(-5),178.6,10.3,
11,,9,레드케이,한,암,2세,52.5,,김용근,송문길,♠강경운,출전취소,0(0),----,----,"반가지큰+,망사눈+"
0,1,12,라스트보스,한,수,3세,56,,빅투아르,지용철,♠김선식,,480(-4),5.9,1.7,망사눈+
1,2,8,바이킹하트,한,거,3세,56,,송재철,이신영,♠(주)디알엠씨티,2,475(9),5.3,1.6,
2,3,5,텔로스,한,암,3세,54,,박을운,최용건,♠오종택,1½,474(4),2.9,1.7,"계란형큰, 망사눈"
3,4,6,야스,한,암,3세,54,,박병윤,김윤섭,조금제,2,485(0),42.6,10.3,망사
4,5,2,쿠레레쿠스,한,거,4세,56,,박현우,이관호,♠이재원,¾,479(-2),4.3,1.5,"계란형큰, 망사눈"
5,6,10,클라우터,한,거,3세,56,,박상우,곽영효,♠김용래,1½,454(-2),91.0,10.6,"계란형큰, 망사눈"
6,7,11,슈퍼파크,한,암,4세,54,,정정희,배휴준,♠이성재,목,453(-13),24.8,10.0,
7,8,4,선더호스,한,수,3세,56,,먼로,안병기,♠(주)디알엠씨티,2½,472(4),10.3,3.2,망사눈
8,9,7,강한여전사,한,암,4세,54,,하정훈,신삼영,♠조창규,1½,468(2),70.0,5.0,눈가면+
