,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,8,스마트대보,한,암,3세,54,,유승완,전승규,♠박철근,,444(-2),2.3,1.0,"망사눈, Triabit"
1,2,3,메인오브킹,한,수,3세,56,,이현종,이관호,♠손병현,1¾,449(0),16.4,2.5,"망사+,반가지큰+,망사눈-"
2,3,2,케이블레이드,한,암,3세,54,,안토니오,토니,♠김형란,2½,470(-10),2.4,1.1,"계란형큰, 망사눈, 혀끈"
3,4,6,퍼지퀸,한,암,3세,54,,이철경,조현수,김욱수,1,485(1),16.7,2.3,"계란형큰+, 망사눈, 승인편자"
4,5,1,로즈데이마린,한,암,4세,50,,(-4)김아현,홍대유,♠이경희,1,467(10),4.0,1.6,
5,6,5,슈퍼파크,한,암,4세,54,,이용호,배휴준,♠이성재,5,462(1),118.4,11.1,망사눈-
6,7,4,지금여기에,한,수,3세,56,,정평수,지용철,♠최성룡,9,437(6),99.1,3.9,
7,8,7,금아임패커블,한,거,5세,56,,김효정,배대선,♠금아산업(주),7,496(-17),65.9,9.6,망사눈
0,1,9,런던스피드,한,암,3세,54,,박을운,안해양,임현성,,479(-10),3.5,1.5,
1,2,8,플라잉빅터,한,수,3세,56,,송재철,강성오,♠김형순,6,469(28),6.7,3.8,계란형큰
2,3,1,대승가온,한,암,4세,54,,이용호,서인석,문석현,¾,427(-1),55.4,4.4,눈가면+
3,4,2,온리위너,한,암,4세,54,,김정준,송문길,♠손병철,코,431(-14),3.8,1.3,
4,5,7,후이넘,한,수,3세,56,,김동수,김동균,♠김영근,1¼,493(11),17.2,5.3,계란형큰
5,6,3,워리어선더,한,거,4세,56,,신형철,최봉주,윤지중,코,489(-6),12.2,3.0,"계란형큰, 눈가면"
6,7,6,스톰워리어,한,거,3세,56,,조상범,박대흥,양동희,목,484(1),28.5,2.6,"계란형큰, 망사눈"
7,8,4,스마트하이,한,암,3세,54,,최범현,최용건,김창호,3,486(3),2.8,1.1,"계란형큰, 망사눈"
8,9,5,텐스타,한,암,3세,52,,(-2)임다빈,김동철,♠김선식,3,445(-2),253.6,17.9,혀끈+
0,1,3,마이윈,한,수,3세,56,,김정준,송문길,♠손병철,,503(8),1.3,1.2,망사눈
1,2,12,리얼팩,한,거,4세,56,,신형철,박병일,♠고광숙,3,507(-7),244.2,4.6,눈가면
2,3,10,최강장산,한,거,3세,56,,안토니오,토니,♠김호선,머리,493(-9),3.9,1.3,"계란형큰, 눈가면"
3,4,6,러닝넘버원,한,수,3세,56,,장추열,배대선,♠(주)디알엠씨티,4,469(1),68.5,7.7,망사
4,5,9,해피먼스,한,암,4세,54,,빅투아르,박윤규,♠박덕희,머리,512(5),30.6,2.8,"계란형큰, 눈가면"
5,6,13,페더럴윈,한,암,3세,52,,(-2)임다빈,정호익,♠금악목장,1½,466(-3),216.6,12.4,눈가면
6,7,4,머니가락,한,거,3세,56,,문성혁,배대선,박상헌,코,442(2),1147.9,59.8,망사
7,8,8,레드마운틴,한,수,3세,56,,김동수,강성오,♠박순옥,1,437(9),918.3,27.3,"망사, 반가지큰"
8,9,2,발레리나,한,암,5세,54,,다비드,리카디,♠이시돌협회,1,449(-11),38.6,1.7,"혀끈+,계란형큰-,망사-"
9,10,5,럭셔리킹,한,수,3세,56,,김효정,김동철,♠김명식,코,457(-5),740.6,50.8,
10,11,7,어메이징퀸,한,암,4세,50,,(-4)김아현,김점오,♠이성인,¾,445(-22),17.1,2.8,망사
11,12,11,리턴밸리브리,한,수,3세,56,,최범현,홍대유,김인호,¾,514(0),13.0,3.5,
12,13,1,위닝메이커,한,암,3세,54,,박을운,조현수,김갑수,1,466(-9),80.3,29.7,"계란형큰, 망사"
0,1,5,라온더타이거,한,거,3세,56,,최범현,박종곤,♠라온산업개발(주),,461(5),3.8,1.8,망사눈
1,2,8,일여하여,한,암,6세,54,,이해동,최상식,제일사료(주),1½,474(-7),220.7,10.6,망사눈
2,3,10,금아스위프트,한,거,3세,56,,송재철,이관호,♠금아산업(주),½,505(-6),9.3,2.0,"계란형큰, 망사눈"
3,4,9,스피드플라잉,한,암,5세,52,,(-2)임다빈,조현수,♠최몽주,½,485(0),4.0,1.6,"계란형큰, 눈가면"
4,5,7,폴카,한,암,4세,50,,(-4)김아현,조현수,정광화,½,440(-4),32.9,6.5,"계란형큰, 망사눈"
5,6,13,원더풀오렌지,한,암,4세,54,,다비드,배대선,♠(주)녹원목장,1¾,459(-4),41.9,4.3,망사
6,7,6,모닝뉴스,한,암,3세,54,,문성혁,최용건,♠(주)나스카,5,460(-2),21.8,10.5,"계란형큰, 망사"
7,8,2,플라잉인디,한,수,3세,56,,장추열,임채덕,♠김형순,목,488(7),5.0,2.6,망사눈
8,9,11,럭키어필,한,수,3세,56,,이철경,김동철,♠금악목장,¾,446(-1),188.0,10.2,망사눈
9,10,12,금세다,한,거,3세,56,,신형철,박병일,♠배태곤,½,474(-16),260.3,61.8,"반가지큰, 망사눈,혀끈+"
10,11,1,블랙킹,한,수,4세,56,,박을운,이신영,♠김두식,2½,465(-5),36.7,2.8,망사눈
11,12,3,베스트스톰,한,수,4세,56,,빅투아르,박재우,♠박정재,머리,491(-7),4.1,1.7,망사눈
12,13,4,오로라로드,한,암,3세,54,,유승완,최영주,♠손병현,2,438(0),20.4,16.2,"계란형큰, 망사눈"
0,1,11,큐피드포인트,한,암,3세,55,32,이혁,김동철,♠서순배,,490(2),2.4,1.4,"망사,승인편자+"
1,2,14,포트스원,한,암,3세,53,28,이철경,서인석,♠조창규,6,496(2),15.4,3.2,"계란형큰, 망사눈"
2,3,12,퀸오브베스트,한,암,3세,54.5,31,임기원,김동균,♠신우철,1,445(-8),22.0,5.2,망사눈
3,4,9,케이엔메니퀸,한,암,3세,53.5,29,문세영,박대흥,♠조경수,1½,491(1),2.1,1.1,망사
4,5,7,마루캐슬,한,암,4세,52,26,우에다,손영표,류재욱,1¼,495(1),138.7,7.8,"계란형큰, 망사"
5,6,13,산뜻한스침,한,암,4세,56,34,정정희,안병기,♠우태율,머리,459(-18),16.1,3.6,"계란형큰, 망사눈"
6,7,2,화이트윙,한,암,3세,54,30,이현종,이신영,구리야마 타다시,3,484(-8),169.8,35.1,
7,8,6,파티파워,한,암,8세,54.5,35,(-2)임다빈,박희철,조병해,2,444(5),350.2,34.5,
8,9,10,새로운보배,한,암,5세,54,30,박을운,심승태,류재욱,½,454(-2),227.8,16.3,계란형큰
9,10,8,고고스타,한,암,3세,52.5,27,김정준,김윤섭,김재용,머리,455(-3),35.8,15.5,망사눈
10,11,5,와니케이,한,암,6세,53,28,김옥성,유재길,♠김영완,1¼,457(-1),40.7,2.3,"반가지큰, 눈가면"
11,12,4,원더플레이스,한,암,4세,52,26,다비드,이희영,♠이장운,머리,445(2),491.6,52.7,망사눈
12,13,1,르루아블랑,한,암,4세,54.5,31,신형철,박천서,♠박병룡,5,460(-3),19.7,4.3,망사눈
13,14,3,대군옥,한,암,5세,55,32,김덕현,구자흥,표종진,¾,475(0),22.7,2.7,"반가지큰, 망사눈"
0,1,5,스타블레이드,한,수,3세,55.5,32,안토니오,토니,♠김형란,,484(-6),3.7,1.3,"계란형큰,망사눈+, 혀끈,눈가면-"
1,2,8,케이엔원더풀,한,거,4세,55,31,문세영,박대흥,♠조경수,4,507(5),3.2,2.2,"망사,계란형큰-"
2,3,9,나인아이,한,수,3세,55.5,32,이혁,지용철,♠금악목장,½,508(-2),3.7,1.1,"계란형큰, 망사"
3,4,6,티케파이어,한,수,4세,56.5,34,김용근,최영주,♠손병현,목,510(7),4.9,1.8,망사눈
4,5,3,강화처녀,한,암,4세,52,29,이철경,서인석,서운석,2,445(8),24.8,4.9,망사눈
5,6,7,글로리파이터,한,암,4세,*52,24,송재철,이관호,서홍배,½,528(-5),43.9,11.8,망사눈
6,7,2,마패봉,한,수,6세,51,30,(-4)김아현,지용철,박시용,2½,469(-1),47.3,6.1,망사눈
7,8,10,청산강호,한,수,3세,55,31,김정준,이관호,♠황은호,2½,500(-11),29.8,4.5,"망사,계란형큰-"
8,9,4,트루,한,암,4세,*52,25,빅투아르,조현수,♠이혜란,3,451(-7),227.3,16.4,망사눈
9,10,11,골디락스,한,수,4세,54.5,30,이현종,조현수,♠(주)나스카,10,532(-6),13.9,3.2,"계란형큰, 승인편자,망사눈-"
10,11,1,에스삭스,미,암,4세,55,35,김효정,리카디,♠김창식,3,428(-3),163.4,29.3,"계란형큰,눈가면-"
0,1,12,문학드림,미,수,4세,56.5,45,최범현,박종곤,♠권경자,,492(-6),2.2,1.0,"반가지큰, 망사눈"
1,2,3,피버디니,미,거,4세,52.5,37,김용근,전승규,♠김광명,4,443(-3),23.4,4.9,"망사눈, 혀끈, Triabit"
2,3,6,대군피닉스,미,거,5세,56.5,45,박현우,최용구,♠표종순,1,480(8),17.7,4.9,"반가지큰, 망사눈"
3,4,7,두손멍군,미,수,3세,52.5,37,장추열,정호익,이도명,2,474(3),4.4,1.5,망사눈
4,5,9,엘리트라인,미,수,4세,52,36,이혁,이희영,♠태희종합건설,¾,505(-3),19.3,2.8,"망사,승인편자-"
5,6,5,마이티웰,미,수,3세,53,38,임기원,서홍수,♠조병태,머리,501(12),11.1,3.5,망사+
6,7,10,퍼스트드림,미,수,4세,*52,35,이철경,김점오,♠박재범,½,501(-7),48.0,10.3,"계란형큰, 망사눈, 혀끈"
7,8,11,아미고라로,미,거,4세,58,48,김옥성,박천서,♠김종진,3,460(9),29.5,16.3,"반가지큰, 망사눈,혀끈-"
8,9,8,와와여장부,한,암,7세,52,40,김효정,배휴준,곽희원,½,477(-2),87.5,27.6,"계란형큰, 망사"
9,10,1,스프링꿈,미,수,3세,52,36,정정희,안병기,♠(주)디알엠씨티,2½,504(6),5.3,1.9,망사눈
10,11,2,그린와트,미,암,4세,*52,36,이용호,홍대유,♠김재영b,1¾,491(-5),45.1,11.4,망사눈
11,12,4,최고레이스,미,수,3세,52.5,37,빅투아르,강성오,♠함춘,4,486(-4),18.5,3.9,"계란형큰, 양털코"
0,1,12,제다이,한,암,3세,53,42,문세영,송문길,♠(주)나스카,,472(-7),3.2,1.4,망사
1,2,10,라온스페셜,한,암,4세,*52,36,최범현,박종곤,♠라온산업개발(주),1,457(9),12.6,4.2,망사눈
2,3,9,루이사,한,암,4세,56,48,김용근,임봉춘,♠김철,2½,470(3),7.4,1.4,망사
3,4,7,럭키재산,한,암,3세,54.5,45,임기원,박재우,최기영,¾,435(-6),2.2,1.5,
4,5,2,더블블랙,한,암,3세,*52,36,송재철,최용구,♠강무웅,1½,502(7),28.3,3.0,"자극판, 계란형큰, 망사눈"
5,6,3,머니시장,한,암,4세,53,42,김효정,배대선,박상헌,1,460(-3),23.7,2.1,망사
6,7,6,송암티즈,한,거,4세,54,40,문성혁,전승규,지원철,¾,482(4),41.3,25.7,"계란형큰, 망사"
7,8,11,원더풀스톰,한,수,4세,53,38,우에다,서범석,♠지대섭,2½,471(-5),40.8,5.4,
8,9,5,화이트코멧,한,수,5세,57,46,장추열,정호익,♠백국인,1¼,501(-2),313.8,44.7,망사눈
9,10,8,글로벌골드,한,거,4세,53,38,이혁,최상식,♠장재형,¾,471(-1),9.4,4.7,망사눈
10,11,13,솔개바람,한,암,5세,52,40,다비드,이희영,♠이종욱,2,480(-3),210.0,51.8,계란형큰
11,12,1,독보천하,한,암,4세,51.5,39,정정희,배휴준,♠김진영a,1¼,494(-11),198.8,37.0,
12,13,4,브라운로즈,한,암,6세,53.5,43,빅투아르,이관호,제주축협,1½,455(16),62.6,10.0,망사눈
0,1,11,아이스펀치,한,수,4세,53,54,문세영,이관호,♠김정철,,483(-9),3.6,1.8,"계란형큰, 망사눈"
1,2,7,럭키법전,한,수,4세,57.5,63,임기원,박재우,최기영,2½,503(-7),2.0,1.5,망사눈
2,3,9,연희일출,한,암,4세,52.5,57,박을운,김대근,♠최병권,2½,448(-1),8.3,2.4,눈가면
3,4,8,미르스톰,한,거,5세,55,58,문성혁,김동철,♠이월희,¾,457(-1),207.6,5.8,망사눈
4,5,10,베스트럭키,한,수,4세,52,52,문정균,최상식,♠고광숙,2,488(-7),262.5,2.8,망사눈
5,6,12,럭키봉성,한,암,5세,53,58,빅투아르,박재우,최기영,¾,510(-3),12.3,3.1,망사눈
6,7,6,스피드흑룡,한,거,5세,51.5,55,(-2)임다빈,김점오,과천시청,머리,504(-6),25.8,4.4,"계란형큰+, 망사눈"
7,8,4,최강팀,한,수,4세,54.5,57,안토니오,박대흥,♠박남성,½,502(-9),31.7,4.3,"계란형큰+,승인편자+"
8,9,13,서클댄서,한,암,7세,54.5,61,조상범,최봉주,이수행,1,475(-27),222.1,38.3,망사눈
9,10,5,바람을그리다,한,수,5세,54,56,정정희,안병기,♠우태율,목,475(-4),162.1,12.4,"망사, 반가지큰"
10,11,1,올백,한,암,4세,*52,52,이현종,강성오,♠이긍열,½,479(5),6.5,1.8,"반가지큰, 눈가면"
11,12,3,스카이돌풍,한,수,6세,55.5,59,김정준,송문길,♠김태성,¾,485(-4),238.8,14.3,망사눈
12,13,2,에이스솔롱고,한,암,5세,51,53,하정훈,토니,김광두,½,453(-4),37.5,12.2,"계란형큰,망사눈+,눈가면-"
0,1,4,더검푸,미,수,4세,*52,86,박을운,토니,♠한명로,,488(-5),4.0,1.4,"계란형큰,망사눈+, 혀끈,눈가면-"
1,2,1,브리가디어제너럴,호,수,5세,*52,98,송재철,서범석,♠청팅콩,½,490(0),2.2,1.2,망사눈
2,3,2,짱콩,미,수,6세,*52,88,이현종,배대선,♠이태인,1,486(-7),16.8,2.9,망사
3,4,3,울트라로켓,한,거,7세,53.5,112,문세영,안병기,♠조명식,4,496(-9),12.4,2.4,"계란형큰, 망사"
4,5,12,샴로커,미,수,8세,59,123,김용근,송문길,♠최몽주,½,499(-6),23.4,18.3,망사
5,6,11,허쉬대보,한,수,5세,*52,87,유승완,전승규,♠박철근,¾,510(1),4.5,1.9,"망사, Triabit"
6,7,10,장산카우보이,미,거,8세,*52,94,조상범,리카디,♠삼정,1¼,481(-6),102.8,6.7,"망사, 혀끈"
7,8,8,강토마,한,거,6세,54.5,114,장추열,정호익,♠김광명,코,498(5),9.9,2.2,망사눈
8,9,9,우리,미,수,5세,51,81,김동수,임봉춘,김진태a,3,493(-4),273.0,17.9,"반가지큰, 망사눈"
9,10,5,문학위너,미,수,5세,*52,84,빅투아르,홍대유,♠황봉기,머리,499(-17),41.6,10.1,
10,11,7,뉴시타델,미,수,7세,51,98,정정희,배휴준,♠이성재,8,566(0),99.7,19.9,
11,12,6,선더라이트,미,수,7세,51,93,우에다,우창구,♠변갑한,19,521(-1),326.5,68.1,망사
