,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,댄싱위드유,한,암,3세,55,,임기원,박재우,♠서창식,,446(5),4.0,1.5,망사-
1,2,4,골든찬스,한,암,3세,55,,조상범,배휴준,양현모,2,518(6),1.6,1.0,
2,3,14,최강퀸,한,암,3세,55,,유승완,박대흥,♠박남성,1¼,485(-9),56.2,4.8,계란형큰+
3,4,8,그린짱,한,암,3세,55,,박을운,홍대유,♠김재영b,1¾,448(-11),10.9,3.6,망사눈
4,5,3,팬시팬츠,한,암,3세,55,,송재철,서홍수,윤지중,1¼,431(-7),18.2,2.5,
5,6,10,세명나래,한,암,3세,55,,조한별,신삼영,이기철,2½,477(4),6.6,2.9,망사
6,7,2,천마여제,한,암,4세,55,,이철경,서인석,천병득,2,470(-3),51.6,7.2,"계란형큰, 망사눈"
7,8,12,로스트워,한,암,3세,55,,박병윤,손영표,♠조창석,머리,451(-6),98.1,45.1,
8,9,6,미스스피드,한,암,3세,55,,부민호,김동철,♠김명식,1,441(4),173.4,22.1,
9,10,9,삼애락,한,암,4세,55,,김효정,배대선,박세용,1¼,455(-4),72.5,10.9,망사
10,11,11,호크퀸,한,암,3세,55,,정평수,지용철,♠코리아호스랜드,¾,442(-9),67.6,21.8,망사
11,12,7,서울달빛,한,암,3세,55,,김옥성,최영주,♠강승연,18,436(-1),173.4,50.6,망사눈
12,,5,런던파워,한,암,3세,55,,이혁,안해양,임흥호,출전제외,0(0),----,----,"계란형큰, 망사눈"
13,,13,마하지존,한,암,3세,55,,이현종,최용건,장철환,출전제외,489(6),----,----,"계란형큰,망사눈+,망사-"
0,1,14,스마트오피서,한,암,3세,55,,문성혁,전승규,♠(주)자성실업,,472(4),2.4,1.5,"망사눈,Triabit+,계란형큰-"
1,2,1,비봉마루,한,암,4세,51,,(-4)김아현,서정하,유영준,3,492(-3),32.0,2.5,
2,3,2,럭키전사,한,수,3세,57,,함완식,홍대유,♠황봉기,3,502(-10),111.5,17.7,눈가면
3,4,11,참일호,한,암,4세,55,,먼로,박대흥,이대봉,2½,471(1),2.0,1.3,
4,5,10,베스퍼,한,암,3세,55,,장추열,강성오,♠박호균,1,486(0),39.8,6.7,"망사눈+,승인편자+"
5,6,7,티나,한,암,3세,55,,빅투아르,이관호,곽홍석,3,479(0),150.1,15.0,"계란형큰,망사눈+,양털코-"
6,7,6,더블테이크,한,암,3세,55,,최범현,안해양,♠김성래,2,453(-10),16.8,1.7,망사눈
7,8,8,오로라로드,한,암,3세,55,,김용근,최영주,♠손병현,3,423(-4),124.4,4.3,"계란형큰,망사눈+"
8,9,9,글로벌스톰,한,거,3세,57,,이혁,최상식,♠장재형,목,473(5),23.7,2.5,망사
9,10,4,해피스마티,한,수,3세,57,,김정준,김윤섭,♠황봉기,1,507(17),59.1,8.5,망사눈
10,11,12,쏘아라보아,한,수,3세,57,,조한별,김대근,현태봉,½,494(6),258.4,131.5,망사눈
11,12,5,베스트빅뱅,한,거,3세,57,,박을운,박재우,♠김태성,2,458(-35),191.9,120.0,망사
12,13,13,미스캠프,한,암,3세,55,,문정균,임채덕,말사모,2,462(-6),8.0,4.6,"계란형큰, 망사눈"
13,14,3,댄스머신,한,거,3세,57,,우에다,박천서,김봉섭,1,456(-5),151.8,16.1,"반가지큰,망사눈+,눈가면-"
0,1,7,글로벌영웅,한,수,3세,57,,이혁,최상식,♠장재형,,477(8),1.7,1.1,망사눈
1,2,9,논스톱기상,한,수,3세,57,,임기원,신삼영,♠태립,머리,487(7),13.5,1.3,망사
2,3,4,알짜,한,수,4세,57,,김효정,배대선,♠이태인,¾,477(-1),16.5,4.0,"망사,계란형큰-"
3,4,2,원더풀케이,한,수,3세,57,,장추열,배대선,♠강경운,1,437(2),6.6,1.9,망사
4,5,10,워리어선더,한,거,4세,57,,문정균,최봉주,윤지중,코,492(7),236.7,32.9,"계란형큰, 눈가면"
5,6,13,밀레니엄파워,한,수,4세,57,,다비드,박재우,최장석,1¾,496(-18),19.8,7.3,반가지큰
6,7,5,좋은사이,한,수,3세,57,,조한별,신삼영,유영준,2,452(-2),19.6,2.7,"망사+,눈가면-"
7,8,3,원지,한,거,4세,57,,정정희,안병기,♠우태율,1½,481(-4),8.4,3.2,"반가지큰, 망사눈"
8,9,14,금세다,한,거,3세,57,,이동국,박병일,♠배태곤,7,471(1),168.5,23.4,"반가지큰, 망사눈"
9,10,11,스마트전사,한,거,3세,57,,김정준,송문길,♠김태성,1¼,475(5),254.9,35.7,망사
10,11,8,베스트마루,한,수,3세,57,,방춘식,이관호,♠베스트샤인조합,9,466(2),254.9,22.4,망사눈
11,12,12,빅리치,한,거,3세,57,,함완식,배휴준,김진철,5,492(11),11.1,4.0,망사눈
12,13,1,원더풀화성,한,수,3세,57,,최범현,곽영효,조중호,5,489(10),29.5,12.5,"계란형큰+, 망사눈"
13,,6,원더풀타이쿤,한,수,3세,57,,빅투아르,서홍수,♠(주)녹원목장,출전제외,423(-6),----,----,
