,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,조지퀸,한,암,3세,54,,박현우,이관호,♠김순건,,493(10),5.5,6.1,"망사,반가지큰-"
1,2,3,굿바우,한,암,3세,54,,다비드,이희영,이재상,3,481(15),62.9,34.0,망사눈
2,3,8,커리어하이,한,암,3세,54,,문세영,강성오,고양진,5,470(-9),9.7,17.8,"계란형큰+,망사+"
3,4,5,그레이스퀸,한,암,3세,54,,함완식,홍대유,♠정이철,2½,445(-9),1.2,1.0,망사눈
4,5,4,케이엔파워,한,암,3세,54,,이동진,박대흥,♠조경수,¾,447(8),57.2,3.1,"계란형큰+,망사눈+"
5,6,2,프라임서밋,한,암,3세,54,,문정균,유재길,김영표,½,470(-8),57.2,3.4,
6,7,11,막판찬스,한,암,3세,54,,조한별,유재길,♠김수경,9,459(14),104.8,34.0,
7,8,6,거버넌스,한,암,3세,54,,김정준,박병일,♠김정철,머리,450(2),57.2,34.0,반가지큰
8,9,9,스마트굿,한,암,3세,54,,김귀배,이희영,이재상,1¾,518(12),104.8,34.0,"망사+,눈가면-"
9,10,12,퍼스트파워,한,암,3세,54,,김용근,신삼영,강종우,2½,462(-4),104.8,34.0,망사눈
10,11,7,튼트나,한,수,3세,56,,박태종,정호익,홍평우,3,508(5),18.0,17.8,망사눈
11,,10,장산사수대,한,수,3세,56,,유승완,이신영,♠김병진,출전제외,428(15),----,----,망사+
0,1,3,위즈모멘트,한,암,3세,54,,송재철,송문길,♠최몽주,,541(-26),66.9,11.4,
1,2,2,파이팅나우,한,수,3세,56,,최범현,박종곤,♠김정철,1¾,473(2),3.8,1.4,망사눈
2,3,7,최고캠프,한,암,3세,54,,빅투아르,리카디,♠함춘,½,492(22),11.2,1.4,망사눈+
3,4,1,베스트실버,한,수,3세,56,,박병윤,임봉춘,♠김태성,5,483(-4),66.9,11.4,
4,5,6,위너콰드릴,한,암,3세,54,,문세영,박대흥,♠요시다 가츠미,1,464(-11),1.3,1.3,눈가면+
5,6,9,디바인파워,한,수,3세,56,,다비드,손영표,류재욱,4,477(7),66.9,11.4,"계란형큰+,망사눈+"
6,7,4,레이디대로,한,암,3세,54,,김정준,심승태,김은갑,¾,445(-6),66.9,11.4,
7,8,11,버닝포인트,한,암,3세,54,,조상범,임봉춘,윤지중,½,483(7),66.9,11.4,
8,9,12,송암플레이어,한,암,3세,54,,하정훈,전승규,지원철,3,442(-2),66.9,1.4,눈가면
9,10,10,챌린지삭스,한,암,3세,54,,박현우,이관호,♠김창식,4,465(6),66.9,11.4,"계란형큰, 망사"
10,11,5,빅포스원,한,암,3세,54,,김귀배,이희영,♠서정범,10,502(9),66.9,11.4,눈가면+
11,12,8,삼정타퍼즈,한,수,3세,56,,이철경,서인석,♠김형란,52,483(36),66.9,4.7,"계란형큰,눈가면-"
