,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,안목항,한,암,3세,53,,(-1)이동진,리카디,♠홍종철,,461(-11),2.1,1.3,"계란형큰+, 망사"
1,2,1,승리전설,한,암,3세,54,,문세영,이관호,강수덕,2½,451(-12),2.6,1.3,"계란형큰, 망사눈"
2,3,8,천은짱,한,암,3세,54,,이동하,최봉주,조금제,2½,434(1),12.8,2.3,"계란형큰, 망사눈"
3,4,11,늑대전사,한,수,3세,56,,이해동,박병일,♠이관형,2½,489(6),54.9,11.4,"계란형큰, 망사눈"
4,5,5,킹리,한,거,3세,56,,김동수,김점오,♠금악목장,½,431(-6),8.1,2.0,"반가지큰, 망사눈,혀끈-"
5,6,6,운해베스트,한,수,3세,56,,김정준,송문길,♠박정재,¾,434(4),33.3,6.0,망사눈
6,7,2,이길래오,한,암,3세,54,,이현종,박대흥,죽마조합,1¼,489(-3),39.0,6.5,"계란형큰, 망사"
7,8,3,좋은가문,한,거,3세,56,,다나카,신삼영,유영준,½,506(-7),113.3,25.1,
8,9,7,리빙인더모던,한,암,3세,54,,송재철,박종곤,♠김정철,4,449(4),155.5,43.5,반가지큰
9,10,10,서울매직,한,수,3세,53,,(-3)문성혁,김동철,♠이시환,2,466(7),25.7,4.1,망사
10,11,12,쏘아라흑장군,한,수,3세,56,,박상우,김대근,현태봉,9,549(9),30.3,4.5,
11,12,4,정문레이저,한,거,3세,56,,김태훈,홍대유,♠김재영b,1¼,520(24),28.3,3.3,"계란형큰+, 망사눈"
0,1,7,메니스탠드,한,암,3세,54,,박병윤,김동균,이근우,,471(-17),2.5,1.4,망사눈
1,2,4,스톰포스,한,암,3세,54,,김정준,김윤섭,박태준,2½,493(7),17.1,3.8,"계란형큰, 망사"
2,3,5,라온조이,한,암,3세,54,,최범현,박종곤,♠라온건설,1½,454(1),5.7,1.8,망사눈
3,4,12,패밀리파크,한,암,3세,54,,김용근,신삼영,류재욱,1¾,436(-9),9.3,2.4,"계란형큰+,눈가면+,망사눈-"
4,5,1,농부의수채화,한,암,3세,54,,먼로,강성오,♠이관형,1½,458(-5),2.8,1.3,"망사눈, Triabit"
5,6,9,야호엠제이캣,한,암,3세,54,,김태훈,조현수,이태식,¾,424(0),91.9,8.9,망사눈
6,7,2,로열블레이드,한,거,3세,55,,(-1)이동진,박대흥,♠김형란,2,491(0),53.3,8.5,"계란형큰, 망사눈"
7,8,11,뇌성벽력,한,거,3세,53,,(-3)문성혁,서인석,홍상기,3,480(-1),33.1,4.6,"계란형큰, 눈가면"
8,9,3,라온호크,한,거,3세,56,,송재철,안병기,♠라온건설,1¾,449(-3),121.0,16.7,망사눈
9,10,6,마하승천,한,수,3세,56,,윤태혁,강환민,장철환,코,541(10),35.9,5.1,계란형큰
10,11,10,퍼펙트라이트,한,암,2세,52.5,,이동하,우창구,♠변갑한,¾,438(0),159.0,49.5,
11,12,8,으뜸이루리,한,수,3세,56,,신형철,박천서,고정아,2½,489(16),21.2,3.5,"반가지큰, 눈가면"
0,1,7,라온터프맨,한,수,2세,54,,최범현,박종곤,♠라온건설,,513(-14),7.8,1.7,
1,2,4,스트롱퀸,한,암,2세,52,,먼로,서인석,곽영숙,목,510(1),1.7,1.2,눈가면+
2,3,9,콰이어트아델,한,암,2세,52,,송재철,송문길,♠이종훈,8,491(-4),8.8,2.2,"반가지큰, 망사눈"
3,4,2,원더플레이스,한,암,2세,52,,문세영,김순근,이장한,4,431(-2),12.9,2.4,
4,5,1,원더풀오렌지,한,암,2세,51,,(-1)김효정,배대선,청호컴넷(주),½,447(-1),35.3,4.8,
5,6,8,당찬바람,한,암,2세,52,,박태종,홍대유,김재덕,½,440(8),3.9,1.5,망사눈+
6,7,5,원더풀플레저,한,암,2세,52,,빅투아르,서홍수,♠지대섭,1½,480(-10),99.8,10.7,"혀끈+, 눈가면"
7,8,6,베스트럭키,한,수,2세,54,,문정균,최상식,♠고광숙,½,484(-2),45.8,6.9,망사눈+
8,9,3,마하네단,한,수,2세,54,,이동하,안병기,♠홍종운,2½,500(24),66.9,6.1,"반가지큰+, 망사눈"
9,10,12,스페셜어게인,한,암,2세,52,,다비드,곽영효,♠이미경,1¾,466(10),152.2,18.2,
10,11,10,뉴드림,한,수,2세,54,,다나카,곽영효,김재영a,½,454(9),121.0,17.5,망사눈
11,12,11,스마트돌풍,한,수,2세,52,,(-2)김덕현,김동균,♠김태성,5,483(2),103.4,11.9,계란형큰
0,1,7,킹스캐리지,한,수,3세,56,,다나카,강환민,♠이성인,,501(10),1.7,1.1,"계란형큰,망사+"
1,2,3,금노래,한,암,3세,53,,이동국,박병일,♠배태곤,6,441(-3),63.2,21.7,망사
2,3,9,디아볼라,한,암,3세,53.5,,마누엘,리카디,♠조건진,목,456(-5),4.6,1.4,망사눈
3,4,4,천년의고도,한,수,3세,55,,문세영,배대선,♠류주영,6,472(13),7.2,1.8,망사
4,5,12,최강캠프,한,암,3세,53,,다비드,사이먼,♠함춘,½,457(10),9.5,2.0,"혀끈, Triabit"
5,6,11,블루밴드,한,암,3세,53,,송재철,이신영,♠정영식,1½,437(-12),27.6,5.3,"망사+,망사눈-"
6,7,5,해피하와이,한,암,3세,52,,(-1)김효정,박윤규,♠오종환,2½,489(12),135.7,28.8,"망사, 반가지큰, 혀끈"
7,8,1,마하천하,한,암,4세,54,,윤영민,강환민,장철환,2½,522(8),46.7,8.3,계란형큰
8,9,8,서울시티,한,암,3세,54.5,,박태종,최봉주,♠이시환,머리,453(-7),27.2,8.6,"계란형큰, 망사눈"
9,10,2,파크데이,한,암,3세,53,,조재로,배휴준,류재욱,1½,432(5),58.5,8.2,"계란형큰, 망사눈"
10,11,6,원더풀힐스,한,암,3세,53.5,,김정준,김동철,♠지대섭,5,411(-6),26.5,3.8,망사
11,12,10,젝스칸,한,거,3세,55.5,,김옥성,박희철,윤명수,1¾,469(5),27.9,4.7,"계란형큰, 망사눈"
0,1,3,논스톱플라잉,한,암,3세,52,29,(-1)김효정,배대선,♠태립,,445(-5),7.3,1.9,망사눈
1,2,5,금로열,한,수,3세,55.5,31,이동하,우창구,♠배태곤,2½,464(7),4.6,1.6,"반가지큰+, 눈가면,Triabit-"
2,3,2,갑오풀퀸,한,암,3세,54,31,문세영,이관호,♠김평갑,½,425(-1),2.1,1.2,"자극판, 망사"
3,4,4,달리는에이스,한,거,4세,53.5,27,다나카,박희철,경규환,1,468(3),36.0,4.6,"계란형큰, 망사눈"
