,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,파워박스,한,수,2세,55,,김용근,송문길,♠정형철,,469(7),8.6,1.3,반가지큰+
1,2,1,유쾌한선택,한,수,2세,55,,임기원,박재우,♠김세권,½,489(6),1.1,1.0,"망사눈+,망사-"
2,3,4,터프가이,한,수,2세,54,,(-1)임다빈,정호익,♠(주)디알엠씨티,1¾,526(1),14.7,2.5,"계란형큰, 망사눈"
3,4,9,대박스타,한,수,2세,55,,이혁,김동철,♠오종환,7,480(-6),16.8,2.2,승인편자+
4,5,10,포사포사,한,수,2세,55,,조상범,지용철,박시용,½,490(1),26.0,4.6,망사눈
5,6,8,패스트트랙,한,수,2세,55,,하정훈,강환민,♠윤우환,½,466(-2),67.1,6.7,"계란형큰, 망사"
6,7,7,실버스타,한,암,2세,53,,송재철,최용건,♠(주)나스카,¾,428(-3),40.8,2.0,계란형큰
7,8,3,멋진기록,한,수,2세,55,,조한별,박윤규,정기찬,3,519(0),125.0,12.9,망사
8,9,11,골드윙,한,수,2세,55,,김정준,최영주,말사모,¾,443(-7),533.9,61.4,망사눈+
9,10,2,챔프스타일,한,암,2세,53,,정정희,안병기,박정웅,머리,461(6),71.6,11.9,망사+
10,11,5,보스베이비,한,수,2세,55,,이동국,손영표,조중호,7,457(-2),1677.9,42.7,"계란형큰+,눈가면+"
0,1,4,정문지존,한,거,3세,56,,함완식,홍대유,♠김재영b,,498(-2),4.9,1.1,
1,2,10,지산군,한,수,3세,56,,이철경,이관호,♠(주)인펨,½,419(3),54.7,4.8,"계란형큰, 망사"
2,3,6,거센돌풍,한,수,3세,56,,김동수,최상식,♠강석대,½,471(-5),9.6,2.3,망사
3,4,9,시선주마,한,암,3세,54,,김효정,안해양,천사들의 안장,3,493(1),1.2,1.0,망사
4,5,7,퍼스트로드,한,암,3세,54,,조상범,박대흥,죽마조합,3,464(14),49.4,3.9,망사
5,6,11,비제이플래시,한,거,3세,56,,다비드,리카디,♠이시돌협회,2,498(-4),24.2,2.9,
6,7,2,볼드어게인,한,암,3세,54,,김정준,전승규,신상섭,¾,436(1),41.7,5.5,"Triabit, 망사눈"
7,8,3,최강돌진,한,수,3세,56,,문성혁,김동철,♠김선식,6,504(5),51.4,2.8,망사
8,9,5,다모아트리플,한,수,3세,56,,김귀배,손영표,박흥길,¾,485(-6),815.1,52.1,
9,10,12,달빛타고,한,암,3세,50,,(-4)김아현,김동철,김종식,6,417(-5),320.2,29.4,
10,11,8,시크릿힐,한,암,3세,54,,이동국,구자흥,김근영,2½,433(-11),747.1,72.6,망사
11,12,1,투에이스,한,거,3세,56,,정정희,임채덕,♠김순건,9,473(-6),314.6,19.4,"계란형큰, 망사"
0,1,2,멋진가이,한,거,3세,56,,이용호,최영주,♠이장운,,440(1),70.5,11.7,
1,2,5,부스터로켓,한,암,4세,54,,김동수,최봉주,윤지중,½,495(-4),2.7,1.7,망사눈+
2,3,6,따뜻한빛,한,암,3세,54,,조한별,안병기,♠우태율,1¼,447(0),55.6,9.7,망사눈
3,4,11,송암플레이어,한,암,4세,54,,문성혁,전승규,♠송암축산,머리,451(2),15.9,4.5,"Triabit, 망사눈"
4,5,9,비봉마루,한,암,4세,50,,(-4)김아현,서정하,유영준,2½,489(-6),41.8,9.0,
5,6,7,토루크막토,한,암,3세,54,,문정균,곽영효,김봉섭,¾,462(-8),61.3,6.9,"계란형큰, 망사눈"
6,7,1,럭셔리킹,한,수,3세,56,,김효정,김동철,♠김명식,목,462(4),7.1,1.6,
7,8,4,정성대로,한,암,3세,54,,이혁,최용건,임정균,머리,489(6),2.4,1.8,"계란형큰, 망사"
8,9,10,조이풀피스,한,거,3세,56,,김귀배,이신영,최장석,1½,449(6),15.8,3.4,"계란형큰, 망사"
9,10,8,금세다,한,거,3세,56,,이동국,박병일,♠배태곤,머리,483(2),63.2,10.5,"계란형큰, 망사눈"
10,11,12,패밀리캡틴,한,수,3세,56,,황순도,임봉춘,류재욱,3,446(1),40.9,2.3,눈가면
11,12,3,찬기참,한,암,3세,54,,빅투아르,강성오,♠김세민,3,448(3),12.5,2.0,"계란형큰, 눈가면"
0,1,7,폴카,한,암,4세,54,,김용근,조현수,정광화,,447(5),8.3,1.8,"계란형큰, 망사눈"
1,2,4,히트에이스,한,암,3세,54,,이철경,이관호,정승희,목,481(7),2.0,1.3,"계란형큰, 망사"
2,3,11,강한여전사,한,암,4세,54,,지하주,신삼영,♠조창규,1,479(2),10.7,4.4,눈가면
3,4,8,상승행진,한,수,3세,52,,(-4)김아현,지용철,곽태훈,3,472(1),19.7,2.9,
4,5,1,내길의축복,한,암,4세,54,,김옥성,홍대유,유종국,¾,475(-4),25.5,5.8,
5,6,12,워리어선더,한,거,4세,56,,유승완,최봉주,윤지중,2½,487(-4),30.3,5.9,"계란형큰, 눈가면"
6,7,2,특급여왕,한,암,3세,53,,(-1)임다빈,최영주,말사모,머리,438(3),3.8,1.8,망사눈
7,8,10,소중한기억,한,거,3세,56,,정정희,배휴준,♠이성님,머리,493(11),95.7,19.2,망사눈
8,9,3,마이더스캠프,한,수,3세,56,,문성혁,서인석,이유환,1½,454(1),20.0,2.1,"계란형큰, 눈가면"
9,10,9,아킬리온,한,수,3세,56,,박현우,안해양,♠김한수,2½,510(-4),77.2,26.4,
10,11,5,디바인파워,한,수,4세,56,,문정균,손영표,류재욱,6,479(-14),116.7,33.6,망사눈
11,12,6,럭키석포,한,거,4세,56,,임기원,박재우,♠럭키팜,8,505(-6),12.8,2.7,"자극판, JR러깅, 망사눈"
0,1,10,럭키어필,한,수,3세,56,,문성혁,김동철,♠금악목장,,458(6),5.9,2.3,망사눈
1,2,1,서울데이,한,거,4세,52,,(-4)김아현,박희철,조병해,1,489(-8),38.5,11.9,
