,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,월드포스,한,암,2세,53,,김정준,안병기,♠손병철,,481(-3),1.2,1.1,망사눈
1,2,7,스피드갤럽,한,암,2세,53,,정정희,리카디,♠홍종철,8,467(4),5.7,1.4,망사눈+
2,3,6,금성크라운,한,수,2세,55,,이철경,서인석,♠조창규,목,505(0),28.7,5.0,"계란형큰, 망사눈"
3,4,2,노스몰선,한,암,2세,52,,(-1)임다빈,정호익,♠김평갑,½,497(0),15.9,2.2,계란형큰
4,5,1,포에버드림,한,거,2세,55,,송재철,이관호,♠이진경,1¼,469(-11),65.6,8.7,망사눈
5,6,9,영블러드,한,수,2세,55,,박을운,김동철,♠김선식,4,478(3),11.8,1.3,망사눈
6,7,10,킹마운틴,한,수,2세,55,,이용호,홍대유,♠이미경,1,529(14),144.8,22.2,
7,8,5,질주전사,한,수,2세,55,,유승완,김동균,김조은,2½,491(6),25.4,2.4,
8,9,8,피엔에스땅콩,한,수,2세,55,,이해동,배휴준,♠피엔에스커튼월,3,439(5),278.6,12.0,
9,10,3,라온더피버,한,암,2세,53,,조상범,박종곤,♠라온건설,1,440(-5),84.9,30.2,망사눈
0,1,5,옐로우캣,한,암,3세,54,,이철경,서인석,♠박성구,,520(-9),2.6,1.4,"계란형큰+, 망사눈"
1,2,1,그레이캣,한,수,3세,52,,(-4)김아현,서홍수,♠김명식,¾,455(1),4.0,1.5,"계란형큰, 망사눈"
2,3,4,특급여왕,한,암,3세,54,,김정준,최영주,말사모,5,440(2),24.9,9.2,망사눈
3,4,3,더블테이크,한,암,3세,54,,먼로,안해양,♠김성래,1¾,469(1),4.6,1.7,망사눈
4,5,7,포사포사,한,수,2세,55,,조상범,지용철,박시용,목,487(-3),41.5,3.9,망사눈
5,6,9,비제이플래시,한,거,3세,56,,다비드,리카디,♠이시돌협회,2½,505(7),21.0,5.7,계란형큰+
6,7,12,블랙킹,한,수,4세,56,,김동수,이신영,♠김두식,목,463(11),288.9,29.7,망사눈
7,8,11,금세다,한,거,3세,56,,이동국,박병일,♠배태곤,¾,489(6),243.7,10.7,"계란형큰, 망사눈"
8,9,6,페페런,한,거,3세,56,,유승완,전승규,박기태,½,477(7),41.9,3.8,"계란형큰, 망사, 혀끈"
9,10,10,블로마인드,한,거,3세,55,,(-1)임다빈,박대흥,♠요시다 가츠미,½,470(-12),69.8,7.6,"계란형큰, 망사눈"
10,11,2,리얼콩코드,한,암,3세,54,,송재철,신삼영,♠이진경,7,462(12),4.2,1.5,"계란형큰, 눈가면"
11,12,8,헤시안,한,수,3세,56,,김귀배,박병일,신기철,5,536(-1),194.7,18.7,
0,1,9,원더풀케이,한,수,3세,56,,다비드,배대선,♠강경운,,444(-5),1.9,1.3,망사
1,2,2,지금여기에,한,수,3세,56,,유승완,김윤섭,♠최성룡,4,426(-1),17.4,3.6,
2,3,11,신의한수,한,수,3세,56,,박을운,최용건,장철환,½,502(-2),5.9,1.9,계란형큰-
3,4,6,하니,한,암,3세,54,,김정준,임채덕,황혜정,6,437(10),19.3,4.7,"Triabit, 승인편자, 망사눈"
4,5,12,상승행진,한,수,3세,52,,(-4)김아현,지용철,곽태훈,½,471(-1),12.8,4.1,
5,6,1,럭키밸리,한,암,3세,54,,조상범,안병기,정찬헌,¾,512(-1),7.0,2.8,망사눈
6,7,10,원더풀샘,한,암,3세,54,,먼로,박희철,윤훈열,½,512(-4),6.6,1.5,"계란형큰,눈가면+"
7,8,3,월드메니피,한,암,3세,54,,박현우,서인석,♠이성님,9,452(11),41.5,6.2,"계란형큰, 눈가면"
8,9,5,대승가온,한,암,4세,54,,이철경,서인석,문석현,1¾,434(7),31.8,2.7,눈가면
9,10,7,하륭,한,수,3세,56,,빅투아르,안해양,임흥호,3,498(12),401.9,16.2,망사
10,11,4,봄꽃,한,암,3세,54,,조한별,최용건,♠박성구,14,477(4),387.0,32.3,
11,,8,매직의함성,한,수,3세,56,,하정훈,이관호,♠황의영,주행중지,501(-8),101.2,18.5,"계란형큰, 망사눈"
0,1,9,남산시대,한,수,3세,57,34,빅투아르,박병일,♠이기선,,494(3),1.7,1.1,"계란형큰, 혀끈"
1,2,12,아델나래,한,거,3세,55,30,이용호,송문길,♠이종훈,8,499(8),270.6,7.5,망사눈
2,3,7,록파이터,한,수,3세,55.5,31,김동수,최상식,♠강승연,½,476(-7),7.2,2.2,"계란형큰, 눈가면"
3,4,5,실버드래곤,한,거,5세,55,30,정정희,임봉춘,♠윤우환,2½,477(5),13.8,2.6,"반가지큰, 망사눈"
4,5,10,올드스페셜,한,수,3세,55,30,다비드,박재우,♠이진경,머리,474(2),8.0,2.8,망사눈
5,6,6,논스톱기상,한,수,3세,54.5,29,임기원,신삼영,♠태립,목,511(0),4.4,1.5,"계란형큰+,망사+,망사눈-"
6,7,8,마루캐슬,한,암,4세,*52,24,문정균,손영표,류재욱,1¾,499(-2),282.9,14.7,"계란형큰, 망사눈"
7,8,11,코리안펄,한,거,4세,51,28,(-4)김아현,서홍수,♠박순옥,½,443(-2),470.2,17.3,"계란형큰, 망사"
8,9,4,알파독,한,거,4세,56,32,조상범,박대흥,♠우순근,코,508(3),31.5,4.8,"계란형큰, 망사눈"
9,10,2,원더풀오렌지,한,암,4세,53,30,김효정,배대선,♠(주)녹원목장,½,464(0),62.7,5.0,망사
10,11,3,논스톱위닝,한,거,5세,54.5,29,김정준,유재길,♠태희종합건설,½,456(3),45.5,3.3,망사눈
11,12,1,해피먼스,한,암,4세,*52,26,조한별,박윤규,♠박덕희,2½,506(-1),318.8,34.6,"계란형큰, 눈가면"
0,1,7,드림노크,한,암,3세,56,35,유승완,김동균,♠드림커뮤니티,,463(0),1.4,1.1,망사눈
1,2,11,댄싱위드유,한,암,3세,53.5,30,임기원,박재우,♠서창식,2½,441(-1),10.9,2.7,망사+
2,3,12,블랙루키,한,암,3세,54,31,조상범,강성오,이용대,1½,462(5),7.1,1.7,망사눈
3,4,5,골드스파이크,한,암,3세,53.5,30,송재철,송문길,박복용,머리,492(12),22.7,2.8,망사눈
4,5,6,드림걸스,한,암,4세,53,29,다비드,우창구,♠드림커뮤니티,½,428(2),14.2,2.9,Triabit
5,6,4,케이블레이드,한,암,3세,54,31,먼로,토니,♠김형란,3,480(2),8.6,1.5,"계란형큰, 망사눈,혀끈-"
6,7,10,히어로스피드,한,암,3세,54,31,김동수,최용건,♠고재완,½,435(1),33.1,5.8,"계란형큰, 망사눈"
7,8,8,다울퀸,한,암,3세,51.5,26,조한별,최용건,♠김봉겸,1¼,488(0),241.9,9.0,계란형큰
8,9,3,퍼텐셜에너지,한,암,4세,53.5,32,(-1)임다빈,김동철,♠박재범,¾,492(3),64.0,6.9,망사
9,10,1,농본락,한,암,4세,*52,25,김효정,배대선,♠김용래,½,415(-7),462.0,59.8,망사
10,11,9,일향달마,한,암,3세,53,29,박을운,조현수,이창모,1½,467(15),129.4,24.7,"계란형큰, 망사"
11,12,2,삼상,한,암,3세,51.5,26,정정희,임봉춘,이종천,6,488(2),56.9,20.3,"계란형큰, 망사"
0,1,9,유니콘브라보,미,수,3세,52.5,39,송재철,최용구,♠권태석,,497(23),5.6,1.8,"계란형큰, 망사눈"
