,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,킹즈스텝,호,수,3세,55,38,임기원,박재우,♠오종택,,476(-1),9.1,2.0,망사눈
1,2,2,명진플라이,미,거,2세,54,38,이현종,박대흥,♠(주)자성실업,5,468(-9),14.0,5.5,"계란형큰+,망사눈+"
2,3,3,브리가디어제너럴,호,수,3세,55,38,송재철,서범석,♠청팅콩,2½,478(-15),2.1,1.1,
3,4,11,아메리칸포스원,미,수,2세,54,38,이동하,지용철,♠서정범,¾,503(11),40.2,6.5,
4,5,6,문학에카티,미,수,2세,54,39,박태종,정호익,세계건설(주),½,503(3),3.3,1.1,눈가면
5,6,9,문학서브,미,수,2세,54,38,문세영,홍대유,세계건설(주),6,498(-11),15.5,3.7,망사눈
6,7,4,그레이킹덤,미,수,2세,54,38,안토니오,지용철,♠장석린외1인(신치구),1¾,511(12),90.9,14.3,
7,8,12,탑플라잉,호,거,3세,52,38,(-3)문성혁,서인석,이미양,3,473(-20),45.1,12.2,
8,9,1,켄터키망치,미,거,2세,54,38,김용근,강환민,♠(주)나스카,코,474(0),8.9,2.4,계란형큰
9,10,10,레벨탑,호,수,3세,55,38,빅투아르,박재우,이미양,2½,472(1),37.9,8.1,"반가지큰+, 망사눈"
10,11,8,더검푸,미,수,2세,54,38,다비드,사이먼,♠한명로,1¾,458(1),41.0,8.6,"Triabit+,눈가면+"
11,12,7,아리안왕자,호,수,3세,55,38,유승완,이신영,♠윤우환,3,501(17),340.4,43.9,망사눈+
0,1,9,스마트파티,한,암,3세,54,,안효리,심승태,♠김태성,,464(-4),158.7,38.4,망사
1,2,8,큐피드여왕,한,암,3세,54,,문정균,박흥진,♠서순배,½,481(1),2.3,1.1,망사눈
2,3,6,하늘공원,한,암,3세,54,,마누엘,강성오,♠김기종,½,466(9),12.6,2.8,"계란형큰, 망사눈"
3,4,10,피스오브룰즈,한,암,3세,54,,함완식,김동균,♠이혜란,1¼,474(8),19.8,5.6,망사눈
4,5,11,솔개바람,한,암,3세,54,,다비드,이희영,♠이종욱,머리,463(-5),28.6,3.8,
5,6,1,애니포스원,한,암,3세,54,,박태종,정호익,♠서정범,1,423(12),17.0,3.3,망사눈
6,7,3,서울매직,한,수,3세,55,,(-1)조상범,김동철,♠이시환,코,456(-6),3.4,1.5,망사
7,8,5,라온브라이언,한,거,3세,56,,안토니오,이신영,♠라온건설,3,495(-11),27.8,9.0,
8,9,4,정성와일드,한,암,3세,54,,문세영,강환민,임정균,1,429(1),8.4,2.5,망사+
9,10,2,페넘브라,한,암,3세,54,,박상우,김대근,김윤호,1¼,430(5),8.2,2.1,
10,11,7,리빙인더모던,한,암,3세,54,,송재철,박종곤,♠김정철,7,443(21),58.6,17.0,반가지큰+
