,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,컴플리트타임,한,암,2세,53,,임기원,박재우,♠장세준,,467(7),1.3,1.0,망사눈
1,2,1,화랑투데이,한,수,2세,55,,장추열,전승규,♠박웅진,6,509(1),8.9,1.8,"Triabit+,망사눈+"
2,3,5,대박스타,한,수,2세,55,,박을운,김동철,♠오종환,목,479(-1),13.1,1.9,승인편자
3,4,8,은혜서브,한,암,2세,53,,김효정,박병일,강태구,4,475(-4),5.5,1.4,망사눈
4,5,7,유레카,한,수,2세,55,,이용호,이신영,♠(주)나스카,1¾,498(13),25.0,3.0,계란형큰
5,6,6,매직러시,한,수,2세,55,,문성혁,서인석,♠최상기,1½,486(-6),61.3,9.5,
6,7,9,제이랩터,한,암,2세,53,,송재철,송문길,♠허장원,½,458(-3),46.7,5.2,
7,8,10,바람살,한,암,2세,53,,문정균,최상식,제일사료(주),1¼,475(-1),126.5,11.8,망사
8,9,12,바로퀸,한,암,2세,52,,(-1)임다빈,박윤규,♠박평양,½,438(19),70.3,45.3,"망사눈+,눈가면-"
9,10,3,함평여왕,한,암,2세,53,,김용근,최영주,♠함평제일,½,472(8),122.5,26.5,
10,11,4,워프나인,한,수,2세,55,,이철경,서인석,홍상기,9,454(-2),779.3,59.4,
11,,2,너를응원해,한,암,2세,53,,최범현,이준철,♠임동현,출전취소,0(0),----,----,
0,1,10,매직그레이스,한,암,2세,53,,문성혁,서인석,♠최상일,,488(7),3.3,1.1,계란형큰
1,2,2,글로벌매직,한,수,2세,55,,함완식,최상식,♠장재형,2½,462(3),1.6,1.2,망사눈
2,3,11,예술이야,한,거,2세,55,,안토니오,최용구,♠강무웅,7,481(4),13.9,1.6,"반가지큰,망사눈+"
3,4,9,우뚝,한,수,2세,54,,(-1)임다빈,우창구,♠배은정,¾,480(19),455.7,44.2,망사+
4,5,1,빛의대륙,한,암,2세,53,,김효정,배대선,미리내,코,473(3),22.2,2.6,
5,6,12,거문,한,암,2세,53,,김용근,이준철,♠최현우,1¾,482(11),25.1,4.9,
6,7,5,라로마네,한,암,2세,53,,박을운,박천서,♠박병룡,1¼,441(-8),32.3,7.1,망사눈
7,8,3,푸른빛깔,한,수,2세,55,,방춘식,지용철,♠이수길,1¼,461(0),495.5,13.4,
