,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,피엔에스수,한,암,2세,53,,박을운,이준철,♠피엔에스홈즈,,400(-8),46.2,5.8,
1,2,12,천리총,한,암,2세,53,,조상범,배휴준,조금제,머리,463(-1),10.2,2.6,
2,3,1,컴플리트럭키,한,암,2세,53,,임기원,박재우,♠장세준,¾,469(-6),9.4,2.6,망사눈
3,4,4,멋진기록,한,수,2세,55,,다비드,박윤규,정기찬,2½,510(-9),6.3,3.1,망사-
4,5,5,천지지대,한,수,2세,55,,송재철,곽영효,♠최임규,코,496(21),2.6,1.0,망사+
5,6,9,와일드삭스,한,수,2세,55,,유승완,이관호,♠김창식,½,467(3),4.0,1.5,망사
6,7,11,라온더특급,한,거,2세,55,,먼로,박종곤,♠라온건설,4,466(2),5.0,1.7,망사눈
7,8,7,럭센,한,수,2세,55,,하정훈,임채덕,손칠규,3,483(-1),395.1,40.7,"Triabit, 망사눈"
8,9,2,정문스피드,한,수,2세,55,,최원준,홍대유,♠김재영b,1,498(2),288.0,37.2,
9,10,8,사려니로키,한,거,2세,55,,이용호,이신영,♠오영익,1¾,455(17),113.3,22.2,"계란형큰, 망사눈"
10,11,6,천스닥,한,암,2세,53,,김정준,김윤섭,조금제,1½,465(6),158.8,28.0,
11,12,10,메탈,한,암,2세,53,,김귀배,박병일,신기철,4,415(4),150.4,43.2,"계란형큰, 눈가면"
0,1,2,한강매직,한,암,2세,53,,유승완,곽영효,♠나기두,,434(7),3.4,1.6,망사눈
1,2,10,로드에이스,한,수,2세,55,,박을운,김동철,♠손병철,2½,492(-2),3.0,1.3,눈가면+
2,3,3,럭키크라운,한,암,2세,53,,송재철,배휴준,♠이미경,½,476(0),14.0,1.9,
3,4,5,희망가득,한,암,2세,53,,김효정,리카디,최용도,¾,462(5),78.1,5.6,망사눈+
4,5,1,라온더대쉬,한,암,2세,53,,임기원,박종곤,♠라온산업개발(주),1¼,471(2),2.4,1.3,망사눈
5,6,8,지스타,한,수,2세,55,,김정준,이관호,♠(주)인펨,3,467(-9),14.5,2.1,"계란형큰, 망사"
6,7,6,에이스플랜,한,수,2세,55,,빅투아르,홍대유,♠황봉기,5,492(10),202.7,26.3,"망사눈+,눈가면-"
7,8,9,위너카이,한,수,2세,55,,조상범,우창구,♠전영범,1½,527(-7),23.0,5.0,
