,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,함평나비,한,암,3세,54,,김정준,최영주,♠함평제일,,490(8),1.7,1.2,망사+
1,2,7,메니스피어,한,암,3세,54,,함완식,김동균,♠김영완,5,457(15),5.0,1.6,망사
2,3,6,송암베스트,한,암,3세,54,,이현종,강환민,♠송암축산,½,435(12),18.3,2.6,
3,4,8,돌배,한,암,3세,54,,김용근,최상식,♠임한용,½,460(-14),8.5,1.6,망사
4,5,11,메니에이스,한,암,3세,54,,최범현,곽영효,♠나기두,4,468(-4),11.4,2.8,망사눈
5,6,10,머스탱참,한,암,3세,54,,조상범,김동철,♠김세민,목,487(8),78.6,11.7,망사+
6,7,2,비밀상자,한,암,3세,54,,유승완,송문길,♠정형철,1¼,419(-4),76.9,15.9,반가지큰
7,8,1,피엔에스싱,한,암,3세,54,,박병윤,배휴준,♠피엔에스홈즈,½,452(5),28.2,5.3,망사+
8,9,3,에클레어더원,한,암,3세,54,,김효정,전승규,♠토마스 리,코,435(-8),17.7,3.6,"망사눈,계란형큰-"
9,10,12,엠제이타임,한,암,3세,54,,정정희,박재우,♠박정재,1,457(-13),63.7,16.5,
10,11,9,터프여제,한,암,3세,53,,(-1)임다빈,정호익,♠김광명,6,496(10),80.6,15.6,양털코
11,12,4,송암누리,한,암,3세,54,,김옥성,김윤섭,♠송암축산,5,448(-1),24.0,4.6,"가지+,망사눈+"
0,1,7,함평여왕,한,암,3세,54,,김옥성,최영주,♠함평제일,,469(0),25.8,4.2,
1,2,6,플라잉아테나,한,암,3세,54,,문세영,이신영,♠김형순,½,491(-8),2.6,1.5,"계란형큰+,망사"
2,3,3,나의나라,한,거,4세,56.5,,이현종,강성오,♠이관형,1¾,478(-3),3.1,1.1,"계란형큰,망사눈"
3,4,9,걸작맨,한,거,4세,56.5,,함완식,박윤규,♠박덕희,9,483(-5),8.9,2.2,"계란형큰,눈가면"
4,5,5,빅에너지,한,수,4세,56.5,,안토니오,이관호,♠김광명,목,502(0),3.6,1.4,망사
5,6,1,밀리언퀸,한,암,3세,54,,박현우,박천서,함운일,1¼,479(1),32.5,4.3,망사눈
6,7,4,티즈파이팅,한,거,4세,56.5,,김효정,안병기,신승열,2½,458(-8),27.1,3.4,"계란형큰,망사눈"
7,8,2,슈퍼파크,한,암,5세,54.5,,조상범,배휴준,♠이성재,1,464(-4),43.9,4.9,"계란형큰,망사,혀끈"
8,9,8,이스트트로스,한,암,4세,54.5,,김귀배,서인석,♠김영구,1¼,489(-10),51.5,12.7,자극판
0,1,4,금성맨,한,수,3세,56,,박병윤,김윤섭,♠조창규,,490(1),3.9,1.6,망사
1,2,1,그랜드스타,한,수,4세,56.5,,유승완,박재우,♠박정재,코,525(6),2.3,1.4,망사눈
2,3,12,에이원킹,한,수,6세,56.5,,김효정,유재길,임영수,½,493(3),81.6,18.7,망사눈
3,4,10,에피파니,한,수,4세,56.5,,김옥성,안병기,♠우태율,½,493(-4),39.4,7.1,"계란형큰,망사"
4,5,3,디바인파워,한,수,5세,56.5,,장추열,손영표,류재욱,½,484(-5),9.7,2.5,계란형큰
5,6,9,사우스반,한,암,6세,54.5,,박상우,서범석,♠임종근,1¾,426(-2),38.4,6.3,
6,7,7,샤인뮤직,한,암,5세,54.5,,방춘식,심승태,♠김용래,2½,465(-8),25.9,5.8,눈가면
7,8,2,비바챔피언,한,수,4세,56.5,,박현우,임봉춘,박세용,머리,506(-1),8.9,2.5,망사
8,9,11,애플민트,한,거,4세,56.5,,정정희,리카디,노만영,5,475(0),11.8,2.6,"계란형큰,망사눈,혀끈+"
9,10,8,엠제이스톰,한,수,4세,56.5,,함완식,김동균,♠박정재,4,515(-3),12.2,2.9,"계란형큰,망사눈"
10,11,6,화려한미소,한,암,4세,54.5,,이용호,이신영,♠정영식,4,473(-4),22.0,3.8,혀보정큰
11,12,5,천상성,한,수,4세,53.5,,(-3)김아현,최용건,임정균,1,486(-6),54.7,11.6,"계란형큰,망사눈"
0,1,7,사려니퍼스트,한,수,3세,55.5,31,이용호,이신영,♠오영익,,480(-4),2.5,1.3,망사
1,2,6,골든배지,한,암,5세,55,33,김용근,강성오,♠이경희,½,450(1),4.6,1.8,"망사눈,반가지큰"
2,3,3,러피언파크,한,거,5세,56,31,함완식,김동철,♠박종율,2½,460(0),16.3,3.5,"망사눈,혀끈"
3,4,10,머니가락,한,거,4세,56,30,김효정,배대선,박상헌,코,445(-3),14.3,2.9,망사
4,5,2,리얼팩,한,거,5세,55,27,정정희,박병일,♠임한용,1½,509(-6),7.4,2.3,눈가면
5,6,9,브라보삭스,미,거,5세,57,33,먼로,이관호,♠김창식,머리,475(8),12.1,3.5,"계란형큰,망사"
6,7,8,멋진가이,한,거,4세,55,28,(-1)임다빈,최영주,이장운,½,441(-4),24.0,3.8,
7,8,5,송암캣,한,암,5세,54,29,박현우,안해양,♠송암축산,5,435(1),45.1,10.4,망사
8,9,12,마패봉,한,수,7세,55,26,조상범,지용철,박시용,¾,478(2),55.6,13.0,망사눈
9,10,11,아델나래,한,거,4세,57,33,이현종,송문길,♠이종훈,½,498(-1),18.3,5.5,망사눈
10,11,1,지금여기에,한,수,4세,56,29,김정준,김윤섭,♠최성룡,5,430(-7),43.6,7.5,
11,12,4,금아플로러스,한,수,5세,56,28,안토니오,이신영,♠금아산업(주),3,528(4),7.9,3.1,
0,1,4,라온더아리아,한,암,3세,53.5,32,문세영,박종곤,손광섭,,433(-6),2.1,1.4,망사눈
1,2,7,블랙마스크,한,암,3세,52,29,이현종,리카디,♠이강운,¾,424(-3),4.3,2.0,
2,3,12,파워케이,한,수,3세,55,31,유승완,송문길,♠강경운,1¼,485(-1),5.1,1.8,
3,4,6,초인스파크,한,수,4세,54.5,29,김정준,안병기,♠박남성,1,483(4),20.2,3.4,"계란형큰,망사눈"
4,5,2,럭키크라운,한,암,3세,52.5,30,송재철,배휴준,♠이미경,1,478(-4),42.9,6.2,
5,6,14,그랜드캐슬,한,수,4세,51,26,(-3)김아현,조현수,♠신우철,½,479(14),71.4,14.7,"망사눈,혀끈+"
6,7,5,파인팜,한,암,3세,52.5,30,김용근,박재우,♠럭키팜,머리,480(0),20.7,3.7,망사눈
7,8,11,라스트펀치,한,암,3세,52,29,박을운,곽영효,♠강승연,목,445(3),28.1,4.6,망사눈
8,9,8,일향달마,한,암,4세,*52,27,정우주,조현수,이창모,½,444(-9),153.3,34.0,"계란형큰,망사"
9,10,13,원더풀금성,한,암,4세,*52,25,김옥성,신삼영,♠조창규,1¾,459(5),109.1,15.7,망사
10,11,9,불의가속,한,거,4세,53.5,27,이혁,손영표,신상섭,½,438(-9),69.2,21.0,"계란형큰,망사눈"
11,12,1,피엔에스수,한,암,3세,52.5,30,박병윤,이준철,♠피엔에스홈즈,2½,390(-13),45.5,10.1,
12,13,3,실버스타,한,암,3세,52.5,30,먼로,최용건,♠(주)나스카,2½,437(3),9.1,1.8,망사
13,14,10,캐치참,한,암,4세,53.5,31,최시대,강성오,♠김세민,14,463(-2),45.7,5.9,"계란형큰+,승인편자+,양털코+"
0,1,2,모스트스피드,한,암,4세,56.5,49,이현종,서인석,♠고재완,,446(-3),3.7,1.8,"계란형큰,망사눈"
1,2,9,그린폭주,한,암,4세,*52,36,박을운,홍대유,♠김재영b,1¾,475(-2),16.8,4.7,
2,3,5,섀도우퀸,한,암,5세,*52,31,이용호,신삼영,링크폴로,½,480(6),82.6,8.6,"계란형큰,눈가면"
3,4,8,베스트타임,한,암,4세,53,42,송재철,임봉춘,♠박정재,¾,463(-7),9.7,2.1,망사눈
4,5,7,최강퀸,한,암,4세,54,44,먼로,박대흥,♠박남성,3,482(8),2.4,1.2,계란형큰
5,6,11,안양호랑이,한,암,5세,*52,39,김옥성,홍대유,(주)에이에프피,½,468(3),20.4,5.9,망사눈
6,7,6,원더풀루비,한,암,6세,57,50,장추열,배휴준,♠지대섭,목,451(-21),19.6,3.5,"Triabit ,망사"
7,8,3,러브레이스,한,암,6세,55,48,(-1)임다빈,최봉주,♠오호극,¾,483(-5),62.4,8.0,"계란형큰,망사눈"
8,9,1,굿바우,한,암,5세,52.5,41,이혁,이희영,이재상,1,489(-1),21.2,4.8,망사눈
9,10,12,파워타워,한,암,5세,53,42,최범현,최봉주,윤지중,½,470(4),18.4,2.9,망사+
10,11,4,럭키재산,한,암,4세,54.5,45,정정희,박재우,♠럭키팜,1½,447(12),6.2,2.7,망사눈
11,12,10,천사박,미,암,5세,*52,35,김효정,배대선,♠(주)디알엠씨티,5,434(-2),125.5,17.1,망사눈
0,1,9,선더윈드,한,수,5세,57,45,안토니오,리카디,♠조건진,,539(-3),7.5,2.4,망사눈
1,1,10,사려니퀸,한,암,5세,56,48,문세영,구자흥,♠오영익,동순위,453(-12),3.6,1.7,망사눈
2,3,2,위너템플러,한,암,6세,53,40,김정준,박대흥,♠요시다 가츠미,3,446(-8),18.0,3.6,
3,4,5,초토마,한,거,5세,54,36,송재철,전승규,♠박남성,5,481(6),6.5,2.1,"Triabit ,망사눈"
4,5,11,온포인트,한,수,4세,57,47,김용근,강성오,♠박호균,3,471(5),3.1,1.5,
5,6,12,찬란한날,한,수,4세,54,34,장추열,임봉춘,진교원,목,451(2),15.9,2.8,"망사,혀끈"
6,7,7,글라디아토레에이,미,수,6세,54,35,박현우,송문길,♠김형실,4,483(1),86.8,15.3,
7,8,4,스트롱러너,한,수,7세,55,40,박상우,서범석,이성헌,½,480(-5),76.0,10.8,계란형큰
8,9,3,콜조이,한,거,4세,56,44,최범현,곽영효,♠이미경,1¼,457(1),8.1,2.9,망사눈
9,10,13,멋진금성,한,수,5세,56,42,박을운,박재우,♠조창규,½,454(3),83.3,11.6,
10,11,6,와와여장부,한,암,8세,52,34,지하주,배휴준,곽승용,¾,461(-8),78.1,16.7,"계란형큰,망사"
11,12,8,사람이라는별,한,수,5세,55,41,김옥성,안병기,♠우태율,3,537(0),48.2,11.3,"계란형큰,망사눈"
12,13,1,일마레,한,수,6세,54,37,먼로,서범석,♠카도노 시게오,1½,451(-8),18.7,4.1,"계란형큰,망사눈"
0,1,9,치프인디,한,수,4세,58,65,문세영,박대흥,♠박남성,,517(1),1.5,1.0,망사
1,2,5,천지여걸,한,암,5세,53.5,60,유승완,김동균,♠최임규,½,489(-3),22.7,1.7,"계란형큰,망사눈"
2,3,7,최강블랙,한,암,4세,53.5,60,먼로,리카디,♠이강운,7,478(4),2.7,1.2,"계란형큰,승인편자,양털코"
3,4,2,제주의흑선,한,암,7세,*52,51,김효정,서범석,♠무라카미 켄세이,2½,488(-3),85.0,13.6,"계란형큰,망사"
4,5,3,말리부진저,미,거,7세,54,57,이용호,이신영,♠정영식,1,497(10),112.9,15.1,망사
5,6,4,우아륭,한,암,5세,51,57,(-1)임다빈,안해양,임흥호,2½,500(1),24.8,4.2,망사눈
6,7,11,최강파티,한,거,6세,52,53,이혁,박병일,♠이강운,1,493(1),26.1,2.5,"계란형큰,눈가면"
7,8,6,그린다르크,한,암,6세,51,52,김용근,구자흥,♠김재영b,코,458(3),53.6,7.2,"눈가면,반가지큰+"
8,9,1,황금주머니,한,거,7세,51,51,방춘식,김점오,박성하,¾,489(0),44.9,7.3,망사눈
9,10,10,바람을그리다,한,수,6세,55,59,정정희,안병기,♠우태율,머리,482(5),31.9,5.3,"망사,반가지큰"
10,,8,황금해,한,수,5세,52,53,김옥성,임봉춘,진교원,출전제외,474(2),----,----,망사눈
0,1,2,라온퍼스트,한,암,5세,55,103,최범현,박종곤,♠라온산업개발(주),,458(5),4.4,2.0,"망사눈,반가지큰"
1,2,6,이스트제트,한,거,5세,57,122,김용근,서인석,♠김영구,3,498(-7),5.0,2.1,"계란형큰,눈가면"
2,3,8,메니히어로,한,수,5세,57,107,함완식,김동균,♠박정배,코,503(-5),3.6,1.5,"계란형큰,망사눈"
3,4,3,[부]터치스타맨,한,수,5세,57,101,임성실,김영관,♠우만식,¾,536(2),5.4,1.9,"계란형큰,망사"
4,5,4,롤러블레이드,한,수,5세,57,84,안토니오,강환민,♠김형란,1½,509(0),40.0,6.1,"계란형큰,망사눈"
5,6,11,정문사이,한,수,6세,57,81,송재철,홍대유,♠김재영b,2½,542(0),17.0,3.6,"계란형큰,망사"
