,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,영광의캡틴,한,수,3세,56,,김용근,김동균,♠변창덕,,512(-16),2.8,1.0,"계란형큰, 눈가면"
1,2,8,화려한미소,한,암,3세,54,,이용호,이신영,♠정영식,4,478(4),9999.9,9999.9,"혀보정큰+,계란형큰-"
2,3,4,뉴스타영천,한,수,3세,56,,안토니오,박대흥,영천시청,1½,484(1),5.6,9999.9,
3,4,6,그레이트아이,한,수,3세,52,,(-4)김아현,지용철,♠금악목장,½,461(4),9999.9,9999.9,망사눈
4,5,5,옐로우캣,한,암,3세,54,,이철경,서인석,♠박성구,2½,529(-2),9999.9,9999.9,"망사눈+,눈가면-"
5,6,7,런던파워,한,암,3세,54,,다비드,안해양,임현성,¾,444(5),2.8,1.0,"계란형큰+, 눈가면"
6,7,12,원더풀하와이,한,암,3세,54,,김동수,서범석,♠지대섭,1¾,418(4),5.6,9999.9,망사눈
7,8,1,머니탑,한,암,2세,52.5,,장추열,배대선,박상헌,2½,485(8),9999.9,9999.9,망사+
8,9,10,스마일레이디,한,암,3세,54,,조상범,임채덕,박광순,12,412(-2),9999.9,9999.9,"자극판+, 망사눈,가지-"
9,10,11,멋진가람,한,암,3세,54,,이혁,박윤규,정기찬,6,497(-2),5.6,9999.9,망사눈
10,11,3,천지운행,한,수,3세,56,,하정훈,김동철,♠조창석,4,517(11),9999.9,9999.9,망사눈+
11,12,2,런던아이,한,암,3세,54,,박현우,안해양,임현성,15,492(19),9999.9,9999.9,망사눈
0,1,11,누비고,한,수,3세,56,,이철경,서인석,천병득,,513(9),5.6,1.6,"계란형큰, 눈가면"
1,2,3,케이엔라이트,한,거,3세,56,,안토니오,박대흥,♠조경수,목,495(2),5.6,9999.9,"계란형큰+, 망사"
2,3,7,해피먼스,한,암,4세,54,,빅투아르,박윤규,♠박덕희,4,510(0),5.6,9999.9,"계란형큰, 눈가면"
3,4,10,바이킹하트,한,거,3세,56,,송재철,이신영,♠(주)디알엠씨티,3,464(-11),5.6,1.6,계란형큰+
4,5,5,슈퍼버드,한,암,3세,54,,김정준,김윤섭,최장석,6,458(-2),5.6,9999.9,망사
5,6,4,페페런,한,거,3세,56,,김용근,전승규,박기태,1,470(3),9999.9,1.6,"계란형큰, 망사, 혀끈"
6,7,9,선봉골드,한,암,3세,54,,이기회,박천서,한영석,2½,454(1),9999.9,9999.9,"반가지큰-,망사눈-,혀끈-"
7,8,6,퍼지퀸,한,암,3세,54,,김동수,조현수,김욱수,1¼,487(-4),5.6,9999.9,"계란형큰, 망사눈"
8,9,1,원더풀니키야,한,암,4세,54,,조상범,최봉주,♠지대섭,1,455(12),9999.9,1.6,"계란형큰, 망사눈"
9,10,12,사랑다모아,한,암,3세,52,,(-2)임다빈,손영표,박흥길,½,466(-21),9999.9,1.6,망사+
10,11,2,금세다,한,거,3세,56,,이동국,박병일,♠배태곤,2½,481(7),9999.9,1.6,"계란형큰, 망사눈"
11,12,8,젊은영웅,한,수,3세,56,,먼로,최용건,박치문,4,452(-3),5.6,9999.9,계란형큰
0,1,10,스틸더패션,한,암,3세,53,31,김정준,박병일,♠임동현,,505(7),5.6,1.9,망사눈
1,2,12,찬란한날,한,수,3세,54.5,30,장추열,임봉춘,진교원,3,446(0),9999.9,1.9,"망사, 혀끈"
2,3,11,시크릿보스,한,수,3세,54.5,30,다비드,서홍수,♠김명식,코,449(-10),5.6,1.9,망사
3,4,9,별빛보석,한,수,3세,53.5,28,김용근,신삼영,♠이장운,2½,466(-1),9999.9,9999.9,"반가지큰, 망사눈"
4,5,8,파이팅대디,한,거,3세,56,33,박태종,최봉주,♠김정철,1,518(20),5.6,9999.9,
5,6,3,청산가세,한,거,4세,51,31,(-4)김아현,지용철,김종식,4,473(1),9999.9,1.9,망사눈
6,7,6,큐피드불릿,한,거,3세,53.5,28,김효정,배대선,♠서순배,½,463(3),9999.9,9999.9,"계란형큰, 망사눈"
