,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,천하여제,한,암,3세,54.5,,문세영,지용철,♠금악목장,,506(10),1.5,1.1,
1,2,9,최강신기,한,거,3세,55,,다비드,사이먼,♠이기선,½,484(12),24.2,2.3,"Triabit, 눈가면"
2,3,7,터프그레이트,한,암,3세,51,,(-2)문성혁,서인석,(주)늘푸른목장,¾,449(7),41.1,3.8,
3,4,5,스마트군황,한,수,3세,56,,김정준,김동철,김은갑,1,537(2),2.6,1.1,"계란형큰, 눈가면"
4,5,3,애니선,한,암,2세,51.5,,빅투아르,김순근,♠이용식,4,444(-7),75.7,5.9,"반가지큰, 망사눈"
5,6,6,비앙카,한,암,3세,53,,조재로,박희철,♠강석대,목,429(4),92.0,5.6,"망사눈,계란형큰-"
6,7,2,사이먼킹덤,한,수,3세,55,,먼로,김학수,♠이혜란,2½,480(-7),47.9,5.6,망사눈
7,8,10,기로,한,암,3세,52,,(-1)조한별,유재길,전기섭,½,432(1),71.9,8.1,"계란형큰, 망사눈"
8,9,1,호크아리랑,한,암,3세,53,,박태종,최봉주,♠오호극,2,457(1),16.7,2.2,"망사눈,Triabit+,계란형큰-"
9,10,4,언성히어로,한,암,3세,53,,이동국,손영표,노병석,6,467(-2),87.1,10.5,"계란형큰, 망사눈"
10,11,8,골드캡틴,한,거,3세,55,,안효리,심승태,♠김세민,6,419(8),137.9,16.0,"계란형큰+, 망사"
0,1,1,메니챔프,한,수,2세,54,,문세영,안병기,♠조명식,,448(0),3.7,1.2,계란형큰+
1,2,3,메니히어로,한,수,2세,54,,이현종,김동균,♠박정배,½,498(5),1.5,1.0,"양털코+,망사눈-"
2,3,2,흥행질주,한,수,2세,54,,이준철,김대근,♠고광숙,7,463(-19),25.4,3.8,망사눈+
3,4,6,럭키상운,한,수,2세,52,,(-2)김덕현,박재우,최기영,1¾,482(18),9.5,1.7,망사눈+
4,5,4,부스터로켓,한,암,2세,52,,빅투아르,임봉춘,윤지중,목,479(4),62.6,8.9,
5,6,7,동쪽글로리,한,수,2세,54,,박태종,정호익,♠김영구,1,497(8),24.2,3.4,눈가면
6,7,8,해피먼스,한,암,2세,52,,이혁,박윤규,♠박덕희,4,499(-19),41.7,6.3,
7,8,5,센킹,한,수,2세,54,,조재로,박희철,경규환,4,522(6),10.0,2.2,망사눈+
0,1,8,백제의꿈,한,암,2세,52,,먼로,김학수,♠이혜란,,471(4),2.8,1.4,망사눈-
1,2,6,원더풀하트,한,암,2세,52,,문세영,강환민,♠지대섭,1,519(11),23.1,3.5,"계란형큰, 망사눈"
2,3,4,라온라이트맨,한,거,2세,54,,조상범,안병기,♠라온건설,목,456(13),111.9,18.2,"계란형큰+,망사눈+,눈가면-"
3,4,7,더비스트,한,수,2세,54,,안토니오,박병일,♠한명로,1¼,490(19),19.7,2.5,
4,5,1,피케이돌풍,한,수,2세,54,,김정준,심승태,♠김태성,2½,475(4),4.5,1.4,계란형큰
5,6,3,삼정타퍼즈,한,수,2세,54,,이현종,서인석,♠김형란,2,447(0),5.8,1.7,"계란형큰, 눈가면"
6,7,2,럭키명호,한,수,2세,54,,빅투아르,박재우,최기영,5,536(8),2.7,1.3,
7,8,5,초동샤이니,한,암,2세,52,,문정균,최영주,♠손병철,5,447(-13),44.3,5.6,망사눈
8,9,9,스카이타임,한,암,2세,52,,이기회,김동균,권용수,3,504(0),131.8,21.2,
0,1,2,슬립웰,미,수,2세,55,38,하정훈,임봉춘,채승배,,475(-5),7.8,2.0,눈가면+
1,2,5,디케이퍼미르,캐,거,2세,55,38,안토니오,최용구,♠표종순,6,489(-16),1.7,1.2,계란형큰
2,3,3,축복의약속,미,수,2세,55,38,이동하,안병기,신승열,3,537(-3),10.7,2.1,
3,4,1,이스트반,미,거,2세,55,38,이현종,박대흥,♠임종근,¾,458(-6),17.4,4.4,망사
4,5,6,블랙펀치,미,거,2세,55,38,이혁,박종곤,한종희,머리,487(3),7.4,1.8,
5,6,9,은어축제,미,수,2세,53,38,(-2)김덕현,박재우,최기영,¾,473(2),25.5,4.8,망사+
6,7,7,선더비스트,미,수,2세,55,38,조상범,안병기,♠강현철,목,480(0),52.7,12.8,"계란형큰+,눈가면+"
7,8,10,에이스찬,미,수,2세,55,38,박태종,정호익,김광두,3,428(0),31.6,4.8,망사눈
8,9,8,문학리워드,미,암,2세,53,38,빅투아르,홍대유,♠권경자,¾,446(-3),54.4,11.3,망사눈+
9,10,11,금자유,미,암,2세,53,38,먼로,박병일,♠배태곤,½,444(0),46.8,8.2,망사눈
10,11,4,켄터키망치,미,거,2세,55,38,문세영,강환민,♠(주)나스카,1¾,485(11),8.9,2.1,"계란형큰,망사+"
0,1,4,에이스돈키,한,수,3세,54,,(-1)김효정,심승태,♠김순건,,525(-12),34.9,6.2,
1,2,2,대길이,한,거,4세,55.5,,이강서,송문길,♠윤우환,½,431(7),7.0,1.8,"계란형큰, 망사"
2,3,6,슈퍼빅터,한,암,3세,53.5,,이동하,지용철,♠김선식,1½,475(3),5.7,1.7,Triabit
3,4,7,레지나,한,암,3세,52,,(-1)조한별,안해양,신기철,½,447(2),20.8,3.4,
4,5,8,사우스반,한,암,3세,53,,다비드,서범석,♠임종근,½,427(0),8.6,2.1,망사
5,6,3,꼬꼬마레이디,한,암,3세,53,,하정훈,안해양,신기철,3,461(12),17.0,2.8,"계란형큰, 망사"
6,7,1,선샤인특급,한,암,3세,53,,이혁,이신영,박의주,5,501(-5),1.8,1.2,"계란형큰, 망사눈"
7,,5,리커버리탑,한,암,3세,53,,김정준,김윤섭,♠변갑한,주행중지,483(8),7.6,2.2,망사눈
0,1,7,피케이전사,한,거,3세,57,34,하정훈,김동균,♠김태성,,475(-10),3.5,1.4,망사눈
1,2,5,원더풀마리아,한,암,3세,54,31,안토니오,임봉춘,♠(주)녹원목장,½,471(9),2.5,1.3,망사+
2,3,2,바람의미소,한,암,3세,51,21,이현종,전승규,♠류화영,6,484(-2),12.1,2.9,"계란형큰, 망사눈"
3,4,1,당대질주,한,암,3세,52,26,문세영,안해양,조성옥,목,457(1),6.3,1.8,망사눈
4,5,8,플라잉헤라,한,암,4세,51,24,(-2)문성혁,심승태,♠김형순,6,460(5),40.7,10.5,"망사, Triabit"
5,6,4,미라클호프,한,수,3세,55,28,이동하,우창구,♠변갑한,4,472(-6),9.1,2.4,"망사, Triabit"
6,7,6,굿초이스,한,수,4세,55,28,김옥성,이관호,♠박남성,코,523(0),10.7,2.1,"계란형큰, 망사눈"
7,8,3,한일매직,한,수,5세,55,27,박상우,김대근,한일사료,1¼,455(1),11.2,2.6,
0,1,5,슬링스톤,한,거,3세,52,37,문세영,강성오,♠강현철,,459(-8),4.9,1.5,"계란형큰, 눈가면"
1,2,4,빅토리킹,한,거,3세,53,39,먼로,전승규,♠박덕희,3,437(0),1.6,1.1,"계란형큰, 망사"
2,3,6,스타플래티넘,미,거,4세,54,41,다비드,서정하,♠최동근,6,480(7),21.4,3.6,"계란형큰, 망사눈"
3,4,9,불후의명곡,한,거,5세,51.5,36,이동하,강성오,♠김경민,2½,468(4),17.5,3.1,"망사, 반가지큰"
4,5,7,라이즈앤샤인,한,암,4세,51,37,김동수,조현수,권영규,½,488(3),21.1,3.7,
