,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,12,매직레코드,한,암,3세,54.5,,빅투아르,리카디,남기태,,480(-6),6.0,1.7,
1,2,3,실버드래곤,한,거,5세,57,,우에다,임봉춘,지앤지프로덕션,1½,481(1),23.9,4.8,"반가지큰, 망사눈"
2,3,7,김천영웅,한,수,3세,56.5,,김옥성,최봉주,박충범,1¼,480(-20),39.1,7.1,"계란형큰+,Triabit-"
3,4,9,불의가속,한,거,3세,55.5,,(-1)문성혁,손영표,신상섭,2,436(-2),4.3,1.4,망사눈
4,5,11,컴플리트아너,한,수,3세,56.5,,송재철,박재우,♠장세준,코,497(-3),2.7,1.4,망사+
5,6,14,홀리데이참,한,수,3세,56.5,,이혁,유재길,♠김세민,1,464(-12),5.6,2.0,망사
6,7,10,젊은영웅,한,수,3세,56.5,,문정균,최용건,박치문,3,469(3),73.3,33.8,계란형큰+
7,8,2,베스트포스,한,거,4세,57,,부민호,심승태,♠김태성,½,445(3),52.7,12.0,"계란형큰+, 망사"
8,9,1,스톰워리어,한,거,3세,56.5,,문세영,박대흥,양동희,½,483(-19),23.3,8.0,"계란형큰, 망사눈"
9,10,5,티즈파이팅,한,수,3세,56.5,,임기원,안병기,신승열,1½,466(-10),13.8,4.1,"계란형큰+, 망사눈"
10,11,8,데스크탑,한,수,3세,56.5,,조상범,배휴준,조금제,2½,468(16),15.2,2.9,망사눈
11,12,4,엔에스미래,한,수,3세,53.5,,(-3)임다빈,구자흥,♠피엔에스홈즈,5,478(6),114.7,26.2,"계란형큰, 망사"
12,13,13,천문,한,수,3세,56.5,,이해동,배휴준,조금제,1½,467(-3),125.7,33.2,망사눈+
13,14,6,은혜가득,한,수,3세,56.5,,이동국,박병일,강태구,2,425(-6),91.6,49.8,"계란형큰+,망사+"
0,1,1,쇼메이커,한,암,3세,54.5,,김정준,송문길,최종환,,447(13),9.1,1.8,
1,2,12,케이엔메니퀸,한,암,3세,54.5,,문세영,박대흥,♠조경수,목,489(3),1.7,1.3,망사
2,3,14,최강블랙,한,암,3세,54.5,,안토니오,리카디,♠함춘,1¾,464(-10),7.2,1.9,"계란형큰+, 양털코"
3,4,10,베스트천상,한,암,3세,54.5,,송재철,박천서,♠베스트샤인조합,½,455(6),6.7,1.5,"반가지큰, 망사눈"
4,5,8,원더풀금성,한,암,3세,54.5,,조상범,신삼영,♠조창규,6,459(7),125.9,31.2,망사
5,6,5,화려한강산,한,암,3세,51.5,,(-3)임다빈,홍대유,♠김경민,¾,434(-7),94.6,22.6,망사눈
