,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,원평가속,한,수,2세,55,,장추열,정호익,♠김용재,,503(4),2.9,1.3,망사눈
1,2,6,라온더스퍼트,한,암,2세,53,,이혁,박종곤,♠라온산업개발(주),3,461(-12),23.8,4.8,망사눈
2,3,2,천지지대,한,수,2세,55,,송재철,곽영효,♠최임규,5,475(5),23.3,1.7,
3,4,3,컴플리트타임,한,암,2세,53,,임기원,박재우,♠장세준,목,470(-2),1.6,1.1,망사눈+
4,5,9,텐배거,한,수,2세,55,,조상범,강성오,♠김명식,2,454(7),223.0,11.9,"망사눈+,계란형큰-"
5,6,10,천리총,한,암,2세,53,,빅투아르,배휴준,조금제,2,450(8),31.6,2.1,
6,7,11,정상파이팅,한,암,2세,51,,(-2)임다빈,정호익,♠정동진,½,495(8),308.1,33.8,"계란형큰, 망사눈"
7,8,12,브라운참,한,수,2세,55,,김용근,강성오,♠김세민,2½,498(-5),40.1,6.8,
8,9,7,마이티선샤인,한,수,2세,55,,하정훈,임채덕,손칠규,3,444(-13),76.8,42.2,망사눈+
9,10,5,청산영웅,한,수,2세,55,,유승완,이관호,♠황은호,3,441(19),18.8,9.8,망사+
10,11,8,누비강자,한,수,2세,55,,문성혁,서인석,천병득,7,524(-25),21.5,3.5,"계란형큰, 눈가면"
11,12,4,머니탑,한,암,2세,53,,김효정,배대선,박상헌,½,477(3),30.7,11.0,
0,1,5,대산특급,한,수,3세,56,,우에다,구자흥,말사모,,459(10),2.8,1.3,"반가지큰, 망사눈"
1,2,11,매직만점,한,거,4세,56,,문정균,손영표,김창희,11,469(-4),125.3,5.5,
2,3,10,티케이플렉스,한,수,3세,56,,먼로,강환민,♠김태권,2,458(-3),53.3,4.4,"계란형큰,망사-"
3,4,12,스마트파워,한,수,3세,56,,김정준,송문길,김은갑,1¼,452(-1),9.4,1.1,망사
4,5,2,크레이지탱크,한,수,3세,56,,조상범,신삼영,♠서창식,½,490(7),1.6,1.2,"망사, 가지"
5,6,3,지산군,한,수,3세,52,,(-4)김아현,이관호,♠(주)인펨,2½,416(-3),26.5,2.8,"계란형큰, 망사"
6,7,9,천상성,한,수,3세,56,,유승완,최용건,임정균,머리,492(1),16.9,3.8,"계란형큰,눈가면-"
7,8,6,라스트콜,한,수,3세,56,,이기회,손영표,♠강승연,14,447(-13),174.8,21.5,
8,9,8,하륭,한,수,3세,56,,장추열,안해양,임흥호,2½,493(5),200.1,32.5,계란형큰
9,10,4,겅호우,한,수,3세,56,,하정훈,지용철,♠조용학,1,483(-6),137.9,62.3,망사눈
10,11,1,럭셔리돌풍,한,수,3세,56,,지하주,김동균,♠박정재,2½,519(7),111.3,18.5,계란형큰
11,12,7,부케팔로스,한,수,3세,56,,박병윤,유재길,♠권택종,1½,456(1),121.7,20.3,"계란형큰, 망사"
0,1,6,찬란한날,한,수,3세,56,,우에다,임봉춘,진교원,,446(2),7.9,2.1,"망사, 혀끈"
1,2,7,온천하,한,수,3세,56,,조상범,지용철,♠김광명,1¾,478(-5),4.5,1.7,망사눈
2,3,12,사이먼스톰,한,암,4세,52,,(-2)임다빈,조현수,♠이혜란,2,471(10),136.5,16.4,"계란형큰, 망사"
3,4,5,세명햇살,한,암,3세,54,,박을운,서정하,이기철,코,477(2),9.2,2.4,
4,5,4,초인스파크,한,수,3세,56,,먼로,안병기,♠박남성,코,486(2),4.9,1.6,"계란형큰, 망사눈"
5,6,1,세명나래,한,암,3세,54,,조한별,신삼영,이기철,1¼,480(2),36.6,6.4,"계란형큰+,망사-"
6,7,9,글로벌천사,한,암,3세,54,,문정균,최상식,♠장재형,1,456(-7),33.6,4.1,망사
7,8,10,뉴스타영천,한,수,3세,56,,문세영,박대흥,영천시청,¾,483(1),2.9,1.5,
8,9,11,걸작맨,한,거,3세,56,,빅투아르,박윤규,♠박덕희,½,462(-9),40.9,9.5,"계란형큰, 눈가면"
9,10,8,불의가속,한,거,3세,56,,이동국,손영표,신상섭,8,447(-6),9.6,4.3,"계란형큰+, 망사눈"
10,11,3,송암레이서,한,거,3세,56,,부민호,최용건,♠송암축산,6,481(7),141.1,48.3,"계란형큰, 망사눈"
11,12,2,아킬리온,한,수,3세,56,,박현우,안해양,♠김한수,1¼,514(-1),24.3,6.1,
0,1,12,아침함성,한,암,3세,54,,우에다,박희철,♠이미경,,438(0),6.6,2.0,"계란형큰, 망사눈"
1,2,11,어플리트마린,한,암,4세,54,,최범현,홍대유,♠이경희,1¾,462(9),3.3,1.7,눈가면
2,3,8,슈퍼버드,한,암,3세,54,,김정준,김윤섭,최장석,2,460(-7),11.0,2.3,망사+
3,4,7,히어로스피드,한,암,3세,54,,문성혁,최용건,♠고재완,½,436(-12),6.0,2.1,"계란형큰, 망사눈"
4,5,3,라게르타,한,암,3세,54,,박병윤,이신영,♠이성영,2½,455(-1),7.0,2.2,
5,6,4,방탄여걸,한,암,3세,54,,하정훈,이관호,♠김태권,2½,432(10),43.4,5.9,"계란형큰, 망사"
