,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,스펙터퀸,한,암,3세,54,,문세영,이관호,배선규,,453(-4),4.1,1.6,"계란형큰, 망사눈"
1,2,8,에이스윈,한,암,2세,52.5,,송재철,최봉주,♠우상우,1¾,414(6),4.7,1.8,"계란형큰, 망사"
2,3,9,캡틴베스트,한,거,3세,56,,박을운,김동균,최현기,목,454(-2),5.1,1.5,"계란형큰+,망사눈-"
3,4,2,졸리로저,한,수,2세,54.5,,이혁,이희영,♠김정성,2½,463(4),4.6,1.5,망사눈
4,5,5,삼성비바,한,수,2세,54.5,,먼로,박천서,♠한명로,1¼,493(7),5.8,2.1,"망사눈, 혀끈,계란형큰-"
5,6,12,금노래,한,암,3세,54,,이동국,박병일,♠배태곤,1¼,437(-2),12.4,3.7,망사
6,7,7,성파장,한,암,3세,54,,김용근,김순근,서운석,4,484(4),30.2,7.4,"망사눈,혀끈-"
7,8,3,초동샤이니,한,암,2세,52.5,,문정균,최영주,♠손병철,½,459(12),158.9,25.8,망사눈
8,9,1,정문레이저,한,거,3세,56,,마누엘,구자흥,♠김재영b,¾,502(-18),58.9,11.7,"반가지큰+, 망사눈,계란형큰-"
9,10,11,라온슈퍼맨,한,거,2세,54.5,,조상범,박종곤,♠라온건설,1¼,411(-2),175.8,46.2,
10,11,10,케이프어게인,한,암,3세,54,,김정준,김윤섭,김근영,8,479(-18),63.4,13.8,
11,12,6,방주,한,수,2세,54.5,,임기원,박윤규,♠오종환,¾,520(11),20.1,7.2,"반가지큰+,망사눈+,망사-"
0,1,11,송암캔디,한,거,3세,55,,(-1)이동진,박대흥,지원철,,480(-11),4.1,1.6,계란형큰
1,2,4,원더풀팡팡,한,암,3세,54,,먼로,김학수,♠이혜란,3,527(15),5.0,1.6,
2,3,5,패밀리파크,한,암,3세,54,,김용근,신삼영,류재욱,½,449(13),1.9,1.1,"계란형큰, 눈가면"
3,4,3,굿마운트,한,수,4세,56,,김정준,심승태,♠김지훈,1½,451(-7),58.5,7.6,망사
4,5,10,서던맨,한,거,3세,56,,문세영,홍대유,♠이경희,¾,463(9),21.9,4.6,
5,6,8,원더풀오렌지,한,암,2세,52.5,,김효정,배대선,청호컴넷(주),¾,452(5),22.0,2.7,
6,7,6,망치블레이드,한,암,3세,54,,이아나,강환민,♠김병진,½,465(-4),28.2,4.5,"반가지큰, 망사눈"
7,8,12,컬러즈윙,한,암,3세,54,,이현종,박윤규,♠(주)자성실업,1½,432(-4),11.5,2.9,망사눈
8,9,1,뉴드림,한,수,2세,54.5,,유승완,곽영효,김재영a,8,454(0),24.2,4.3,"양털코+,망사눈-"
9,10,9,피엔에스로얄,한,암,2세,52.5,,조재로,배휴준,♠피엔에스홈즈,코,479(18),352.8,54.2,계란형큰
10,11,2,퍼펙트파워,한,수,2세,54.5,,송재철,최상식,지성한,6,505(-2),94.1,24.0,망사
11,12,7,팍스레코드,한,암,3세,54,,하정훈,안해양,임두인,1¾,536(-10),254.7,33.1,망사
0,1,2,메니챔프,한,수,2세,52.5,31,문세영,안병기,♠조명식,,445(-3),2.6,1.1,계란형큰
1,2,3,유롱플라잉,한,거,3세,53.5,30,박태종,정호익,♠장위에셩,2½,432(-3),6.5,1.5,망사눈
2,3,6,케이톱킹,한,수,2세,52.5,31,임기원,박재우,♠오종환,¾,487(-6),1.8,1.0,망사눈
3,4,5,더더비,미,거,3세,56,35,유승완,손영표,김재용,4,487(6),64.2,10.7,망사눈
4,5,9,천년의바람,한,거,3세,53,29,다나카,임봉춘,♠류주영,1,481(3),69.4,10.4,"반가지큰, 눈가면"
5,6,4,삼애질주,한,암,3세,*52,28,김정준,김학수,박세용,½,515(13),37.9,6.1,망사눈
6,7,10,미라클호프,한,수,3세,52.5,28,이동하,우창구,♠변갑한,¾,480(8),26.4,3.4,"망사, Triabit"
7,8,1,위대한파이터,미,거,3세,56,35,문정균,김동철,곽승용,½,520(9),64.4,10.7,"망사눈+,망사-"
8,9,8,엑스블레이드,한,거,3세,53.5,30,이혁,박종곤,♠김형란,1¾,468(-7),71.3,10.6,망사눈-
9,10,12,승리라이크,한,거,4세,52.5,28,이철경,서인석,김재성b,1¼,486(6),92.5,12.9,"계란형큰, 눈가면"
10,11,7,코팔레로,미,거,5세,53,29,송재철,서정하,배창환,10,547(6),132.1,19.3,
11,12,11,동해클럽,일,거,4세,54.5,32,김옥성,서홍수,김갑수,83,467(3),71.6,8.6,망사
0,1,5,어마무시,미,수,2세,51,38,임기원,안병기,♠우태율,,496(-9),2.7,1.4,망사눈
1,2,9,위너크라운,한,거,3세,53.5,41,다비드,곽영효,♠오상철,3,484(-2),3.4,1.2,계란형큰
2,3,1,글로벌보스,미,수,3세,53,40,문정균,최상식,♠장재형,코,504(9),24.2,3.4,"계란형큰+, 망사눈"
3,4,8,리치마인,한,암,4세,53.5,44,마누엘,안해양,김길중,목,493(-6),26.3,3.2,망사
