,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,피엔에스아이,한,수,3세,56,,이혁,배휴준,♠피엔에스커튼월,,511(-4),4.4,1.6,"계란형큰,망사눈"
1,2,5,선더플래시,한,수,3세,56,,김옥성,임봉춘,이장운,코,464(-3),3.8,1.6,"망사,반가지큰"
2,3,9,모닝펄,한,암,3세,54,,이현종,서인석,♠최상기,¾,423(-4),3.3,1.3,"계란형큰,망사눈"
3,4,3,리저브드존,한,암,3세,54,,송재철,강환민,♠김태권,3,466(3),6.2,2.6,망사눈
4,5,11,함평파이터,한,암,3세,54,,김정준,최영주,♠함평제일,¾,498(2),57.3,4.8,"계란형큰,망사눈"
5,6,1,스타프린세스,한,암,3세,54,,박현우,임봉춘,♠금악목장,2,470(-5),315.2,35.9,눈가면
6,7,10,남산무적,한,수,3세,56,,빅투아르,강성오,♠이기선,2½,445(-6),17.1,2.4,"계란형큰,망사"
7,8,7,러너몬스터,한,수,3세,53,,(-3)김아현,최영주,♠손학봉,¾,446(-3),121.3,8.2,망사눈
8,9,6,지스타,한,수,3세,56,,먼로,이관호,♠(주)인펨,1¾,488(1),4.9,2.0,"계란형큰,눈가면"
9,10,8,거센광풍,한,수,3세,56,,이용호,최상식,♠강석대,5,478(6),191.8,72.8,"계란형큰,망사눈"
10,,2,아치참,한,암,3세,54,,박을운,서홍수,♠김세민,출전제외,477(-1),----,----,
0,1,9,엘리트룰즈,한,암,4세,54.5,,김옥성,이희영,♠태희종합건설,,473(-2),6.6,2.2,망사눈
1,2,3,럭키인디,한,암,3세,54,,유승완,안해양,♠김성래,4,406(-4),8.4,3.8,망사-
2,3,1,국향,한,암,4세,54.5,,정정희,박재우,김창만,목,475(2),25.4,2.6,망사
3,4,6,랠리퀸,한,암,3세,54,,장추열,김동균,♠최동근,1¼,462(3),91.6,12.3,망사눈
4,5,5,너를응원해,한,암,3세,54,,하정훈,이준철,♠임동현,1¼,426(-13),3.4,1.5,
5,6,8,런던파워,한,암,4세,54.5,,김효정,안해양,임현성,목,442(-1),6.3,2.2,망사눈-
6,7,4,깡돌이,한,암,4세,51.5,,(-3)김아현,지용철,김영진,3,426(-5),5.9,2.2,망사눈
7,8,12,은혜서브,한,암,3세,54,,김정준,박병일,강태구,1,465(2),3.7,1.5,망사눈
8,9,2,퍼지퀸,한,암,4세,54.5,,임다빈,조현수,김욱수,1¼,472(1),216.6,16.6,"계란형큰,망사눈-"
9,10,7,럭셔리골드,한,암,5세,54.5,,박현우,임봉춘,♠김태성,4,473(-8),71.7,8.7,망사
10,11,11,천블릿,한,암,3세,54,,문성혁,최봉주,조금제,¾,431(2),247.7,16.7,망사눈
11,12,10,챔프스타일,한,암,3세,54,,조한별,안병기,박정웅,6,455(-3),78.2,10.9,"계란형큰,망사눈"
0,1,4,선더호스,한,수,4세,56.5,,조한별,안병기,♠(주)디알엠씨티,,476(2),6.1,1.6,망사눈
1,2,2,그랜드스타,한,수,4세,56.5,,유승완,박재우,♠박정재,목,522(-3),1.5,1.0,망사눈
2,3,7,블로마인드,한,거,4세,56.5,,조상범,박대흥,♠요시다 가츠미,9,459(-7),4.3,1.4,
3,4,6,컨트리로드,한,수,4세,56.5,,김정준,박병일,♠김정철,코,507(7),11.4,1.6,
4,5,1,빛나는질주,한,수,4세,56.5,,김효정,유재길,제주축산개발,1¾,514(-7),26.3,3.1,망사눈
5,6,3,유로퀸,한,암,3세,51,,(-3)김아현,신삼영,♠박성구,3,461(-2),59.7,13.1,"망사눈,승인편자-"
6,7,8,그레이트제니,한,암,3세,54,,이현종,강환민,김순건,18,486(-5),22.5,2.8,"계란형큰,망사눈"
7,8,5,슈퍼파크,한,암,5세,54.5,,이용호,배휴준,♠이성재,5,456(4),77.1,14.3,"계란형큰,망사,혀끈"
0,1,3,원더풀케이,한,수,4세,56,33,최범현,배대선,♠강경운,,455(-4),4.7,1.7,망사
