,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,10,아침기상,한,암,2세,53,,박을운,이신영,♠(주)나스카,,492(14),1.3,1.2,
1,2,6,터프맨,한,수,2세,55,,장추열,정호익,♠김광명,8,522(1),3.7,1.6,
2,3,1,알파독,한,거,3세,56,,안토니오,박대흥,♠우순근,9,512(9),7.6,1.0,"계란형큰, 망사눈"
3,4,14,로열영광,한,수,2세,55,,우에다,박병일,이장호,½,469(10),145.6,3.1,"계란형큰, 망사눈"
4,5,3,리턴밸리브리,한,수,2세,55,,박병윤,홍대유,김인호,1,497(-10),104.9,12.8,
5,6,4,피엔에스니드,한,암,3세,54,,이철경,조현수,♠피엔에스커튼월,5,445(-10),288.6,116.9,"계란형큰+, 망사눈"
6,7,11,천둥세자,한,수,2세,55,,부민호,김동균,♠김영근,1¾,452(-13),149.6,20.0,망사눈
7,8,2,무적장산,한,암,2세,53,,유승완,강환민,♠삼정,½,434(6),107.0,5.1,
8,9,5,위닝투게더,한,암,2세,53,,이준철,최영주,김창국,½,463(-8),107.0,54.8,"계란형큰+,망사눈+"
9,10,13,머니강자,한,수,3세,56,,김효정,배대선,한광세,목,491(-14),621.5,11.8,
10,11,8,금성세계,한,수,2세,55,,김덕현,박재우,♠조창규,½,519(-12),227.6,10.6,
11,12,12,클라우터,한,거,2세,55,,최범현,곽영효,♠김용래,2,473(19),212.6,15.5,
12,13,9,야스,한,암,2세,53,,박상우,김윤섭,조금제,5,479(5),521.3,31.0,"계란형큰+, 망사눈"
13,14,7,봄꽃,한,암,2세,53,,하정훈,최용건,♠박성구,1,494(13),351.3,3.7,
0,1,10,서에번쩍,한,수,2세,55,,이철경,서인석,♠김명환,,485(-14),13.9,1.3,"계란형큰,혀끈-"
1,2,1,대한질주,한,수,2세,55,,박을운,김동철,♠박재범,목,510(1),1.9,1.2,
2,3,7,백랑,한,암,2세,53,,박병윤,이관호,♠강승연,6,498(-3),4.4,1.4,망사
3,4,4,벌말대장,한,수,2세,55,,이강서,리카디,구인택,1¼,464(4),97.3,5.5,"계란형큰+, 망사눈"
4,5,14,디데이플라이,한,수,3세,55,,(-1)문성혁,전승규,♠(주)자성실업,½,503(19),12.1,7.9,"계란형큰, 망사눈"
5,6,8,소중한당신,한,암,2세,53,,조상범,배휴준,♠이성님,3,473(0),253.0,13.0,망사
6,7,3,스피드가이,한,수,2세,55,,유승완,강환민,♠윤우환,머리,470(-9),14.9,2.7,망사
7,8,9,고어헤드,한,암,3세,54,,우에다,서정하,♠오종택,1,489(6),8.3,4.2,"망사+, 반가지큰"
8,9,5,스마티트렘,한,수,2세,55,,이동국,최용건,♠이종욱,½,454(-10),12.0,6.2,"계란형큰,망사눈+,망사-"
9,10,2,천체,한,암,2세,53,,김옥성,최봉주,조금제,6,443(-25),50.6,11.5,망사눈+
10,11,11,플래시라이커,한,거,3세,52,,(-4)임다빈,정호익,♠에릭 코,4,515(31),63.2,41.4,
11,12,13,골드케이,한,거,2세,55,,이동진,박대흥,♠강경운,목,469(1),94.9,21.4,"망사+,혀끈+"
12,13,12,다울사랑,한,암,2세,53,,부민호,최용건,♠김봉겸,7,457(6),189.7,33.1,"계란형큰, 망사"
13,14,6,트리운포,한,암,2세,53,,조한별,최용구,♠선우파워텍(주),¾,509(6),344.9,14.2,"계란형큰, 망사눈, 혀끈"
0,1,14,미스양호,한,암,2세,53,,이혁,전승규,박기태,,471(7),14.3,4.3,"계란형큰, 망사"
1,2,6,미르캡틴,한,수,2세,55,,김덕현,임봉춘,김은갑,1,461(-13),12.6,1.0,망사
2,2,11,드림맥스,한,암,2세,53,,이현종,임봉춘,♠김호진,동순위,517(8),36.0,4.4,망사+
3,4,9,프린세스삭스,한,암,2세,53,,박을운,이신영,♠김창식,1¾,455(-8),157.5,10.7,
4,5,3,유정챔프,한,수,2세,55,,권석원,서인석,♠이성님,4,483(-2),44.0,4.0,
5,6,13,새내초이스,한,암,3세,54,,최범현,홍대유,♠문금철,½,449(-11),8.0,11.8,
6,7,5,천비성,한,수,2세,55,,함완식,강환민,♠씨유네트워크,1,465(-9),49.6,4.1,망사
7,8,4,퀸오브베스트,한,암,2세,53,,김동수,김동균,♠신우철,2,445(2),1.5,1.0,망사눈
8,9,8,미스캠프,한,암,2세,53,,이동국,임채덕,말사모,2,463(-7),305.1,12.1,"계란형큰, 망사눈"
9,10,10,모닝플래시,한,수,2세,55,,김옥성,조현수,김중길,½,504(8),74.0,16.3,"계란형큰+,망사+"
10,11,2,애니티즈,한,거,3세,56,,하정훈,박병일,지원철,½,440(-26),47.2,9.3,눈가면
11,12,1,럭키석포,한,거,3세,56,,조상범,박재우,최기영,1½,502(9),5.6,2.5,"반가지큰+,망사눈+,자극판-,망사-"
12,13,12,다모아트리플,한,수,2세,55,,박병윤,손영표,박흥길,5,480(-6),305.1,66.7,
13,,7,녹두장수,한,수,3세,56,,빅투아르,강성오,♠이관형,출전제외,472(-6),----,----,"계란형큰, 승인편자"
0,1,12,티케이보이,한,수,2세,54,28,장추열,정호익,♠김태권,,516(-4),2.5,4.6,계란형큰
1,2,5,조이오브킹,한,거,4세,56,30,김동수,조현수,♠신우철,4,500(-2),22.8,4.8,"계란형큰, 망사"
2,3,3,황금파워,한,암,2세,53,30,문세영,임봉춘,♠송진석,½,477(5),20.1,1.3,망사
3,4,6,대지여걸,한,암,4세,55,34,김정준,최영주,말사모,1½,443(2),5.6,1.0,망사눈
4,5,11,신부,한,암,4세,55,34,김덕현,박재우,♠이긍열,코,520(-1),39.3,12.2,망사눈
5,6,13,빅플랜,한,암,3세,54,29,이동진,이희영,김재성b,1,484(1),5.4,3.1,눈가면
6,7,4,사만다치타,한,암,2세,53,31,유승완,박병일,♠이관형,3,460(13),11.5,18.9,"계란형큰+,망사눈+"
7,8,8,아델머스탱,한,수,2세,55,30,김용근,송문길,♠이종훈,½,464(21),6.6,2.0,반가지큰-
8,9,2,글로리파이터,한,암,3세,53,26,박을운,이관호,서홍배,1¼,513(-5),35.4,51.4,망사눈
9,10,14,백학,한,암,3세,52,24,안효리,서인석,♠씨유네트워크,¾,489(16),145.3,33.4,계란형큰
10,11,7,클레이위너,한,수,3세,55,28,김효정,배휴준,♠김용래,머리,494(-5),27.0,10.0,눈가면
11,12,1,울트라시대,한,암,2세,53,30,이준철,안병기,♠조명식,1¼,465(-15),57.0,2.1,"반가지큰, 눈가면"
12,13,9,마루캐슬,한,암,3세,53,27,다비드,손영표,류재욱,2½,505(8),34.2,68.9,"계란형큰, 망사"
