,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,10,경국지마,한,암,3세,54,,송재철,임봉춘,♠금악목장,,451(-12),7.6,1.5,"반가지큰, 망사눈"
1,2,8,마성질주,한,수,3세,56,,김귀배,서인석,천사들의 안장,1½,477(-16),7.6,1.8,눈가면
2,3,1,승리전설,한,암,3세,54,,이철경,이관호,강수덕,4,448(-3),1.3,1.0,"계란형큰, 망사눈"
3,4,4,히트더페이스,한,거,3세,56,,이현종,박천서,윤지중,4,458(-18),17.5,2.5,"반가지큰, 망사눈"
4,5,6,서울매직,한,수,3세,56,,박병윤,김동철,♠이시환,½,454(-12),45.5,4.8,망사
5,6,3,마하승천,한,수,3세,56,,윤태혁,강환민,장철환,1,544(3),12.4,1.8,계란형큰
6,7,5,꼬꼬마레이디,한,암,3세,54,,하정훈,안해양,신기철,3,453(-8),49.6,5.1,"계란형큰, 망사"
7,8,2,모노투,한,암,4세,54,,이해동,배휴준,이재상,4,533(6),53.5,16.7,"망사눈+,Triabit+"
8,9,7,골드캡틴,한,거,3세,56,,안효리,심승태,♠김세민,2½,424(5),33.8,9.0,"계란형큰, 망사"
9,,9,슈퍼위크앤드,한,거,4세,56,,이동하,우창구,♠오상철,출전제외,486(-8),----,----,"망사눈,계란형큰-,혀끈-"
0,1,2,천둥여울,한,암,2세,53,,다나카,김학수,♠김광명,,466(6),3.2,1.2,망사눈
1,2,4,독보천하,한,암,2세,53,,조재로,배휴준,♠김진영a,5,494(3),1.7,1.1,
2,3,5,럭키스마일,한,암,2세,53,,이혁,지용철,♠금악목장,목,499(-1),31.2,3.7,"계란형큰,망사눈+"
3,4,8,파워타워,한,암,2세,53,,송재철,임봉춘,윤지중,2½,472(0),40.0,6.7,망사+
4,5,7,샤이니파이어,한,암,2세,53,,먼로,최영주,♠손병철,4,476(8),16.1,2.5,
5,6,12,밀키셰리,한,암,2세,53,,조한별,지용철,♠금악목장,½,452(0),231.8,26.0,
6,7,11,정성스타,한,암,2세,53,,임기원,박재우,임정균,3,442(-25),7.0,1.7,
7,8,9,이비사걸,한,암,2세,53,,김용근,리카디,♠공이공팔,1¾,421(3),188.8,17.6,
8,9,1,강화처녀,한,암,2세,51,,(-2)문성혁,서인석,서운석,3,460(-9),144.0,25.2,망사눈+
9,10,3,산뜻한스침,한,암,2세,53,,문세영,안병기,♠우태율,1¼,479(-5),24.8,3.5,계란형큰+
10,11,10,허니버터바비,한,암,2세,53,,함완식,이신영,♠카도노 시게오,1,479(2),116.9,8.5,
11,12,6,그린서미트,한,암,2세,53,,박을운,홍대유,♠김재영b,4,468(12),155.8,14.8,눈가면
0,1,4,유롱플라잉,한,거,3세,56,,박태종,정호익,♠장위에셩,,435(0),1.4,1.0,망사눈
1,2,2,에이스윈,한,암,2세,52.5,,이현종,최봉주,♠우상우,5,408(-3),5.3,1.6,"계란형큰, 망사"
2,3,11,원더풀팡팡,한,암,3세,54,,먼로,김학수,♠이혜란,1¼,512(12),6.7,1.7,
3,4,1,페넘브라,한,암,3세,54,,박상우,김대근,김윤호,2,416(-5),11.4,2.7,
4,5,8,원더풀캣,한,암,2세,52.5,,이혁,최용구,♠(주)녹원목장,1,419(7),35.2,4.1,망사+
