,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,12,해피믹스,한,암,3세,54,,김정준,박병일,신기철,,478(5),3.5,1.2,
1,2,4,걸작드림,한,암,3세,54,,안토니오,박윤규,♠박덕희,코,457(12),1.3,1.1,"망사눈,반가지큰"
2,3,7,리저브드존,한,암,3세,54,,김동수,강환민,♠김태권,½,463(5),152.5,7.8,"망사눈+,가지-"
3,4,3,라로마네,한,암,3세,54,,박병윤,박천서,♠박병룡,2,443(2),61.2,5.2,망사눈
4,5,8,하이러너,한,암,3세,54,,이철경,이관호,♠황은호,3,444(-7),49.2,3.4,"망사,반가지큰"
5,6,2,컴플리트조이,한,암,3세,54,,정정희,박재우,♠장석영,목,469(-13),24.8,2.7,망사
6,7,6,퍼펙트타임,한,암,3세,54,,박현우,손영표,김은갑,3,448(-8),59.5,3.3,망사눈
7,8,10,미르파워,한,암,3세,54,,다비드,서홍수,김은갑,3,435(1),241.5,16.2,
8,9,11,스피어골드,한,암,3세,54,,이혁,유재길,♠김영완,½,448(3),28.8,3.9,
9,10,9,크레이지산타,한,암,3세,54,,하정훈,신삼영,♠서창식,½,476(4),49.1,4.0,"망사눈,승인편자+"
10,11,1,하늘아,한,암,3세,54,,김태훈,김점오,♠최성룡,¾,421(-25),88.7,8.7,
11,12,13,피엔에스안,한,암,3세,54,,조한별,유재길,♠피엔에스홈즈,2,440(2),492.6,48.1,
12,,5,루비로드,한,암,3세,54,,박을운,김동철,♠손병철,출전취소,(0),----,----,망사
0,1,1,대물,한,수,3세,56,,안토니오,안병기,♠조명식,,481(4),1.6,1.2,망사눈
1,2,3,순간터치,한,수,3세,56,,김용근,송문길,♠정형철,6,470(2),14.7,3.3,망사
2,3,6,큐피드세이프,한,암,3세,54,,정정희,박재우,♠서순배,½,444(14),107.4,8.6,망사
3,4,4,원모어러시,한,암,3세,54,,함완식,정호익,♠이일형,1¾,439(10),7.3,2.7,JR러깅
4,5,13,떠오르다,한,암,3세,53,,(-1)임다빈,박병일,♠황경호,머리,508(-4),42.1,4.8,계란형큰
5,6,2,방방뜨네,한,암,3세,54,,문성혁,서인석,김문화,½,427(-4),175.8,31.1,
6,7,7,터치나인,한,수,3세,56,,장추열,강성오,강현철,목,480(4),19.1,2.5,"망사+,혀끈,양털코-"
7,8,10,케이엔티즈원,한,수,3세,56,,다비드,박대흥,♠조경수,3,460(-5),17.9,3.2,
8,9,11,적토성산,한,수,3세,56,,김태훈,박천서,함운일,3,479(-6),246.3,29.6,"망사눈,혀끈+"
9,10,8,우뚝,한,수,3세,56,,최범현,우창구,♠배은정,머리,487(6),5.0,1.3,망사
10,11,5,허밍버드,한,거,3세,56,,박현우,김동균,♠박정배,4,449(4),170.4,35.1,"계란형큰,망사눈"
11,12,12,라온더축제,한,암,3세,51,,(-3)김아현,박종곤,♠라온산업개발(주),1½,505(1),203.8,32.2,
12,13,9,비트업,한,수,3세,56,,이혁,이희영,♠김정성,4,445(-9),17.3,3.5,망사눈
0,1,7,상승행진,한,수,4세,53.5,,(-3)김아현,지용철,곽태훈,,479(6),13.7,2.5,계란형큰
1,2,6,천문,한,수,4세,56.5,,박병윤,배휴준,조금제,2,486(1),2.0,1.2,"망사눈,혀끈"
2,3,4,부케팔로스,한,수,4세,56.5,,박상우,유재길,♠권택종,1,450(-8),8.9,2.0,망사눈
3,4,8,베스트빅뱅,한,거,4세,56.5,,함완식,손영표,♠박정재,코,469(3),82.0,13.4,망사
4,5,2,해피드림,한,암,4세,54.5,,김정준,이관호,♠황은호,1¼,435(-8),13.7,3.7,"계란형큰,눈가면"
5,6,5,그레이트제니,한,암,3세,54,,안토니오,강환민,김순건,3,491(4),18.1,3.1,"계란형큰+,망사눈+,망사-,반가지큰-"
6,7,1,애플민트,한,거,4세,56.5,,정정희,리카디,이기훈,목,474(-1),10.2,2.7,"계란형큰,망사눈,혀끈-"
7,8,10,아치게이트,한,수,3세,56,,문성혁,전승규,♠이종욱,¾,445(9),27.1,5.4,"계란형큰+,망사눈"
8,9,9,세명캡틴,한,수,4세,56.5,,다비드,배휴준,이기철,1½,500(3),3.7,1.5,"망사눈,혀끈"
9,10,3,토루크막토,한,암,4세,54.5,,박현우,박천서,김봉섭,3,458(3),46.0,7.9,망사눈
0,1,3,유쾌한날들,한,수,3세,54,30,김효정,박재우,♠김세권,,472(-6),4.2,2.3,망사
1,2,4,일격필살,한,수,4세,56,33,장추열,강성오,♠김창식,½,479(-3),3.9,1.3,"계란형큰,혀끈"
2,3,11,질주본,한,거,4세,56,32,김정준,최영주,♠박준배,2½,476(0),15.5,4.9,"계란형큰,망사눈"
3,4,12,매직타이드,한,암,4세,54,35,문성혁,서인석,♠최상기,1¼,468(-11),4.2,1.7,
