,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,그레이트한센,한,암,3세,55,,이철경,조현수,♠이혜란,,427(-1),23.3,2.4,망사
1,2,9,엘리트파워,한,암,3세,55,,조한별,유재길,♠태희종합건설,1¼,441(-4),12.4,1.4,"가지, 망사눈"
2,3,1,레전드스타,한,암,3세,55,,장추열,정호익,♠양순희,½,425(2),1.4,1.4,망사눈
3,4,8,러브아치,한,암,3세,55,,이혁,손영표,♠조창석,2½,454(-6),5.0,1.5,눈가면
4,5,6,봄꽃,한,암,3세,55,,조상범,최용건,♠박성구,1¼,482(2),14.0,4.2,계란형큰
5,6,7,주말의시작,한,암,3세,55,,우에다,박윤규,김광영,1¾,462(-1),45.3,3.6,
6,7,5,갑오사랑해,한,암,4세,55,,부민호,김동철,♠김평갑,목,446(3),28.5,2.4,
7,8,10,원더풀리버,한,암,3세,55,,박현우,배휴준,지경미,3,479(7),37.3,31.0,망사눈
8,9,4,월드메니피,한,암,3세,55,,이용호,서인석,♠이성님,1¼,445(-3),198.6,9.2,계란형큰
9,10,11,원더풀원더,한,암,3세,55,,김옥성,최봉주,윤지중,½,453(4),17.3,10.9,"계란형큰, 망사눈"
10,11,12,강한여전사,한,암,4세,55,,하정훈,신삼영,♠조창규,머리,468(1),172.8,31.7,망사눈-
11,12,2,명진캠프,한,암,3세,51,,(-4)김아현,박대흥,♠정은섭,4,451(-7),92.4,34.8,"계란형큰, 망사눈"
0,1,13,동진최강,한,수,3세,57,,박태종,박윤규,민규동,,492(-4),1.5,1.0,"계란형큰+, 망사눈"
1,2,1,피케이로드,한,암,3세,55,,우에다,손영표,♠김태성,3,456(-1),4.2,1.2,
2,3,3,골드케이,한,거,3세,57,,장추열,박대흥,♠강경운,1¾,463(1),113.6,25.0,"망사,혀끈-"
3,4,7,이무기,한,수,3세,57,,함완식,이관호,♠황은호,코,456(-6),68.5,4.6,망사눈
4,5,2,코리아기적,한,거,4세,57,,안토니오,지용철,♠오종환,½,479(6),11.5,4.0,
5,6,9,초인스파크,한,수,3세,57,,정정희,안병기,♠박남성,4,490(2),25.0,14.6,"계란형큰, 망사눈"
6,7,4,런런런,한,수,3세,57,,최범현,서범석,♠청메이칭,½,464(-2),50.5,4.7,
7,8,8,거센돌풍,한,수,3세,57,,문정균,최상식,♠강석대,½,465(0),12.8,2.6,망사눈
8,9,10,어드밴스,한,암,4세,51,,(-4)김아현,최봉주,정승희,1½,424(-2),133.3,13.3,망사눈
9,10,6,라온더삭스,한,암,3세,55,,이혁,박종곤,♠라온산업개발(주),2½,453(-7),29.9,5.6,망사눈
10,11,11,금성패션,한,암,3세,55,,김옥성,김윤섭,♠조창규,2,462(4),172.4,40.5,망사눈
11,12,5,금아매저스티,한,수,5세,57,,부민호,심승태,♠금아산업(주),¾,524(2),19.4,5.3,"계란형큰, 눈가면"
12,13,12,패밀리캡틴,한,수,3세,57,,박현우,임봉춘,류재욱,¾,443(5),120.5,82.4,눈가면
0,1,1,남산시대,한,수,3세,57,,빅투아르,박병일,♠이기선,,484(-1),1.5,1.0,"계란형큰,혀끈+"
1,2,13,어서와,한,수,3세,57,,함완식,강환민,♠강용식,머리,473(7),13.9,2.3,"계란형큰, 망사눈"
2,3,12,신대로,한,수,4세,57,,문정균,최용건,♠박정배,6,471(-5),7.6,2.1,계란형큰
3,4,9,걸작맨,한,거,3세,57,,김동수,박윤규,♠박덕희,목,471(0),58.3,5.6,"계란형큰, 눈가면"
4,5,10,정문폭주,한,수,3세,57,,하정훈,홍대유,♠김재영b,¾,490(-11),25.5,7.9,
5,6,6,신데렐라,한,암,4세,55,,이철경,서홍수,이본희,¾,430(3),62.0,18.0,망사눈
6,7,7,엠제이스톰,한,수,3세,57,,송재철,김동균,♠박정재,코,505(-10),8.1,5.2,"계란형큰, 망사눈"
7,8,4,특급여왕,한,암,3세,55,,박태종,최봉주,말사모,1¾,450(5),21.1,2.8,망사눈
8,9,11,청담여걸,한,암,4세,55,,장추열,박대흥,♠삼정,¾,481(-4),13.0,1.7,"계란형큰, 혀끈"
9,10,3,윈디러시,한,암,4세,55,,이현종,구자흥,제주축협,머리,473(-2),26.8,5.8,"반가지큰+, 망사눈"
10,11,2,매직의함성,한,수,3세,57,,우에다,이관호,♠황의영,¾,508(-5),149.8,25.5,"계란형큰, 망사눈"
11,12,8,아이언로즈,한,암,3세,55,,조상범,신삼영,♠김선식,1¾,478(-3),110.8,16.4,망사눈
12,13,5,다나은석세스,한,거,4세,57,,정정희,박천서,♠이진경,12,465(-6),201.3,75.2,망사눈
0,1,6,그레이트칸,한,거,4세,55.5,32,황순도,강환민,♠김순건,,522(1),7.0,2.1,"계란형큰, 승인편자"
1,2,5,가자플랜,한,암,4세,54,33,이혁,홍대유,김재영a,2,460(-3),26.8,3.3,망사눈
2,3,4,가가나,한,수,4세,55,31,다비드,박재우,이경호,3,536(-1),8.7,4.1,
3,4,9,아테나브이,한,암,5세,51,27,김용근,송문길,♠허장원,목,531(3),18.2,4.1,반가지큰
4,5,7,그랜드캐슬,한,수,3세,53.5,28,박태종,김점오,♠신우철,목,472(-8),8.2,2.4,
5,6,2,아로마,한,수,4세,53.5,28,박현우,이관호,♠최수군,목,487(-2),7.4,2.3,망사눈
6,7,8,엄지여왕,한,암,6세,*52,22,우에다,배휴준,서상주,2,492(-8),65.8,22.7,"계란형큰, 눈가면"
7,8,1,블랙실버,한,암,4세,54,35,(-1)문성혁,서인석,홍상기,1¼,439(-9),3.2,1.2,계란형큰
8,9,3,엠제이베스트,한,수,3세,54.5,30,송재철,임봉춘,♠박정재,½,472(-9),3.2,1.4,"계란형큰, 망사눈"
0,1,1,터프맨,한,수,3세,55,31,장추열,정호익,♠김광명,,522(-4),1.4,1.5,망사눈+
1,2,7,나인아이,한,수,3세,54,29,이용호,지용철,♠금악목장,6,504(-4),17.3,2.8,"계란형큰, 망사"
2,3,3,드림걸스,한,암,4세,52.5,30,이현종,우창구,♠드림커뮤니티,¾,426(-2),8.8,2.2,Triabit
3,4,5,골든제이,한,암,5세,52.5,30,김정준,최영주,최명균,2,462(-2),105.0,11.8,반가지큰
4,5,2,탱크삭스,한,암,4세,54,33,함완식,강환민,♠김창식,1,456(12),10.0,1.3,망사
5,6,6,폭스파워,한,수,3세,55.5,32,최범현,구자흥,말사모,머리,472(-3),5.4,1.1,망사
6,7,9,투엠오케이,한,거,6세,53.5,28,우에다,최봉주,♠미즈타니 마사테루,4,459(-8),39.1,11.4,계란형큰
7,8,4,선샤인특급,한,암,5세,*52,26,김동수,이신영,박의주,2,506(12),59.6,3.6,"계란형큰, 망사눈"
8,9,8,송암공주,한,암,6세,*52,21,김옥성,김윤섭,지원철,6,453(-3),63.8,6.1,망사
0,1,1,티케파이어,한,수,4세,54,29,이현종,최영주,♠손병현,,499(-7),17.3,1.5,망사눈
1,2,12,러피언파크,한,거,4세,52,25,이혁,김동철,♠박종율,1½,470(-13),155.9,20.3,"망사눈, 혀끈"
2,3,11,스타블레이드,한,수,3세,55.5,32,안토니오,토니,♠김형란,목,488(1),2.3,1.3,"계란형큰+, 망사눈,혀끈+"
3,4,8,디에코,한,암,4세,*52,24,이준철,김대근,♠안희철,¾,473(-3),26.0,5.2,
4,5,3,블랙참,한,수,3세,55,31,김용근,송문길,♠김세민,1,475(6),1.9,1.1,
5,6,7,일보등천,한,수,4세,52,31,(-3)임다빈,안병기,♠김기종,머리,520(11),22.1,2.4,"계란형큰, 망사눈"
6,7,10,마패봉,한,수,6세,56,33,문정균,지용철,박시용,½,470(-6),227.2,7.0,망사눈
7,8,9,대싱카누,한,암,5세,53.5,32,조한별,유재길,박정열,1¼,505(14),157.0,11.5,망사
8,9,4,백두거포,한,거,5세,54.5,30,조상범,구자흥,♠김봉겸,5,474(1),147.3,32.7,"자극판, 계란형큰, 망사"
