,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,천총,한,수,4세,57,,최범현,최봉주,조금제,,474(6),4.8,2.2,망사눈
1,2,10,일향달마,한,암,3세,55,,조상범,조현수,이창모,1¼,454(-10),7.9,2.1,망사
2,3,2,케이엔특급,한,거,3세,57,,장추열,박대흥,♠조경수,1¾,449(-12),22.7,3.1,망사
3,4,6,다시두손,한,암,4세,55,,안토니오,박재우,이도명,1¼,477(5),3.8,1.7,눈가면
4,5,11,그린필스타,한,암,3세,55,,박태종,홍대유,♠김재영b,2,480(-8),2.4,1.1,"계란형큰, 망사"
5,6,7,미스양호,한,암,3세,55,,김동수,전승규,박기태,¾,464(1),8.9,1.7,"계란형큰, 망사"
6,7,13,멋진가이,한,거,3세,57,,문정균,최영주,♠이장운,½,435(7),203.0,23.4,
7,8,9,헤리티지,한,수,4세,57,,조한별,신삼영,♠이혜란,½,497(8),116.8,47.4,"망사+,눈가면-"
8,9,12,런던타이거,한,암,3세,55,,김효정,안해양,임흥호,1,427(-4),61.6,23.5,"계란형큰+, 망사눈"
9,10,1,부케팔로스,한,수,3세,57,,박상우,유재길,♠권택종,4,453(-16),56.8,170.7,망사
10,11,5,원모어카드,한,수,3세,53,,(-4)김아현,지용철,박시용,코,500(7),242.8,23.4,"계란형큰, 망사눈"
11,12,14,금아로버스트,한,암,4세,55,,안효리,이신영,♠금아산업(주),1¼,462(10),54.6,5.7,"계란형큰+, 망사"
12,13,8,샤이니퀸,한,암,4세,55,,김옥성,최영주,김찬영,½,461(-6),203.0,14.6,"계란형큰, 망사눈"
13,,4,마에스트로,한,수,3세,57,,우에다,박희철,♠우동희,출전제외,0(0),----,----,"계란형큰, 망사눈"
0,1,5,더퀸저스티스,한,암,3세,55,,문세영,이관호,♠(주)인펨,,456(-8),1.3,1.0,"계란형큰, 망사, 혀끈"
1,2,9,어플리트마린,한,암,4세,55,,이혁,홍대유,♠이경희,1½,457(0),123.9,10.8,눈가면
