,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,카빙크로스,한,수,3세,56,,함완식,김동균,♠공이공팔,,486(-2),4.8,1.4,망사눈
1,2,3,에이투제트,한,수,3세,56,,문정균,지용철,♠최성룡,¾,475(4),1.9,1.2,"계란형큰, 망사"
2,3,2,롱가이,한,수,3세,56,,박상우,박대흥,남승현,2½,531(-16),33.7,6.0,"계란형큰, 망사눈"
3,4,8,드림패션,한,수,3세,56,,조상범,박병일,♠드림커뮤니티,1,476(0),38.3,6.5,
4,5,7,나의신화,한,수,3세,56,,김정준,송문길,박복용,1½,468(1),6.6,1.7,
5,6,5,울트라애니,한,암,3세,54,,임기원,안병기,♠조명식,1½,465(-2),14.2,4.2,망사눈
6,7,6,코리안펄,한,수,3세,56,,김효정,서홍수,♠박순옥,3,441(-14),92.6,21.6,
7,8,12,러브위드미,한,암,3세,52,,(-2)문성혁,배대선,♠서창식,1,464(-6),150.7,25.4,"망사눈,Triabit+"
8,9,9,고웰,한,수,3세,56,,지하주,최영주,퓨리나코리아,목,445(5),100.1,13.7,망사눈+
9,10,10,알찬누리,한,거,3세,56,,김동수,정호익,♠김광명,½,475(5),6.0,1.5,망사눈
10,11,1,신대로,한,수,3세,56,,송재철,김순근,♠박정배,3,480(14),34.6,8.0,
11,12,4,럭키가드,한,거,3세,56,,박병윤,송문길,♠박정재,5,473(-8),162.1,22.0,망사+
0,1,11,미라클이천,한,수,3세,56,,김정준,김윤섭,♠이종욱,,494(-4),2.5,1.3,
1,2,3,라스트매직,한,암,4세,54,,최범현,박종곤,이미양,½,450(-4),4.6,1.7,망사눈
2,3,9,밀키셰리,한,암,3세,53.5,,조한별,지용철,♠금악목장,8,462(3),31.7,4.4,
3,4,10,록뉴스,한,거,3세,55,,김동수,정호익,최종환,1½,506(0),63.8,7.8,망사눈
4,5,5,피케이돌풍,한,거,3세,56,,이혁,심승태,♠김태성,2,469(-2),4.7,1.8,
5,6,12,마칼루퀸,한,암,3세,53,,김효정,서홍수,♠김명식,½,442(-1),76.8,10.9,
6,7,6,티즈시티,한,수,4세,53.5,,(-2)문성혁,서인석,♠김병진,½,488(-12),5.5,1.7,"계란형큰, 망사눈"
7,8,4,매드디바,한,암,3세,54.5,,하정훈,박천서,♠한명로,2,475(-5),7.3,1.8,"망사눈, 혀끈"
8,9,2,수호륭,한,수,3세,55,,윤영민,김학수,임흥호,2½,504(4),123.8,13.4,
9,10,7,로드핑크,한,암,3세,53,,이해동,안해양,♠표종순,5,487(-7),87.7,19.9,망사
10,11,1,그린서미트,한,암,3세,53,,이동진,홍대유,♠김재영b,11,464(-8),362.5,39.4,눈가면
11,12,8,졸리로저,한,수,3세,55,,방춘식,이희영,♠김정성,4,458(-13),39.5,8.2,망사눈
0,1,5,이스트챔프,한,수,3세,55.5,,안토니오,정호익,♠김영구,,450(3),1.5,1.1,눈가면
1,2,8,스페셜어게인,한,암,3세,54,,먼로,곽영효,♠이미경,½,468(2),11.0,1.9,망사눈
2,3,3,글로벌골드,한,거,3세,55,,박태종,최상식,♠장재형,½,466(-18),9.4,2.4,망사눈
3,4,12,파워프라이드,한,거,4세,56.5,,송재철,김동철,최현기,5,472(-6),31.6,3.8,"계란형큰, 망사눈"
4,5,10,블루밴드,한,암,4세,55,,이혁,이신영,♠정영식,1¼,421(-8),11.5,2.6,"계란형큰, 망사"
5,6,6,사나래,한,암,4세,54.5,,신형철,조현수,박세용,2½,462(0),17.7,4.6,망사
6,7,1,슈퍼마스터,한,수,3세,55,,김효정,김학수,♠김지훈,¾,428(-11),75.3,10.9,계란형큰
7,8,7,코리아대장부,한,거,4세,56,,황순도,배휴준,곽승용,2,510(-9),7.0,1.9,"계란형큰, 눈가면"
8,9,2,화이트스톤,한,거,4세,55.5,,안효리,유재길,선우패션,목,498(7),102.5,20.9,눈가면
9,10,4,서울매직,한,수,4세,56.5,,조상범,김동철,♠이시환,2,441(8),79.2,5.8,망사
10,11,9,키스인더파크,한,암,4세,53.5,,이동진,안해양,♠이시돌협회,6,442(36),137.5,27.8,"망사,Triabit+,계란형큰-"
11,12,11,골디락스,한,수,3세,55,,김옥성,조현수,♠(주)나스카,31,515(-6),57.4,7.4,"계란형큰, 망사눈, 승인편자"
0,1,6,새내스퍼트,한,수,3세,56.5,33,함완식,홍대유,♠문금철,,500(-2),2.5,1.2,망사눈
1,2,11,검포,한,수,3세,55.5,32,김동수,박병일,♠드림커뮤니티,2½,481(-2),2.5,1.4,망사
2,3,8,머니실크,한,수,3세,54.5,28,김효정,배대선,이광수a,2,488(-1),8.0,2.0,"망사눈,Triabit+"
3,4,1,대싱카누,한,암,4세,54,30,조한별,유재길,박정열,목,504(-1),7.0,1.9,망사
4,5,10,럭키마이더스,한,수,4세,57,34,김정준,김윤섭,♠조창규,머리,466(-1),18.5,3.0,계란형큰
5,6,12,큐피드플라잉,한,수,4세,54,26,방춘식,이희영,♠서순배,8,477(2),72.5,16.3,망사
6,7,3,장군의시대,한,암,4세,54,30,김덕현,박재우,강필석,목,457(0),18.7,3.7,망사
7,8,9,흥깨비,한,암,4세,53,28,신형철,최상식,♠고광숙,목,470(-6),28.9,5.2,혀끈+
8,9,7,청수빅이어,한,암,4세,53,27,하정훈,강성오,♠청수,2,422(-7),108.8,9.5,"반가지큰, 망사눈"
9,10,4,형마푸부,한,암,5세,53,29,조상범,구자흥,김석헌,목,439(0),120.1,13.9,"망사, 반가지큰"
10,11,2,로드우먼,한,암,5세,52,25,송재철,박윤규,♠(주)자성실업,2,458(6),141.8,11.7,망사눈
11,12,5,최고비상,한,거,5세,53,23,박병윤,김점오,과천시청,5,478(5),167.9,27.2,망사
0,1,5,스피드고,한,수,3세,54,,(-2)문성혁,서인석,♠고재완,,483(-26),4.8,1.8,"계란형큰,눈가면+"
1,2,4,당찬바람,한,암,3세,54,,하정훈,홍대유,김재덕,5,445(2),1.6,1.0,망사눈
2,3,11,드림걸스,한,암,3세,54,,김효정,우창구,♠드림커뮤니티,4,434(8),8.8,2.0,
3,4,7,럭키플랜,한,암,3세,54,,이혁,이희영,김재영a,½,480(4),22.3,3.6,망사
4,5,1,유롱스타,한,암,3세,54,,박태종,정호익,♠장위에셩,목,491(8),12.9,2.4,망사눈+
5,6,9,스루더스카이,한,거,3세,56,,신형철,박천서,♠김종진,목,494(7),74.9,10.1,망사눈
6,7,10,언브레이커블,한,암,4세,54.5,,송재철,이신영,♠김정철,¾,468(-5),15.2,3.3,망사눈
7,8,3,캡틴브라보,한,거,3세,56,,최범현,곽영효,♠김용래,1¾,421(-13),50.3,8.9,"계란형큰, 망사눈"
8,9,8,다시두손,한,암,3세,54,,김덕현,박재우,이도명,1,443(-9),22.1,3.4,눈가면
9,10,12,스페셜스토리,한,암,3세,54,,김동수,박희철,이효선,1½,445(-4),28.7,7.3,망사눈
10,11,2,파라다이스퀸,한,암,3세,54,,이해동,배휴준,강종우,12,484(-7),126.4,27.7,계란형큰+
11,,6,러빙댄서,한,암,3세,54,,조한별,임봉춘,윤지중,출전취소,0(0),----,----,망사눈
0,1,5,베스트에버,한,수,5세,54,58,송재철,박종곤,♠김정철,,489(-3),2.3,1.2,망사눈
1,2,8,더불어숲,한,거,5세,51.5,53,김동수,전승규,♠이관형,½,436(1),10.8,1.9,"망사, 혀끈"
2,3,9,금아킹덤,한,수,4세,52,54,박을운,심승태,♠금아산업(주),2,500(-3),24.7,5.1,망사
3,4,10,세명기상,한,수,4세,55,60,조상범,신삼영,이기철,5,505(0),30.6,5.2,
4,5,1,대변화,한,거,5세,54,58,방춘식,지용철,♠이수길,¾,505(-2),3.5,1.3,"계란형큰, 망사눈"
5,6,2,에이스솔롱고,한,암,4세,51.5,56,다비드,토니,김광두,1¼,443(6),23.9,6.9,"계란형큰+,혀끈+, 눈가면"
6,7,6,원더풀트루스,한,암,4세,56,65,이혁,서홍수,지경미,3,446(1),4.9,1.7,
