,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,그레이트칸,한,수,3세,56,,유승완,강환민,♠김순건,,516(-18),1.1,1.1,계란형큰
1,2,7,티즈블랙,한,수,3세,55,,최범현,우창구,유길상,2,483(2),22.1,2.0,반가지큰+
2,3,6,라온하이,한,암,3세,53.5,,이혁,이신영,♠라온건설,½,506(3),5.5,1.2,"계란형큰, 망사눈"
3,4,12,서울크라운,한,수,3세,55,,이동하,이관호,김진엽,1¼,490(10),70.0,6.8,"계란형큰, 망사눈"
4,5,8,청담컬링,한,수,3세,55,,김용근,강환민,♠삼정,1¼,480(-12),71.2,9.3,계란형큰+
5,6,4,녹리총,한,암,3세,53,,조상범,송문길,♠민형근,1¾,491(6),60.6,3.5,
6,7,11,레이디대로,한,암,3세,53,,김정준,심승태,♠김세민,½,451(-7),99.8,6.7,
7,8,5,용마루구,한,수,3세,55,,먼로,우창구,이보원,¾,510(11),43.1,4.1,망사
8,9,10,애니티즈,한,거,3세,55,,이해동,박병일,지원철,¾,443(-8),44.3,4.1,눈가면
9,10,1,브이원,한,거,3세,55,,박을운,박재우,♠김세권,1¾,474(2),51.3,5.8,망사+
10,11,9,레이디럭키,한,암,3세,53,,임기원,곽영효,♠이월희,1½,462(0),81.0,7.8,
11,12,2,미사일감동,한,수,3세,55,,김동수,김순근,♠이장운,4,447(-1),178.9,26.8,반가지큰+
0,1,3,우아륭,한,암,3세,54,,송재철,김학수,임흥호,,461(1),1.2,1.0,망사눈
1,2,11,나의전설,한,수,3세,55.5,,유승완,송문길,박복용,6,452(-12),4.6,1.2,"망사, 반가지큰"
2,3,12,하이퍼카,한,수,3세,55,,이동하,배대선,♠장석은,1¼,467(-2),158.1,14.0,
3,4,4,원더풀오렌지,한,암,3세,53,,김효정,배대선,청호컴넷(주),1¼,454(-1),54.0,5.0,
4,5,6,로열블레이드,한,거,4세,55.5,,이동진,박대흥,♠김형란,½,492(-3),21.2,3.3,"계란형큰, 망사눈"
5,6,5,깨우침,한,수,4세,55.5,,조상범,안병기,♠우태율,4,488(-1),60.0,7.3,"계란형큰, 망사눈"
6,7,9,런던보스,한,수,3세,55,,윤영민,김학수,임흥호,목,443(0),99.9,8.3,계란형큰
