,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,아이스펀치,한,수,3세,56,,문세영,이관호,♠김정철,,493(-14),1.6,1.0,망사눈
1,2,3,매직플랜,한,암,3세,54,,박태종,김순근,김재영a,6,455(-6),24.4,3.1,망사눈
2,3,5,올드블레이드,한,암,3세,54,,안토니오,리카디,♠김형란,1,463(-11),4.5,1.3,
3,4,6,천지울림,한,거,3세,56,,김정준,송문길,♠이용대,1,449(-15),18.0,2.1,망사
4,5,8,넘버원타깃,한,암,3세,54,,다비드,임봉춘,♠태립,9,473(8),76.6,7.4,
5,6,4,킬라타스,한,수,3세,56,,송재철,서홍수,♠오종택,½,462(-7),154.1,12.7,계란형큰+
6,7,12,엘리트어게인,한,암,3세,54,,방춘식,유재길,♠태희종합건설,2,468(-5),258.5,30.6,
7,8,2,럭키불패,한,수,3세,56,,이기회,김동균,♠윤대우,½,445(-4),348.9,54.7,
8,9,9,역전의킹,한,거,3세,54,,(-2)문성혁,서인석,김근영,2½,456(-9),230.5,24.2,망사눈
9,10,11,럭키석포,한,거,3세,56,,박을운,박재우,최기영,2½,493(3),3.7,1.3,"반가지큰, 망사눈"
10,11,7,환상터치,한,암,3세,54,,이준철,김대근,♠고광숙,1¾,419(-5),140.1,20.0,
11,,10,다이아별빛,한,수,3세,56,,김효정,배대선,강종우,출전제외,490(5),----,----,망사눈
0,1,7,강호제일,한,수,3세,55,,안토니오,서인석,홍상기,,524(-8),16.7,4.5,"계란형큰+, 눈가면"
1,2,3,글로벌왕자,한,거,4세,56,,신형철,최상식,♠장재형,¾,507(-7),2.6,1.2,망사눈
2,3,4,이스트원,한,수,3세,56,,빅투아르,박병일,♠한명로,1¼,478(5),3.5,1.5,망사눈
3,4,2,땡큐대천,한,수,3세,55,,박태종,정호익,♠강용식,4,488(1),4.0,1.5,
4,5,11,스피드댄서,한,암,3세,53,,송재철,곽영효,♠김용래,코,455(-4),9.0,1.6,망사눈
5,6,8,천지꽃바람,한,암,3세,54,,유승완,조현수,이창모,1,504(3),12.8,2.5,"계란형큰, 망사"
6,7,6,이터널메모리,한,거,3세,55,,박을운,박재우,♠오종택,목,468(-6),93.6,27.1,망사
7,8,1,클리어스토리,한,암,4세,54,,안효리,최용구,♠김창만,2,484(3),52.3,12.9,망사눈-
8,9,12,이비사걸,한,암,3세,53,,이동진,리카디,♠공이공팔,1¼,420(-12),147.7,17.4,
9,10,9,스페셜챔프,한,암,4세,53.5,,조재로,배휴준,♠이성님,4,458(-2),210.4,44.4,망사
10,11,5,두둥이,한,수,4세,55.5,,김귀배,홍대유,♠김정숙,코,445(-21),42.1,6.2,망사눈
11,12,10,플라잉주노,한,암,4세,54,,김정준,심승태,♠김형순,4,484(13),151.4,43.2,"반가지큰, 망사눈"
0,1,3,최강특급,한,수,3세,56,,문세영,박대흥,♠김경민,,533(4),1.8,1.1,양털코-
1,2,1,킹에이스,한,수,3세,55,,유승완,전승규,♠박철근,2½,498(-8),10.7,3.3,"혀끈+,Triabit+,눈가면+"
2,3,9,톱시드,한,거,3세,55,,김정준,박병일,김봉섭,5,469(-7),14.2,2.4,
3,4,6,더드림,한,거,3세,55,,문정균,김대근,♠고광숙,3,474(-5),10.2,2.4,
4,5,4,홍산,한,거,3세,55,,박병윤,이관호,♠황은호,5,446(-17),87.0,11.2,"계란형큰, 망사눈"
5,6,7,와일드우즈,한,거,3세,56,,김동수,최용구,♠최동근,2,474(-6),7.3,2.0,망사
6,7,2,공작왕,한,거,3세,55.5,,송재철,임봉춘,지앤지프로덕션,1¾,510(-15),16.8,4.0,"망사눈+,망사-"
7,8,12,천총,한,수,3세,55,,안효리,최봉주,조금제,½,455(1),110.8,22.9,망사
8,9,8,큐피드코리아,한,거,3세,55,,먼로,송문길,♠서순배,4,472(0),16.3,4.9,망사눈
9,10,11,금희인디,한,수,3세,55,,이동국,박병일,♠배태곤,½,470(-8),182.4,42.5,"계란형큰, 망사눈"
10,11,5,구름바다,한,거,3세,55,,이현종,서인석,♠이관형,1½,513(-2),7.0,1.8,"계란형큰, 눈가면"
11,12,10,천사의별,한,거,3세,55,,조한별,김동철,♠김선식,6,467(1),267.2,61.8,망사
0,1,10,인디레이디,한,암,4세,54.5,33,송재철,서인석,♠이종욱,,465(4),7.4,1.8,계란형큰
