,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,레이디켈리,한,암,2세,53,,송재철,우창구,♠(주)인펨,,504(-4),4.3,1.4,
1,2,5,백산선더,한,암,2세,53,,안토니오,리카디,♠이용식,½,465(-3),2.4,1.2,
2,3,10,윈드힐,한,암,2세,51,,(-2)문성혁,서인석,♠최상기,3,479(-11),127.5,9.6,망사눈
3,4,3,원앤온리,한,암,2세,53,,김동수,지용철,♠조용학,½,492(-1),2.4,1.1,
4,5,11,나의신화,한,수,2세,55,,김정준,송문길,박복용,¾,467(-19),36.3,3.9,
5,6,2,홍산,한,거,2세,55,,하정훈,이관호,♠황은호,2,463(3),129.0,24.1,"계란형큰, 망사눈"
6,7,4,임페리얼실크,한,암,2세,53,,박태종,정호익,♠마칭,¾,519(-1),33.2,5.2,
7,8,8,빅토리질주,한,암,2세,53,,유승완,최영주,♠손병현,1¼,483(4),91.9,9.5,망사눈
8,9,1,농본락,한,암,2세,53,,조한별,배대선,♠김용래,5,415(-4),38.4,5.0,망사
9,10,7,가자플랜,한,암,2세,53,,박을운,홍대유,김재영a,2½,485(2),383.0,41.1,망사눈+
10,11,12,원지,한,수,2세,55,,이혁,안병기,♠우태율,¾,475(0),188.7,19.1,"반가지큰+, 망사눈"
11,12,9,그랜드플라이,한,수,2세,55,,부민호,박윤규,♠(주)자성실업,28,488(-15),16.4,2.6,"계란형큰, 망사눈"
0,1,3,선파이팅,한,암,2세,52,,박태종,서범석,이신근,,472(-12),7.9,2.3,"계란형큰, 망사눈"
1,2,12,백두거포,한,거,3세,55.5,,송재철,구자흥,♠김봉겸,1¼,477(-3),70.1,6.0,반가지큰
2,3,10,해피하와이,한,암,3세,54.5,,부민호,박윤규,♠오종환,½,475(-8),7.1,2.3,"망사, 반가지큰, 혀끈"
3,4,11,피케이돌풍,한,거,2세,55,,이혁,심승태,♠김태성,코,471(7),3.5,1.6,
4,5,8,으뜸이루리,한,수,3세,56,,하정훈,박천서,고정아,머리,487(-4),19.8,3.3,눈가면
5,6,9,에이스샤인,한,수,3세,56.5,,빅투아르,토니,김광두,1½,511(5),4.7,1.7,"계란형큰, 혀끈, 눈가면"
6,7,7,시선집중,한,수,2세,54.5,,임기원,조현수,이대만,목,474(4),3.1,1.3,망사
7,8,1,정동사랑,한,암,3세,53.5,,이기회,곽영효,구본순,½,464(-10),109.6,14.4,망사눈
8,9,6,강호제일,한,수,2세,52,,(-2)문성혁,서인석,홍상기,¾,532(0),130.0,28.7,눈가면
9,10,2,눈빛언약,한,수,3세,55.5,,다비드,박천서,♠한명로,¾,516(3),16.9,4.4,혀끈
10,11,4,라이징빅토리,한,암,2세,52.5,,김동수,김동균,♠신우철,4,483(-9),94.1,13.3,망사눈
11,12,5,다이아별빛,한,수,2세,54,,이현종,배대선,강종우,1¾,485(2),67.7,22.1,망사눈
0,1,10,거센질주,한,암,2세,52.5,31,박을운,이신영,♠강석대,,478(-2),1.1,1.3,"계란형큰+, 망사눈"
1,2,5,원더풀루비,한,암,3세,54,32,조재로,배휴준,♠지대섭,1,460(-3),11.1,1.7,"망사, Triabit"
