,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,더블블랙,한,암,2세,53,,박현우,최용구,♠강무웅,,488(13),9999.9,2.9,"반가지큰,눈가면-"
1,2,1,스팟플래터,한,수,2세,55,,먼로,김동균,♠박준배,3,485(12),9999.9,2.9,망사눈
2,3,3,에이스프린스,한,수,2세,55,,빅투아르,최봉주,♠우상우,목,467(0),9999.9,2.9,망사눈
3,4,8,정문스타,한,수,2세,55,,김정준,홍대유,♠김재영b,½,434(1),9999.9,2.9,
4,5,4,대산특급,한,수,2세,55,,박상우,구자흥,말사모,¾,442(-12),9999.9,2.9,"반가지큰+,망사눈+"
5,6,10,빅토리카,한,암,2세,53,,송재철,안해양,♠김한수,¾,447(1),9999.9,2.9,
6,7,2,깡돌이,한,암,2세,53,,조상범,지용철,김영진,1,429(-3),1.0,2.9,
7,8,6,로열로드,한,수,2세,55,,김덕현,안병기,♠손병현,2,497(10),9999.9,2.9,망사눈+
8,9,5,어디가나,한,암,2세,53,,박태종,김윤섭,♠황봉기,머리,485(-5),9999.9,2.9,
9,10,7,논스톱골드,한,암,2세,53,,임기원,박재우,♠태립,1,431(-3),9999.9,2.9,망사+
10,11,11,라스트보스,한,수,2세,55,,이혁,지용철,♠김선식,6,468(1),9999.9,2.9,
0,1,2,금성에이스,한,암,3세,53.5,,(-1)문성혁,서인석,♠조창규,,502(-11),4.0,2.9,"계란형큰, 망사눈"
1,2,11,나인아이,한,수,2세,54.5,,문세영,지용철,♠금악목장,½,501(1),4.0,2.9,"계란형큰, 망사"
2,3,9,파이널에이스,한,암,3세,53,,이혁,조현수,♠김선식,4,473(-1),16.0,2.9,"계란형큰, 망사눈"
3,4,1,알찬누리,한,거,3세,56,,이동하,정호익,♠김광명,¾,480(-3),16.0,2.9,망사눈
4,5,4,고고고,한,수,2세,53.5,,김용근,서범석,♠청메이칭,1¼,507(1),16.0,2.9,망사
5,6,3,베스트파티,한,암,3세,53,,박현우,박천서,♠이진경,6,439(-6),16.0,2.9,"반가지큰, 망사눈, 혀끈"
6,7,8,헤리티지,한,수,3세,55,,권석원,신삼영,♠이혜란,1,489(7),16.0,2.9,망사
7,8,7,러빙댄서,한,암,3세,53.5,,송재철,임봉춘,윤지중,½,479(2),4.0,2.9,망사눈
8,9,10,정문짱,한,수,2세,53.5,,박을운,홍대유,♠김재영b,1¼,470(-5),16.0,2.9,"눈가면+,망사눈-"
9,10,6,쿠레레쿠스,한,수,3세,55,,신형철,이관호,♠이재원,11,482(-8),16.0,2.9,"계란형큰, 망사눈"
10,11,5,디바인플라이,한,암,3세,53,,이동진,박대흥,♠(주)자성실업,6,479(-3),16.0,2.9,"계란형큰, 망사눈"
0,1,4,인디언보스,한,수,4세,55,31,안토니오,서인석,♠코리아호스랜드,,478(3),9999.9,9999.9,"계란형큰, 망사눈"
1,2,5,탱크삭스,한,암,3세,53,30,박을운,강환민,♠김창식,목,448(-12),9999.9,9999.9,망사
2,3,3,글로벌골드,한,거,3세,55,31,이혁,최상식,♠장재형,2,469(4),2.4,9999.9,망사눈
3,4,11,한센초이스,한,암,3세,53,30,박태종,신삼영,♠이혜란,¾,467(3),2.4,9999.9,망사+
4,5,7,다행이다,한,수,3세,52,25,이동진,안병기,♠우태율,1,472(-16),9999.9,1.0,눈가면
5,6,10,정성홀리데이,한,거,4세,53.5,28,김효정,심승태,임정균,2½,486(9),9999.9,9999.9,
6,7,9,로열축복,한,수,3세,52.5,26,조상범,박병일,이장호,코,475(-5),9999.9,9999.9,눈가면
7,8,1,골드필드,한,암,4세,53,30,신형철,조현수,윤영기,5,444(-5),9999.9,9999.9,"계란형큰, 망사"
8,9,6,광야불기둥,한,암,6세,54.5,33,박병윤,임봉춘,이종천,½,433(-4),9999.9,9999.9,망사
9,10,8,디에코,한,암,3세,*52,26,조한별,김대근,♠안희철,1¼,439(-4),9999.9,9999.9,
