,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,8,내생애최고,미,수,2세,55,38,임기원,안병기,♠우태율,,463(-5),9999.9,9999.9,망사눈
1,2,3,맥스런,미,암,2세,53,38,송재철,이관호,권기연,¾,464(-8),9999.9,9999.9,망사눈
2,3,7,문학문,미,수,2세,55,43,빅투아르,홍대유,♠권경자,1½,477(0),3.6,1.3,눈가면
3,4,1,시리우스에이,미,수,2세,55,39,문세영,박대흥,♠박남성,코,562(-2),3.6,1.3,"계란형큰, 망사눈, 혀끈"
4,5,5,러블리케이,미,암,2세,53,38,김용근,우창구,♠강경운,1,464(-1),5.8,3.2,
5,6,10,두손장군,미,수,2세,55,38,안토니오,정호익,이도명,2½,503(2),5.8,1.3,망사눈
6,7,2,남산의별,미,수,2세,55,38,이혁,리카디,♠이기선,½,461(-1),3.6,1.3,
7,8,11,환한미소,미,암,2세,53,38,조상범,구자흥,♠김한수,4,449(9),9999.9,9999.9,망사+
8,9,4,르포브,뉴,거,3세,56,38,먼로,토니,♠(주)디알엠씨티,3,489(1),28.8,6.4,"계란형큰, 망사"
9,10,6,스프링꿈,미,수,2세,55,38,이동하,안병기,♠(주)디알엠씨티,1,475(0),28.8,6.4,"망사눈, 혀끈,계란형큰-"
10,11,9,흥애디,미,암,2세,53,38,이준철,김대근,♠고광숙,½,508(0),9999.9,9999.9,망사눈+
0,1,11,최강영천,한,수,2세,55,,이동진,박대흥,영천시청,,533(-20),19.2,3.5,"계란형큰+, 망사눈"
1,2,2,엠제이스톰,한,수,2세,55,,서승운,김동균,♠박정재,11,517(8),6.4,1.7,망사눈
2,3,10,런던스피드,한,암,2세,53,,박을운,안해양,임흥호,2,463(6),6.4,3.5,
3,4,8,누비고,한,수,2세,54,,(-1)문성혁,서인석,천병득,1¼,513(0),19.2,3.5,
4,5,6,청산강호,한,수,2세,55,,임기원,이관호,♠황은호,목,491(-8),6.4,3.5,망사
5,6,4,정문폭주,한,수,2세,55,,김덕현,홍대유,♠김재영b,¾,468(-16),19.2,3.5,
6,7,1,남산드림,한,암,2세,53,,먼로,토니,♠이기선,4,490(2),19.2,3.5,망사
7,8,9,럭키밸리,한,암,2세,53,,박태종,구자흥,정찬헌,¾,512(-1),6.4,3.5,계란형큰+
8,9,3,찐이야,한,수,2세,55,,안토니오,서홍수,♠이혜란,¾,481(-3),6.4,3.5,망사눈
9,10,5,라온울프,한,암,2세,53,,최범현,박종곤,♠라온건설,3,454(-18),19.2,3.5,
10,11,7,리얼콩코드,한,암,2세,53,,송재철,신삼영,♠이진경,1¾,456(7),4.8,1.7,"계란형큰+,망사눈+"
0,1,5,에스테이크,한,암,2세,51.5,,(-1)문성혁,서인석,♠이성님,,469(10),2.5,2.9,"자극판+, 망사눈,계란형큰-"
1,2,9,조이풀케이,한,암,3세,54,,최범현,강환민,♠강경운,3,452(-18),32.8,2.9,"계란형큰, 망사"
2,3,3,진또배기,한,수,2세,54.5,,이혁,지용철,박시용,4,468(10),10.9,2.9,
3,4,11,미르캡틴,한,수,2세,54.5,,하정훈,임봉춘,김은갑,3,462(-7),32.8,2.9,망사
4,5,2,회두령,한,수,2세,54.5,,임기원,박재우,♠권태석,¾,473(-1),2.5,2.9,망사
5,6,6,힐링공주,한,암,3세,54,,김덕현,박종곤,이미양,6,429(1),10.9,2.9,"망사눈,반가지큰-"
6,7,7,걸작맨,한,수,2세,54.5,,함완식,박윤규,♠박덕희,1,464(-1),32.8,2.9,"망사눈+,계란형큰-"
7,8,10,천존,한,수,3세,56,,김옥성,최봉주,조금제,2,514(2),32.8,2.9,눈가면
8,9,1,해피데이,한,암,2세,52.5,,김용근,안병기,♠김기종,1¼,480(-3),10.9,2.9,망사
9,10,8,대지의여걸,한,암,2세,52.5,,이현종,강성오,♠김명식,3,448(1),32.8,2.9,망사눈
10,11,4,온이글몬스터,한,암,3세,54,,김정준,김윤섭,김근영,1½,446(-6),32.8,2.9,"계란형큰+,망사눈+"
0,1,8,에이피파텍,한,수,3세,56.5,,김용근,서범석,♠카도노 시게오,,472(1),9999.9,2.9,"계란형큰, 눈가면"
1,2,10,고웰,한,수,3세,55,,김정준,최영주,퓨리나코리아,4,470(0),8.0,2.9,망사눈
2,3,1,어바웃섬싱,한,암,3세,53,,김효정,서인석,♠서창식,2½,462(-19),4.0,2.9,망사눈
3,4,11,메니스톰,한,암,3세,53,,김옥성,최봉주,♠양순희,2,418(-10),9999.9,2.9,
4,5,9,비뢰킹,한,거,3세,56,,이동하,배대선,김정두,1,482(10),4.0,2.9,"계란형큰+, 망사"
