,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,사려니퀸,한,암,4세,54,,임기원,구자흥,♠오영익,,459(-2),7.1,2.0,망사눈
1,2,1,월영이,한,암,4세,54,,김정준,홍대유,♠김정숙,4,485(-8),3.7,1.1,
2,3,2,해피데이,한,암,3세,54,,김용근,안병기,♠김기종,¾,521(41),2.0,1.4,망사
3,4,8,샤인뮤직,한,암,4세,54,,하정훈,심승태,♠김용래,3,446(-4),12.1,1.9,눈가면
4,5,12,갑오사랑해,한,암,4세,54,,박을운,김동철,♠김평갑,½,449(5),56.0,5.0,
5,6,6,모던베스트,한,암,3세,54,,신형철,이희영,♠베스트샤인조합,목,429(-11),15.4,3.4,
6,7,4,세명나래,한,암,3세,54,,송재철,신삼영,이기철,5,478(1),10.0,2.6,망사
7,8,5,슈퍼파크,한,암,4세,54,,이용호,배휴준,♠이성재,2½,461(0),131.9,50.6,"망사눈+,망사-"
8,9,9,엄청난걸,한,암,3세,54,,조한별,김대근,♠고광숙,¾,455(-8),133.0,29.5,
9,10,11,비바레이디,한,암,3세,54,,황순도,임봉춘,박세용,1¾,475(-2),97.8,46.4,망사+
10,11,10,인디라이트,한,암,3세,54,,문정균,최상식,♠변갑한,4,473(1),51.0,19.0,"망사, 혀끈"
11,12,13,로스트워,한,암,3세,54,,박병윤,손영표,♠조창석,1¾,446(-5),72.3,18.0,
12,13,3,원더풀하와이,한,암,3세,54,,다비드,서범석,♠지대섭,1,410(-7),110.8,24.0,
0,1,8,대완구,한,거,3세,56,,이현종,배대선,♠김진영a,,427(-7),12.5,2.0,망사
1,2,3,스틸더패션,한,암,3세,54,,임기원,박병일,♠임동현,4,503(7),4.3,2.0,망사눈+
2,3,4,새내윈,한,수,3세,56,,최범현,홍대유,♠문금철,6,483(5),3.7,2.0,망사눈
3,4,6,블루해머,한,수,3세,56,,이혁,강환민,♠이종원,1¼,502(-12),2.7,1.3,
4,5,7,옥추마,한,수,4세,56,,함완식,강성오,♠씨유네트워크,4,500(-5),63.4,7.8,계란형큰
5,6,5,거센질풍,한,수,3세,56,,안토니오,이신영,♠강석대,1,498(3),16.9,3.1,"계란형큰, 망사눈"
6,7,9,세명강자,한,암,4세,54,,조한별,서정하,이기철,3,448(4),21.0,6.4,"계란형큰, 망사눈"
