,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,마파람,한,암,2세,53,,송재철,임봉춘,♠(주)나스카,,470(10),7.6,9999.9,망사눈+
1,2,8,피엔에스럭키,한,암,2세,53,,함완식,손영표,♠피엔에스커튼월,1¼,486(-3),7.6,1.1,
2,3,6,별빛마루,한,암,2세,53,,임기원,박재우,♠서순배,1¾,466(5),7.6,2.1,망사눈
3,4,4,메니원더풀,한,수,2세,55,,유승완,김동균,♠박정배,½,484(10),7.6,9999.9,
4,5,3,포사포사,한,수,2세,51,,(-4)김아현,지용철,박시용,½,489(1),7.6,9999.9,망사눈+
5,6,5,톱클래스,한,수,2세,55,,신형철,강성오,♠김기종,2,420(-10),7.6,9999.9,"계란형큰, 망사눈"
6,7,7,매직플라워,한,암,2세,53,,문성혁,서인석,♠최상일,7,477(-18),2.2,1.0,
7,8,2,아라비아해,한,수,2세,55,,이기회,박천서,함운일,4,467(-8),9999.9,9999.9,눈가면+
0,1,12,그레이트선더,한,수,3세,56,,정정희,최용건,♠조건진,,504(-4),5.6,2.8,"계란형큰, 망사"
1,2,7,시선주마,한,암,3세,54,,김효정,안해양,천사들의 안장,¾,492(2),16.8,8.5,망사
2,3,6,최강장산,한,거,3세,56,,안토니오,토니,♠김호선,2½,495(3),5.6,2.8,"계란형큰, 눈가면"
3,4,11,조이풀피스,한,거,3세,56,,김귀배,이신영,최장석,6,443(-4),16.8,2.8,"계란형큰,망사+"
4,5,1,거센기상,한,암,3세,54,,먼로,이신영,♠강석대,½,480(-4),5.6,2.8,승인편자
5,6,3,볼드어게인,한,암,3세,54,,유승완,전승규,신상섭,1¼,435(-1),16.8,1.4,"Triabit, 망사눈"
6,7,4,제주의보석,한,수,3세,52,,(-4)김아현,박윤규,김광영,2,481(10),16.8,8.5,
7,8,10,킹스맨,한,거,3세,56,,김옥성,최용구,♠최동근,1½,485(-37),16.8,2.8,
8,9,8,모든날함께해,한,수,3세,56,,박상우,안병기,♠우태율,½,534(7),9999.9,8.5,"계란형큰, 망사눈"
9,10,5,투에이스,한,거,3세,56,,하정훈,임채덕,♠김순건,8,479(-5),16.8,8.5,"계란형큰+,망사+"
10,11,2,시크릿힐,한,암,3세,54,,송재철,구자흥,김근영,1¾,444(4),16.8,8.5,망사+
11,12,9,질풍천하,한,암,3세,52,,(-2)임다빈,박대흥,조진환,1¼,452(-1),3.4,1.4,"계란형큰+,눈가면+,망사-"
0,1,7,빅레드,한,수,3세,56,,이철경,서인석,홍상기,,462(-2),1.0,1.7,자극판
1,2,2,거센파워,한,수,3세,54,,(-2)임다빈,박희철,♠강석대,1¼,473(9),65.2,1.7,망사눈
2,3,6,송암캣,한,암,4세,54,,김효정,안해양,♠송암축산,6,438(-3),260.8,5.1,망사
3,4,1,빅에너지,한,수,3세,56,,조한별,이관호,♠김광명,목,516(4),260.8,5.1,망사
4,5,3,패밀리캡틴,한,수,3세,56,,황순도,임봉춘,류재욱,목,445(0),260.8,5.1,눈가면
5,6,4,걸작우먼,한,암,3세,54,,김용근,박윤규,♠박덕희,1½,478(-6),21.7,1.7,"승인편자,망사눈+"
6,7,8,문학포리스트,한,수,3세,56,,유승완,박재우,♠황봉기,½,492(-3),260.8,5.1,망사눈
7,8,10,슈퍼파크,한,암,4세,54,,정정희,배휴준,♠이성재,3,462(9),9999.9,5.1,
8,9,5,깡돌이,한,암,3세,54,,이혁,지용철,김영진,3,427(8),260.8,1.7,망사눈
9,10,9,컴플리트챔프,한,암,3세,54,,이기회,조현수,♠장세준,6,503(6),260.8,2.5,"계란형큰, 승인편자,망사눈+"
0,1,7,매드블레이드,한,거,3세,56,,안토니오,강환민,♠김형란,,448(6),15.2,1.6,"계란형큰, 망사눈"
1,2,2,엄청난걸,한,암,3세,54,,하정훈,이준철,♠임한용,2½,466(11),3.8,4.8,
2,3,4,스타러시,한,수,4세,54,,(-2)임다빈,김동철,제주축협,½,451(4),3.0,1.6,망사
3,4,3,옥추마,한,수,4세,56,,다비드,강성오,♠씨유네트워크,목,501(1),15.2,1.6,계란형큰
4,5,8,상승행진,한,수,3세,52,,(-4)김아현,지용철,곽태훈,1,471(3),15.2,4.8,
5,6,1,정문프린스,한,수,4세,56,,함완식,홍대유,♠김재영b,6,470(-1),3.0,1.6,
6,7,6,러닝넘버원,한,수,3세,56,,김효정,배대선,♠(주)디알엠씨티,코,475(7),15.2,1.6,망사
7,8,5,에이원킹,한,수,5세,56,,박병윤,유재길,임영수,¾,491(6),15.2,4.8,망사눈
0,1,4,스톰워리어,한,거,3세,56,,안토니오,박대흥,양동희,,481(-7),9.6,2.4,"망사눈,계란형큰-"
1,2,8,댓츠마이보이,한,거,3세,56,,윤태혁,이관호,♠(주)인펨,1¾,483(0),1.6,1.0,"계란형큰, 망사, 혀끈"
2,3,7,럭셔리킹,한,수,3세,56,,김효정,김동철,♠김명식,1¾,458(-2),9.6,9999.9,
3,4,3,로스트워,한,암,3세,54,,박병윤,손영표,♠피엔에스홈즈,¾,443(3),9999.9,2.4,
4,5,6,런던히트,한,암,4세,54,,박현우,안해양,임현성,4,474(-10),9.6,9999.9,"자극판, 망사"
5,6,2,소우주,한,수,3세,56,,조한별,안병기,♠우태율,½,497(9),9.6,9999.9,계란형큰
6,7,5,최강토마,한,거,4세,56,,다비드,리카디,♠이기선,½,454(-2),9.6,1.2,"계란형큰+,망사+,망사눈-"
7,8,1,마이리더,한,수,3세,54,,(-2)임다빈,정호익,♠백국인,5,464(2),9.6,9999.9,"반가지큰,망사눈+,눈가면-"
0,1,8,안양호랑이,한,암,4세,54,31,이혁,홍대유,(주)에이에프피,,476(5),7.2,9999.9,망사눈
1,2,3,섀도우퀸,한,암,4세,53,29,유승완,신삼영,링크폴로,목,472(8),7.2,9999.9,"계란형큰, 눈가면"
2,3,4,컴플리트스타,한,암,3세,53.5,30,임기원,박재우,♠장세준,3,479(13),3.6,1.0,"망사눈+,망사-"
3,4,6,아쿠아펀치,한,암,3세,54.5,32,정정희,최용건,구인택,¾,516(-1),3.6,1.0,계란형큰
4,5,1,쇼메이커,한,암,3세,53,29,김정준,송문길,최종환,½,435(-5),9999.9,9999.9,
5,6,2,베스트천상,한,암,3세,53.5,30,송재철,박천서,♠베스트샤인조합,½,462(8),9999.9,9999.9,"반가지큰, 망사눈"
6,7,9,그레이트한센,한,암,3세,52.5,28,이철경,조현수,♠이혜란,3,436(4),7.2,9999.9,망사
7,8,5,송암바비,한,암,6세,*52,21,조한별,유재길,♠송암축산,3,459(1),9999.9,9999.9,
8,9,7,마하걸,일,암,4세,52,35,(-4)김아현,최봉주,♠미즈타니 마사테루,½,486(4),7.2,9999.9,망사눈
9,10,10,아라크투윈,한,암,3세,52,27,김용근,배휴준,양현모,¾,469(-2),7.2,9999.9,눈가면
0,1,7,강서프린세스,한,암,3세,53.5,30,먼로,토니,♠(주)디알엠씨티,,519(-2),1.7,1.0,"계란형큰,양털코+,승인편자+, 혀끈,망사-"
1,2,3,하루온,한,암,4세,52.5,28,조한별,박병일,♠임동현,목,496(12),44.4,1.0,눈가면
2,3,10,빅토리카,한,암,3세,55,33,다비드,안해양,♠김한수,1¾,446(-11),29.6,9999.9,
3,4,9,최강퀸,한,암,3세,54,31,최범현,박대흥,♠박남성,2½,492(4),1.7,9999.9,계란형큰
4,5,8,은혜파도,한,암,4세,53.5,30,문성혁,김동철,강태구,1¼,442(0),44.4,9999.9,망사
5,6,2,울트라시대,한,암,3세,*52,26,송재철,안병기,♠조명식,3,481(7),88.8,9999.9,"반가지큰, 망사눈"
