,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,10,퀴클리런,한,암,3세,54,,김용근,강성오,씨유네트워크,,495(4),1.9,1.2,"계란형큰+,망사+"
1,2,9,우승바람,한,거,3세,56,,최범현,곽영효,퓨리나코리아,3,495(-5),10.8,3.2,"계란형큰,망사눈"
2,3,8,은혜드림,한,암,3세,54,,문성혁,박병일,강태구,2½,422(-13),10.6,1.9,
3,4,11,비트업,한,수,3세,56,,이혁,이희영,♠김정성,1,454(-4),8.8,2.2,망사눈
4,5,1,스카이팡팡,한,수,3세,56,,김정준,김윤섭,김재용,목,487(4),4.8,1.3,
5,6,12,하이러너,한,암,3세,54,,정정희,이관호,♠황은호,1¾,451(1),150.7,23.4,"망사,반가지큰"
6,7,4,금아위티,한,암,3세,54,,박병윤,박천서,♠금아산업(주),1,438(-3),289.7,50.8,망사눈
7,8,5,미르파워,한,암,3세,54,,김효정,서홍수,김은갑,머리,434(-10),107.2,31.7,
8,9,7,테이크머니,한,거,3세,56,,조상범,안병기,♠김용래,목,513(8),7.5,2.1,"계란형큰+,망사눈"
9,10,6,논스톱알리,한,수,3세,56,,김옥성,이희영,♠태립,5,466(-14),26.9,7.4,망사눈
10,11,2,럭센,한,수,3세,56,,장추열,임채덕,손칠규,9,482(2),46.6,7.6,"Triabit ,망사눈"
11,,3,골든선더,한,거,3세,55,,(-1)임다빈,정호익,윤지중,출전제외,445(-1),----,----,망사눈
0,1,1,골드윙,한,수,3세,52,,(-4)김태희,최영주,말사모,,458(2),93.1,12.6,망사눈
1,2,9,드림스피드,한,암,3세,54,,정정희,리카디,남기태,½,478(16),7.0,1.9,양털코
2,3,7,워리어선더,한,거,5세,56.5,,최범현,최봉주,윤지중,½,494(1),2.1,1.2,"계란형큰,눈가면"
3,4,5,엠제이스톰,한,수,4세,56.5,,장추열,김동균,♠박정재,2,518(11),5.8,2.1,"계란형큰,망사눈"
4,5,10,에피파니,한,수,4세,56.5,,김옥성,안병기,♠우태율,1¼,497(-8),14.9,4.3,"계란형큰,망사"
5,6,8,케이엔포스트,한,암,4세,54.5,,안토니오,박대흥,♠조경수,1¾,449(-30),11.5,3.5,
6,7,4,통일전사,한,거,4세,56.5,,김태훈,김점오,♠백경무,1¼,499(-5),129.8,27.5,"망사눈,반가지큰,혀끈"
7,8,6,카지노스타,한,암,4세,54.5,,부민호,서범석,♠미즈타니 마사테루,1¼,420(-2),69.0,13.5,망사
8,9,3,해피드림,한,암,4세,54.5,,먼로,이관호,♠황은호,6,443(-9),5.6,1.6,"계란형큰,눈가면"
9,10,2,티즈러너,한,거,4세,56.5,,이용호,최용건,♠송암축산,머리,492(-8),16.1,2.6,"계란형큰,망사눈"
10,11,11,푸른빛깔,한,수,3세,53,,(-3)김아현,지용철,♠이수길,½,466(-13),49.0,4.8,망사눈
0,1,1,질주본,한,거,4세,56.5,,김정준,최영주,♠박준배,,476(0),2.4,1.6,"계란형큰+,망사눈"
1,2,3,원더풀하와이,한,암,4세,54.5,,부민호,서범석,♠지대섭,8,400(-1),36.4,5.2,망사눈
2,3,4,뉴호프,한,암,4세,54.5,,박태종,최봉주,♠오상철,¾,487(14),6.6,2.3,계란형큰
3,4,12,뉴스마트,한,암,4세,54.5,,최범현,심승태,♠김태성,4,461(0),12.3,2.7,
4,5,10,드림여왕,한,암,4세,54.5,,김효정,안해양,임현성,½,474(-6),5.4,1.9,망사눈
5,6,9,허니펀치,한,암,3세,54,,문성혁,김동균,김봉섭,¾,486(0),28.4,4.7,망사눈
6,7,5,깡돌이,한,암,4세,54.5,,김태훈,지용철,김영진,1½,436(-3),49.6,10.0,망사눈
7,8,6,정겨운,한,암,4세,54.5,,박병윤,유재길,이장운,1½,402(-3),110.8,27.1,
8,9,11,라온더와일드,한,수,3세,52,,(-4)김태희,박종곤,♠라온건설,¾,411(3),10.7,2.1,망사눈
9,10,8,금국화,한,암,4세,53.5,,(-1)임다빈,우창구,♠배태곤,½,462(-3),5.5,1.9,"Triabit ,망사눈"
10,11,7,야무진왕초,한,수,3세,56,,김옥성,안병기,♠우태율,½,466(-6),26.5,5.6,망사눈
11,12,2,거센광풍,한,수,3세,56,,박상우,최상식,♠강석대,5,482(10),84.4,22.0,"계란형큰,망사눈"
0,1,11,댄스머신,한,거,4세,52.5,,(-4)김태희,박천서,김봉섭,,461(-4),26.4,4.2,"망사눈,반가지큰"
1,2,3,질주전사,한,수,3세,56,,장추열,김동균,김조은,½,482(1),4.2,1.6,
2,3,4,킹크러시,한,수,4세,56.5,,김용근,최용건,♠박정배,2½,531(4),2.0,1.2,계란형큰
3,4,2,부케팔로스,한,수,4세,56.5,,박상우,유재길,♠권택종,3,458(7),62.2,6.5,"망사눈,계란형큰-"
4,5,6,소중한당신,한,암,4세,51.5,,(-3)김아현,배휴준,♠이성님,목,471(-9),7.1,1.8,망사눈
5,6,8,컨트리로드,한,수,4세,56.5,,김정준,박병일,♠김정철,½,503(-5),35.4,4.8,
6,7,10,케이엔파크,한,거,4세,56.5,,조상범,박대흥,♠조경수,½,483(3),19.7,8.3,"계란형큰,망사눈"
7,8,9,프린세스데이,한,암,4세,54.5,,이현종,조현수,♠김선식,1,498(5),9.7,2.4,망사+
8,9,12,빛나는질주,한,수,4세,56.5,,박병윤,유재길,제주축산개발,2½,520(4),58.2,9.8,"망사눈,계란형큰-"
9,10,1,사랑다모아,한,암,4세,53.5,,(-1)임다빈,손영표,박흥길,1,475(-1),30.1,5.1,망사
10,11,7,거센기상,한,암,4세,54.5,,먼로,이신영,♠강석대,2½,484(-10),15.8,4.0,승인편자
11,12,5,천탑,한,암,4세,54.5,,문성혁,최봉주,조금제,6,458(-18),102.6,19.4,망사눈
0,1,7,그레이캣,한,수,4세,54,29,문성혁,서홍수,♠김명식,,454(0),5.6,1.7,"계란형큰,망사눈"
1,2,10,논스톱캣,한,암,4세,52,29,부민호,서범석,♠태립,2½,450(-20),61.7,10.1,망사
2,3,3,나인아이,한,수,4세,52,31,(-3)김아현,지용철,♠금악목장,½,508(0),17.9,2.9,"계란형큰,망사"
3,4,13,새내윈,한,수,4세,54.5,30,박병윤,홍대유,♠문금철,1¼,491(-6),40.7,7.4,망사눈
4,5,9,선더챔프,한,수,4세,56,33,최범현,홍대유,♠최동근,¾,459(-10),37.4,6.7,계란형큰
5,6,11,탑퀄리티,한,거,4세,53,27,이혁,박종곤,♠김정철,목,465(-10),19.4,4.3,망사눈
6,7,14,두손판타스틱,한,수,3세,54,30,장추열,정호익,이도명,머리,477(-1),28.4,6.5,망사눈
7,8,12,파워박스,한,수,3세,55.5,33,김용근,송문길,♠정형철,2,474(2),1.7,1.2,
8,9,6,유쾌한날들,한,수,3세,53.5,31,(-1)임다빈,박재우,♠김세권,코,478(1),11.6,2.4,망사
9,10,4,포에버칸,한,수,3세,54,30,김정준,박병일,강태구,3,474(3),11.2,2.4,망사눈
10,11,2,골디락스,한,수,5세,53.5,28,김옥성,조현수,♠윤우환,1¼,539(5),114.2,21.9,"계란형큰,승인편자"
11,12,1,드림걸스,한,암,5세,*52,28,김효정,우창구,♠드림커뮤니티,코,418(-5),55.9,12.0,Triabit
12,13,8,온리위너,한,암,5세,*52,26,이현종,송문길,♠손병철,4,446(2),19.8,4.8,
13,14,5,빅포켓,한,거,4세,53.5,28,조상범,최봉주,♠이용식,17,517(5),105.4,27.1,망사눈
0,1,7,피엔에스럭키,한,암,3세,53,32,박병윤,손영표,♠피엔에스커튼월,,474(5),2.3,1.6,망사눈
1,2,10,하이퍼카,한,거,5세,55,31,장추열,김동균,♠장석은,4,469(4),10.3,2.9,
2,3,8,케이엔라이트,한,거,4세,53.5,28,최범현,박대흥,♠조경수,¾,492(-9),10.6,2.9,"계란형큰,망사,혀끈"
3,4,6,쿠레레쿠스,한,거,5세,54.5,30,먼로,이관호,♠이재원,3,485(4),20.9,6.2,"계란형큰,망사눈"
4,5,9,왕인행차,한,수,5세,52.5,32,(-3)김아현,서홍수,전영규,½,479(3),16.3,3.6,"계란형큰,망사눈"
5,6,11,빅비트,한,암,3세,52,30,조상범,지용철,♠오종환,목,530(6),24.3,5.4,계란형큰+
6,7,4,일보등천,한,수,5세,53,29,(-1)임다빈,안병기,♠김기종,머리,515(-1),23.7,4.9,망사
7,8,2,바람과함께,한,수,4세,51,27,(-4)김태희,서인석,양현모,¾,475(21),16.7,4.1,"계란형큰,망사눈"
8,9,3,홀리데이참,한,수,4세,56.5,34,이혁,유재길,♠김세민,코,466(-2),5.8,1.8,"망사,반가지큰"
9,10,5,삼정타퍼즈,한,거,5세,53.5,28,부민호,토니,♠김형란,¾,477(-1),25.0,5.4,"계란형큰,양털코+,망사눈-"
10,11,14,서울크라운,한,거,5세,53,27,김정준,이관호,김진엽,2½,496(-3),40.7,17.3,"계란형큰,망사눈"
11,12,13,럭키어필,한,수,4세,54.5,30,문성혁,김동철,♠금악목장,¾,457(-4),19.2,3.7,망사눈
12,13,1,고스트빌리지,한,수,5세,54,29,이용호,송문길,♠(주)나스카,5,560(9),69.0,19.8,망사
13,14,12,슈퍼챔피언,한,수,4세,57,35,김용근,전승규,♠신우철,2½,465(5),13.9,4.4,"Triabit ,망사"
