,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,라온더아리아,한,암,2세,53,,박태종,박종곤,♠라온건설,,439(-8),1.8,1.2,망사눈
1,2,5,코스모,한,암,2세,53,,장추열,최봉주,유수현,8,482(2),5.4,1.4,
2,3,7,다프네,한,암,2세,53,,먼로,이신영,♠이건행,2½,486(-5),16.1,2.5,망사눈-
3,4,6,미라클도터,한,암,2세,50,,(-4)김태희,리카디,남기태,3,430(1),27.0,3.4,망사눈
4,5,8,피엔에스찬스,한,암,2세,53,,김정준,박윤규,♠피엔에스커튼월,3,450(-6),14.5,2.1,망사
5,6,1,새내포레스트,한,암,2세,53,,다비드,서홍수,♠문금철,2,490(9),3.1,1.4,"계란형큰,망사눈"
6,7,3,방방뜨네,한,암,2세,53,,문성혁,서인석,김문화,2½,425(-9),173.1,20.9,
7,8,2,베스트매드캠,한,암,2세,53,,송재철,박재우,베스트샤인조합,1,438(-4),148.1,10.3,망사
8,9,9,베스트플랜,한,암,2세,53,,빅투아르,홍대유,♠에스지이건설,4,440(3),404.6,31.5,"망사눈,혀끈"
9,10,11,함평파이터,한,암,2세,53,,김옥성,최영주,♠함평제일,4,494(-1),51.1,8.4,
10,,10,큐피드세이프,한,암,2세,53,,이현종,박재우,♠서순배,출전제외,440(10),----,----,"망사눈+,반가지큰+,망사-"
0,1,1,큐피드원더,한,암,3세,54,,김귀배,이희영,♠서순배,,458(2),4.6,1.7,"눈가면,반가지큰"
1,2,12,뉴에이원,한,거,3세,56,,조상범,박대흥,임영수,1,484(10),40.4,5.0,"계란형큰,망사눈+,눈가면-,혀끈-"
2,3,14,해피드림,한,암,3세,54,,먼로,이관호,♠황은호,2,452(14),80.3,9.3,"계란형큰,눈가면+,망사눈-"
3,4,2,비크레이지,한,거,3세,56,,송재철,최용구,전영애,½,544(-1),2.1,1.3,계란형큰
4,5,11,부케팔로스,한,수,3세,56,,정평수,유재길,♠권택종,1¼,451(-11),62.9,12.3,"계란형큰,망사눈"
5,6,4,샤인뮤직,한,암,4세,54,,하정훈,심승태,♠김용래,1½,473(9),15.4,2.8,눈가면
6,7,9,원더풀하와이,한,암,3세,54,,부민호,서범석,♠지대섭,1,401(0),24.1,2.9,망사눈
7,8,3,선더플래시,한,수,2세,55,,박현우,임봉춘,이장운,¾,463(13),269.1,23.1,"망사+,반가지큰,망사눈-"
8,9,10,로드에이스,한,수,2세,55,,박을운,김동철,♠손병철,½,495(-3),3.7,1.5,"망사+,눈가면-"
9,10,7,시선평정,한,거,3세,56,,김옥성,안해양,천사들의 안장,1¾,458(-8),305.5,24.3,양털코+
10,11,13,어드밴스,한,암,4세,54,,김효정,최봉주,정승희,½,421(-10),207.3,16.3,망사눈
11,12,6,머니스톤,한,암,3세,54,,유승완,곽영효,♠정기환,¾,434(4),267.6,54.5,망사눈
12,13,5,이스트트로스,한,암,3세,54,,문성혁,서인석,♠김영구,5,499(-1),100.2,21.2,"자극판,계란형큰-"
13,14,8,비제이플래시,한,거,3세,56,,다비드,리카디,♠이시돌협회,16,509(4),10.5,2.3,"계란형큰,눈가면+,혀끈+"
0,1,1,비엔토,한,암,3세,54,,최범현,심승태,전영애,,438(-1),7.3,2.7,"망사눈,계란형큰-"
