,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,별빛마루,한,암,2세,53,,임기원,박재우,♠서순배,,462(-4),1.7,1.2,망사눈
1,2,4,올포유어드림,한,수,2세,55,,송재철,신삼영,♠서창식,5,474(-3),2.8,1.6,"망사눈,계란형큰-"
2,3,1,청산영웅,한,거,2세,55,,유승완,이관호,♠황은호,1,435(-6),91.5,10.4,"망사눈+,망사-"
3,4,2,드림스피드,한,암,2세,53,,정정희,리카디,남기태,2,451(-1),17.4,4.1,양털코
4,5,5,럭키인디,한,암,2세,53,,김효정,안해양,♠김성래,1¾,417(1),9.9,1.6,눈가면
5,6,7,굿플랜,한,암,2세,53,,이혁,박종곤,♠황봉기,코,452(-4),25.5,8.7,망사눈-
6,7,10,걸작드림,한,암,2세,53,,다비드,박윤규,♠박덕희,½,455(1),16.6,1.3,"반가지큰, 망사눈"
7,8,12,참좋은친구,한,암,2세,53,,김정준,이준철,♠임한용,머리,490(-4),51.7,4.0,
8,9,3,골든스쿠프,한,암,2세,53,,박을운,이관호,♠김정철,5,484(-3),120.0,19.7,눈가면
9,10,9,바람살,한,암,2세,53,,문정균,최상식,제일사료(주),½,476(-7),954.9,63.0,망사
10,11,11,선더플래시,한,수,2세,55,,박현우,임봉춘,♠이장운,7,453(0),118.2,11.0,망사+
11,12,8,캐시백,한,수,2세,55,,김귀배,이희영,김창국,14,499(1),105.2,16.9,
0,1,11,라피어반,한,암,3세,54,,먼로,서범석,♠임종근,,489(-4),1.9,1.2,망사
1,2,1,스위트캠프,한,암,3세,54,,이혁,최용구,송용만,3,516(1),4.2,1.5,계란형큰
2,3,9,프린세스데이,한,암,3세,54,,박을운,조현수,♠김선식,5,496(-9),5.7,1.3,
3,4,3,다이아마이트,한,암,3세,54,,정정희,안병기,♠우태율,½,476(-8),9.6,1.7,"계란형큰,망사+,망사눈-"
4,5,12,천마비상,한,암,3세,53,,(-1)임다빈,서인석,정승희,머리,470(-26),74.5,8.1,망사눈
5,6,8,노스몰선,한,암,2세,52.5,,장추열,정호익,♠김평갑,2½,497(-2),164.9,8.9,계란형큰+
6,7,7,퍼지데이,한,거,2세,54.5,,송재철,최용구,송용만,목,482(-4),6.9,2.1,"눈가면+,반가지큰+,계란형큰-"
7,8,6,퀸엔젤,한,암,3세,50,,(-4)김아현,김동철,김근영,11,450(4),551.2,18.2,
