,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,레이디퍼스트,한,암,2세,53,,함완식,이관호,♠김성래,,482(3),3.4,1.1,망사
1,2,6,빛의대륙,한,암,2세,53,,김효정,배대선,미리내,5,483(2),118.9,13.2,
2,3,5,푸른요정,한,암,2세,53,,김동수,안병기,♠우태율,¾,494(10),6.3,1.5,망사눈+
3,4,8,파워박스,한,수,2세,55,,김용근,송문길,♠정형철,코,462(5),4.7,1.8,
4,5,3,트로트퀸,한,암,2세,53,,유승완,김동균,♠김영근,¾,457(-4),20.5,3.1,가지-
5,6,2,럭키크라운,한,암,2세,53,,이용호,배휴준,♠이미경,목,470(2),165.3,13.3,
6,7,11,패스트트랙,한,수,2세,55,,송재철,강환민,♠윤우환,코,468(-8),26.6,4.1,"계란형큰+,망사+"
7,8,10,갈색향기,한,암,2세,53,,조상범,안병기,♠김광명,머리,473(19),58.9,5.8,망사눈+
8,9,1,질주전사,한,수,2세,55,,이기회,김동균,김조은,½,496(-1),8.2,5.6,
9,10,9,라로마네,한,암,2세,53,,박병윤,박천서,♠박병룡,¾,451(-10),3.3,2.5,망사눈
10,11,7,굿플랜,한,암,2세,53,,이혁,박종곤,♠황봉기,4,456(1),34.7,15.1,망사눈+
11,12,12,에이스플랜,한,수,2세,55,,빅투아르,홍대유,♠황봉기,7,482(12),101.0,31.9,눈가면+
0,1,2,모던타임즈,한,암,3세,54,,송재철,임봉춘,♠(주)나스카,,505(-10),4.4,1.6,망사+
1,2,5,원더풀화성,한,수,3세,56,,윤태혁,곽영효,조중호,3,509(10),3.6,1.4,"계란형큰, 망사눈"
2,3,1,영광의캡틴,한,수,3세,56,,김용근,김동균,♠변창덕,¾,528(1),2.3,1.3,"계란형큰,눈가면+"
3,4,7,매직조이,한,수,3세,56,,문성혁,서인석,♠최상기,4,525(-4),5.8,1.5,계란형큰
4,5,9,빅포켓,한,거,3세,56,,정평수,최봉주,♠이용식,2½,520(11),137.8,25.6,망사눈
5,6,10,케이엔파크,한,거,3세,56,,조상범,박대흥,♠조경수,목,493(-6),44.2,3.6,계란형큰
6,7,12,스위트캠프,한,암,3세,54,,이혁,최용구,송용만,½,515(6),13.1,3.2,계란형큰
7,8,4,그레이트아이,한,수,3세,56,,방춘식,지용철,♠금악목장,3,457(3),190.2,23.0,망사눈
8,9,6,글로벌스톰,한,거,3세,56,,문정균,최상식,♠장재형,머리,481(3),312.5,19.3,망사
9,10,8,엠제이돌풍,한,수,3세,56,,이기회,서홍수,♠박정재,5,504(9),144.6,16.2,
10,11,3,다울사랑,한,암,3세,54,,하정훈,최용건,♠김봉겸,2½,454(-5),115.1,5.7,"계란형큰, 망사"
11,,11,스위트카카오,한,암,3세,54,,박병윤,이신영,♠김용래,출전제외,468(6),----,----,
0,1,4,케이블레이드,한,암,3세,54,,김용근,토니,♠김형란,,471(-1),2.7,1.2,"계란형큰, 망사눈, 혀끈"
1,2,8,금세다,한,거,3세,56,,이동국,박병일,♠배태곤,4,474(0),16.5,1.7,"계란형큰+, 망사눈,반가지큰-"
2,3,1,무적장산,한,암,3세,54,,빅투아르,강환민,♠삼정,½,425(-3),12.5,3.9,혀끈+
3,4,5,쿨프린세스,한,암,3세,54,,문정균,임채덕,이용대,3,475(3),4.1,1.2,"계란형큰,망사+, 혀끈,망사눈-"
4,5,10,위닝메이커,한,암,3세,54,,지하주,조현수,김갑수,머리,463(-3),85.7,8.8,"계란형큰, 망사"
5,6,11,그랜드스타,한,수,3세,56,,유승완,박재우,♠박정재,2½,500(-7),6.8,3.9,망사
6,7,6,인빅터스,한,암,3세,54,,정정희,최용건,♠김정철,코,484(2),10.4,5.6,"계란형큰, 망사"
7,8,12,큐피드코리아,한,거,4세,56,,김효정,배대선,♠서순배,1¾,469(-1),4.6,1.6,망사눈
8,9,3,환상터치,한,암,4세,54,,조한별,박병일,♠임동현,1¼,422(3),79.3,11.3,
9,10,7,지금여기에,한,수,3세,56,,정평수,지용철,♠최성룡,17,427(-8),98.6,22.1,
