,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,레전드삭스,한,암,2세,53,,김동수,강환민,♠김창식,,471(-4),4.7,1.5,
1,2,10,더리퍼,한,수,2세,55,,먼로,토니,♠한명로,4,475(2),7.4,1.4,"계란형큰,망사+,망사눈-"
2,3,3,매직플라워,한,암,2세,53,,문성혁,서인석,♠최상일,½,478(1),46.4,12.1,
3,4,5,더페이버릿,한,암,2세,53,,유승완,박재우,♠오종택,1,468(4),12.4,2.6,망사+
4,5,7,야무진갤러퍼,한,수,2세,55,,송재철,안병기,♠우태율,¾,484(7),3.0,1.2,망사눈+
5,6,2,다프네,한,암,2세,53,,임기원,이신영,♠이건행,1¾,486(-6),6.7,2.3,
6,7,9,지스타,한,수,2세,55,,김정준,이관호,♠(주)인펨,4,476(0),109.8,11.3,"계란형큰, 망사"
7,8,4,라온더스파크,한,수,2세,55,,이혁,박종곤,♠라온건설,코,477(3),23.5,9.6,"반가지큰+,망사눈-"
8,9,1,라로마네,한,암,2세,53,,조한별,박천서,♠박병룡,2½,449(-2),5.3,3.0,망사눈
9,10,11,럭센,한,수,2세,55,,하정훈,임채덕,손칠규,2,484(1),1076.4,108.1,"Triabit+,망사눈+"
10,11,8,피엔에스땅콩,한,수,2세,55,,박상우,배휴준,♠피엔에스커튼월,4,434(8),12.7,13.2,
0,1,9,메니피뮤직,한,암,2세,52.5,,김용근,곽영효,♠이미경,,524(8),2.7,1.6,
1,2,10,옥동공주,한,암,3세,54,,문정균,손영표,박흥길,1¾,480(0),33.8,2.5,망사눈
2,3,12,성실머니,한,암,4세,54,,김귀배,박윤규,♠이동훈,½,541(6),7.2,1.7,"승인편자, 망사눈"
3,4,4,남산초콜릿,한,암,3세,54,,김효정,토니,♠이기선,1¾,443(4),14.3,2.9,"계란형큰,망사눈+, 혀끈,눈가면-"
4,5,2,티파니블루,한,암,3세,54,,송재철,박윤규,♠코리아호스랜드,3,523(3),29.2,4.8,망사
5,6,7,세명강자,한,암,4세,54,,박을운,서정하,이기철,머리,456(6),5.7,1.5,"계란형큰, 망사눈"
6,7,3,큐피드원더,한,암,3세,54,,빅투아르,이희영,♠서순배,1½,446(2),2.7,1.5,"눈가면+, 반가지큰,망사눈-"
7,8,1,터치마이아델,한,암,5세,54,,이용호,송문길,♠이종훈,머리,508(3),19.0,8.7,"반가지큰, 망사"
8,9,6,블루마리아,한,암,3세,54,,조상범,최용구,♠강승연,5,446(5),497.0,33.1,망사눈
9,10,5,그랜드마스터,한,암,4세,54,,김옥성,김윤섭,♠변갑한,3,478(6),436.4,18.7,망사눈
10,11,8,차밍붐,한,암,3세,54,,하정훈,김동철,♠양순희,6,449(7),596.4,32.4,망사눈
11,12,11,런던히트,한,암,4세,54,,박현우,안해양,임현성,2½,472(-2),182.6,29.0,"자극판, 망사"
0,1,1,파크윈,한,수,4세,57,34,빅투아르,이희영,임현성,,481(0),1.9,1.1,망사
1,2,10,엠제이베스트,한,수,3세,54,28,이혁,임봉춘,♠박정재,5,475(-3),19.0,2.5,"계란형큰, 망사눈"
2,3,12,마칼루파워,한,수,4세,*52,23,김효정,서홍수,♠김세민,½,466(0),154.8,10.6,망사
