,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,중추부사,한,암,3세,54,,임기원,강성오,♠김기종,,473(-4),5.6,1.7,"계란형큰+,망사눈+"
1,2,7,아라크투윈,한,암,3세,54,,김용근,배휴준,양현모,4,457(-1),20.6,8.4,눈가면
2,3,1,불의여왕,한,암,3세,54,,장추열,손영표,박흥길,½,477(-6),1.3,1.0,망사
3,4,8,소베라니아,한,암,3세,54,,박을운,심승태,♠선우파워텍(주),1¾,481(-4),13.6,3.1,"계란형큰, 망사눈"
4,5,11,매직타이드,한,암,3세,54,,먼로,서인석,♠최상기,¾,469(3),18.0,3.3,
5,6,12,쇠와꽃,한,암,3세,54,,박태종,곽영효,♠김용재,1¼,473(1),28.3,3.8,"계란형큰, 망사눈"
6,7,10,라온울프,한,암,3세,54,,최범현,박종곤,♠라온건설,1¼,435(-13),18.2,17.8,
7,8,4,따뜻한빛,한,암,3세,54,,정정희,안병기,♠우태율,8,439(1),245.5,81.1,망사눈
8,9,5,매직그라운드,한,암,3세,54,,조상범,최영주,♠손병철,1,475(-10),368.3,13.4,눈가면+
9,10,3,비바소모,한,암,3세,54,,박병윤,이신영,신준수,6,466(-9),134.9,19.6,
10,11,2,해피드림,한,암,3세,54,,방춘식,이관호,♠황은호,1¾,438(8),32.5,3.5,"계란형큰, 망사눈, 혀끈"
11,,9,정겨운,한,암,3세,54,,박상우,유재길,♠이장운,출전제외,0(0),----,----,
0,1,10,아이스스타,한,거,3세,52,,(-4)김아현,이관호,♠이경희,,484(9),28.4,7.7,"계란형큰, 망사눈"
1,2,5,시크릿보스,한,수,3세,56,,이철경,서홍수,♠김명식,머리,451(-14),19.6,3.2,망사
2,3,3,그레이트선더,한,수,3세,56,,조상범,최용건,♠조건진,1,506(-6),49.4,18.6,"계란형큰, 망사"
3,4,12,우승환희,한,암,3세,54,,임기원,김동균,이연수,목,487(8),7.1,1.3,"계란형큰, 망사눈"
4,5,9,갑오사랑해,한,암,4세,54,,부민호,김동철,♠김평갑,5,444(-2),12.2,2.8,
5,6,11,리턴밸리브리,한,수,3세,56,,신형철,홍대유,김인호,코,514(20),3.6,2.3,
6,7,4,주말의시작,한,암,3세,52,,(-2)임다빈,박윤규,김광영,1¼,464(2),9.1,3.1,
7,8,6,세명캡틴,한,수,3세,56,,박을운,서정하,이기철,¾,489(14),13.3,3.5,
8,9,7,국향,한,암,3세,54,,안토니오,박재우,김창만,3,474(5),8.2,8.2,망사
9,10,1,베오울프,한,수,3세,56,,송재철,송문길,♠(주)나스카,½,476(2),3.1,1.2,
