,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,터치마이아델,한,암,5세,54,,우에다,송문길,♠이종훈,,497(-9),109.4,6.4,"망사,반가지큰+"
1,2,4,파이널에이스,한,암,4세,50,,(-4)김아현,조현수,♠김선식,2½,490(5),87.0,7.6,"계란형큰, 망사눈"
2,3,1,고고스타,한,암,3세,54,,김정준,김윤섭,김재용,2½,458(3),2.7,1.1,망사눈
3,4,6,새내초이스,한,암,4세,54,,박태종,홍대유,♠문금철,1,466(7),5.6,2.2,
4,5,5,데스크탑,한,수,3세,56,,조상범,배휴준,조금제,½,464(-4),22.8,3.6,망사눈
5,6,8,런런런,한,수,3세,56,,최범현,서범석,♠청메이칭,¾,460(-4),2.8,1.6,망사+
6,7,9,러닝넘버원,한,수,3세,56,,이철경,배대선,♠(주)디알엠씨티,1,468(1),29.8,2.7,망사
7,8,2,워리어선더,한,거,4세,56,,문정균,최봉주,윤지중,2,495(3),4.3,1.4,"계란형큰, 눈가면"
8,9,3,기적의힘,한,수,3세,56,,이강서,유재길,♠이장운,18,430(-14),140.4,10.6,
0,1,9,특권,한,수,3세,56,,김용근,우창구,♠이장운,,448(6),6.9,2.5,
1,2,10,런던스피드,한,암,3세,54,,김정준,안해양,임흥호,½,489(4),15.2,4.3,
2,3,7,폴카,한,암,4세,50,,(-4)김아현,조현수,정광화,4,444(4),6.9,2.2,"계란형큰, 망사눈"
3,4,5,원더풀타이쿤,한,수,3세,56,,이철경,서홍수,♠(주)녹원목장,¾,424(-1),3.3,1.6,망사
4,5,6,기타리스트,한,거,3세,56,,지하주,박천서,김봉섭,2,491(-1),63.8,7.1,망사눈
5,6,4,매직조이,한,수,3세,56,,안토니오,서인석,♠최상기,1¼,515(-8),7.4,6.0,계란형큰
6,7,1,대지의여걸,한,암,3세,54,,김동수,강성오,♠김명식,¾,456(2),5.1,1.2,망사눈
7,8,2,라온더최강,한,암,3세,54,,박태종,박종곤,♠라온건설,3,419(-7),5.4,1.6,
8,9,3,과천신세계,한,암,3세,54,,조상범,신삼영,♠김성진,½,468(-1),27.2,4.5,"반가지큰+,망사눈+"
9,10,8,송암레이서,한,거,3세,56,,이동국,최용건,지원철,3,478(-10),57.3,18.5,"계란형큰, 망사눈"
0,1,3,보디가드,한,수,3세,56,,이혁,조현수,♠(주)나스카,,486(5),4.0,2.5,"계란형큰, 망사, 승인편자"
1,2,7,별빛보석,한,수,3세,56,,김용근,신삼영,♠이장운,1¼,468(9),5.0,2.7,"망사눈+,눈가면-"
2,3,1,이터널메모리,한,거,4세,56,,빅투아르,박재우,♠오종택,3,473(4),7.3,1.9,망사
3,4,8,온리위너,한,암,4세,54,,김정준,송문길,♠손병철,코,445(9),4.3,1.8,
4,5,10,쿠레레쿠스,한,거,4세,56,,박현우,이관호,♠이재원,머리,477(-2),11.1,2.3,"계란형큰, 망사눈"
5,6,5,호크의영광,한,거,5세,56,,송재철,최봉주,♠코리아호스랜드,½,479(-1),6.6,1.8,계란형큰
6,7,6,보고또보고,한,거,4세,56,,우에다,임봉춘,김진태a,목,506(-3),22.0,3.3,
7,8,11,걸작맨,한,거,3세,56,,김동수,박윤규,♠박덕희,¾,476(5),14.6,2.5,"계란형큰, 눈가면"
8,9,9,페더럴윈,한,암,3세,54,,함완식,정호익,♠금악목장,목,469(-4),39.8,9.4,눈가면
9,10,4,머니가락,한,거,3세,56,,이강서,배대선,박상헌,9,440(8),37.5,30.8,망사
10,11,2,마스터선샤인,한,거,3세,56,,이철경,서홍수,♠김세민,13,490(-2),52.5,16.3,망사
