,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,자이언트킬링,한,수,2세,55,,송재철,송문길,♠이종훈,,483(10),22.8,2.0,망사
1,2,4,리마커블,한,암,2세,53,,문세영,지용철,♠조용학,8,492(5),1.2,1.0,망사+
2,3,6,세인트루카,한,수,2세,55,,김용근,서인석,김재성b,1½,459(-5),122.3,10.5,계란형큰
3,4,11,텐배거,한,수,2세,55,,조상범,강성오,♠김명식,코,452(1),14.6,3.9,망사눈
4,5,5,글로벌프라임,한,암,2세,53,,장추열,최상식,♠장재형,¾,504(-13),41.8,5.7,
5,6,3,드림스피드,한,암,2세,53,,빅투아르,리카디,남기태,코,460(9),8.2,2.0,양털코
6,7,12,장군별,한,수,2세,55,,안토니오,최봉주,♠오종환,½,539(-3),21.7,2.1,
7,8,8,빅스고,한,수,2세,55,,유승완,우창구,♠이선호,4,489(-6),12.3,3.0,망사+
8,9,7,원평광야,한,암,2세,52,,(-1)임다빈,정호익,♠김용재,¾,472(-6),23.3,3.3,
9,10,2,베스트매드캠,한,암,2세,53,,정정희,박재우,♠베스트샤인조합,4,442(2),211.7,16.8,망사+
10,11,9,보스베이비,한,수,2세,55,,이동국,손영표,조중호,2½,459(2),341.6,58.6,"계란형큰,망사눈+,눈가면-"
11,12,10,스타프린세스,한,암,2세,53,,박현우,임봉춘,♠금악목장,4,471(-17),323.3,80.0,"망사눈+,반가지큰+"
0,1,1,뉴스타영천,한,수,3세,56,,문세영,박대흥,영천시청,,491(-1),1.5,1.3,"계란형큰+,망사+"
1,2,2,빅에너지,한,수,3세,56,,조한별,이관호,♠김광명,5,512(0),10.2,1.5,망사
2,3,9,마성천하,한,수,3세,56,,문성혁,서인석,천사들의 안장,1,476(-2),8.7,1.9,눈가면
3,4,10,페페런,한,거,3세,56,,유승완,전승규,박기태,머리,475(-2),31.9,5.3,"계란형큰,망사,혀끈"
4,5,3,마이더스캠프,한,수,3세,56,,김용근,서인석,이유환,목,439(-15),8.6,3.0,"계란형큰,눈가면"
5,6,5,케이엔특급,한,거,3세,56,,안토니오,박대흥,♠조경수,1,455(-1),34.6,2.7,망사
6,7,6,피엔에스빌,한,수,2세,51,,(-4)김태희,유재길,♠피엔에스홈즈,1½,468(6),17.4,3.7,망사+
7,8,11,글로벌천사,한,암,3세,54,,함완식,최상식,♠장재형,1,467(-3),35.4,4.2,망사
8,9,8,세명나래,한,암,3세,54,,하정훈,신삼영,이기철,머리,488(8),15.1,3.5,"계란형큰,망사+"
9,10,12,젤로스,한,암,3세,54,,김옥성,박희철,♠함평제일,7,430(12),107.0,34.3,"계란형큰,망사"
10,11,4,컴플리트챔프,한,암,3세,54,,빅투아르,조현수,♠장세준,¾,491(-12),121.0,12.7,"망사눈,승인편자,혀끈+,계란형큰-"
11,12,7,농본파이터,한,수,2세,55,,박현우,배대선,♠김용래,1,477(1),88.7,30.7,망사
0,1,8,콘도르여왕,한,암,4세,53.5,31,이동국,김점오,문창완,,504(2),21.8,6.1,망사눈
1,2,4,빅레드,한,수,3세,52,32,(-4)김태희,서인석,홍상기,목,473(11),7.6,2.4,자극판
2,3,3,유쾌한선택,한,수,2세,53.5,29,임기원,박재우,♠김세권,½,499(10),3.4,1.4,망사눈
3,4,10,온리위너,한,암,4세,*52,27,조상범,송문길,♠손병철,2½,436(-7),150.8,13.9,
4,5,2,골디락스,한,수,4세,51,29,(-4)김아현,조현수,♠윤우환,½,535(-1),62.2,7.4,"계란형큰,승인편자"
5,6,6,크레이지탱크,한,수,3세,55,30,장추열,신삼영,♠서창식,코,492(13),6.5,2.9,망사눈
6,7,11,패션드패션,한,암,3세,55.5,35,문세영,최용건,이미양,목,416(-5),10.7,2.9,"계란형큰,망사눈"
7,8,9,블루해머,한,수,3세,53.5,27,다비드,강환민,♠이종원,¾,502(-1),40.3,6.5,"계란형큰,눈가면"
